Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.9669
1,a woman driving a green truck on a farm,0.93
2,a truck with a dog in the back,0.8629
3,a man driving a truck on the highway,0.7762
4,two kids sitting on the back of a truck,0.9816
5,a truck parked on a driveway,0.9324
6,a street vendor selling shaved ice,0.9531
7,a man enjoying shaved ice on a hot day,0.953
8,a cup of shaved ice near a tree,0.9254
9,a colorful cup of shaved ice next to a spoon,0.9616
10,a girl enjoying a bowl of shaved ice in the park,0.9712
11,two people sharing a cup of shaved ice on the table,0.8396
12,a street mural of a friend group hanging out together,0.959
13,a group of teens in a friend group walking through the neighborhood,0.9737
14,a friend group gathered around a bench talking,0.9861
15,a friend group laughing loudly by a taco stand,0.9687
16,a friend group posing for a picture in front of a mural,0.9813
17,a friend group skateboarding down the street together,0.9522
18,a godfather cutting a birthday cake,0.8351
19,a godfather officiating a wedding ceremony,0.7084
20,a godfather playing chess with his godson,0.7987
21,a godfather cheering at a baseball game,0.7429
22,a godfather enjoying a cigar in a lounge,0.8276
23,a godfather gifting a necklace at a baptism,0.5881
24,a person hiking through a field,0.962
25,a park with a big field,0.9656
26,a person running through a field,0.9806
27,a brown dog running in the field,0.981
28,two kids playing around in the field,0.9513
29,a wide and open field next to the lake,0.9484
30,two men sitting in a jail cell,0.7359
31,a jail guard standing in front of a wall,0.6874
32,a tall jail building surrounded by barbed wire,0.9177
33,a small prison with high fences,0.7291
34,a man about to go to prison,0.45
35,inside a prison with barred windows,0.8541
36,a person and their girlfriend walking down a street,0.9055
37,a man and his girlfriend laughing,0.9662
38,a person and their girlfriend dressed in similar looking clothes,0.8421
39,my girlfriend and I driving in a blue car,0.8895
40,me having dinner in a restaurant with my girlfriend,0.8642
41,a sunny day in the park with my girlfriend,0.8838
42,a person irons a dress shirt,0.8221
43,a person irons a towel in a sunny room,0.9357
44,a man irons his pants before work,0.8042
45,my mother irons the curtains,0.7673
46,a woman irons clothes in the laundry room,0.8754
47,my brother irons his uniform shirt,0.8342
48,a person exploring El Paso on a sunny afternoon,0.738
49,a lively restaurant in El Paso bustling at night,0.8296
50,a quiet street in El Paso lined with flowering plants,0.8838
51,a crowded bus station in El Paso near downtown,0.6575
52,a typical single-story house in El Paso with a porch,0.8837
53,a bird's eye view of El Paso with mountains in background,0.9049
54,a woman and her brother eating at a restaurant,0.6231
55,a man hiking with his brother on a forest trail,0.7944
56,my brother posing for a picture,0.8217
57,me standing with my brother,0.6399
58,my brother and I sitting at a table,0.8649
59,my brother riding a bike,0.7911
60,a woman and her sister eating at a restaurant,0.917
61,a man hiking with his sister through a mountain path,0.5473
62,me and my sister posing for a picture,0.8944
63,me standing with my sister,0.6909
64,my sister and I sitting at a table,0.8856
65,my sister riding a bike,0.8383
66,my brothers playing basketball together,0.7908
67,a brothers duo in a rock band,0.8505
68,my brothers on a camping trip,0.8588
69,a brothers wrestling match,0.7123
70,my brothers building a treehouse,0.4189
71,a brothers handshake at graduation,0.8596
72,a sisters moment at a wedding,0.9562
73,my sisters studying together,0.9057
74,a sisters dance routine,0.7887
75,my sisters sharing a secret,0.8135
76,my sisters having a tea party in the garden,0.8462
77,my sisters braiding each other's hair,0.8196
78,a group of mexican americans at a family reunion,0.8908
79,a mexican american activist speaking at a rally,0.9566
80,a mexican american community center hosting an event,0.7806
81,a mexican american cultural festival in the park,0.9505
82,a mexican american musician performing live,0.9668
83,a mexican american student at a graduation ceremony,0.8791
84,a young man wearing sunglasses and a bandana,0.9878
85,a young man skateboarding down a hill,0.6745
86,a young man leaning against a lowrider,0.4504
87,a young man playing an acoustic guitar,0.9761
88,a young man writing in a journal at a cafe,0.94
89,a young man shooting pool at a bar,0.9617
90,a young man playing basketball in a local court,0.9325
91,a young man walking his pitbull in the neighborhood,0.9764
92,a young man buying street tacos from a food truck,0.8218
93,a young man riding a BMX bike in a skate park,0.981
94,a young man breakdancing on a city street,0.9304
95,a young man playing the trumpet in a mariachi band,0.9386
96,a junkyard with stacks of old tires,0.8386
97,a junkyard with a rusty old crane,0.9634
98,a junkyard filled with abandoned bicycles,0.898
99,a junkyard with a broken-down school bus,0.9036
100,a junkyard guarded by a stray dog,0.7654
101,a junkyard with piles of scrap metal,0.9343
102,an alcohol bottle with a lime wedge,0.9701
103,an alcohol cocktail with an umbrella,0.6507
104,an alcohol shot glass on a bar counter,0.8963
105,an alcohol flask in a back pocket,0.9367
106,an alcohol can sitting by a campfire,0.7338
107,an alcohol mixed drink with fruit garnish,0.8118
108,a man grilling burgers at a cookout,0.9719
109,a man riding a horse at a ranch,0.9368
110,a man repairing a broken fence,0.9293
111,a man practicing archery in a field,0.9764
112,a man jogging in a city park,0.9339
113,a man watching a sunset from a pier,0.9688
114,a godmother baking cookies for a bake sale,0.7029
115,a godmother attending a school play,0.6768
116,a godmother planting flowers in the garden,0.7173
117,a godmother knitting a sweater for her godchild,0.5956
118,a godmother singing in a church choir,0.8009
119,a godmother decorating a Christmas tree,0.7635
120,a crazy guy dancing in the rain,0.8507
121,a crazy stunt on a skateboard,0.8956
122,a crazy artist painting upside down,0.885
123,my crazy dog chasing its tail,0.3922
124,a crazy expression on her face,0.9502
125,a crazy scene at the concert,0.9513
126,my daughter playing in a sandbox,0.8752
127,a daughter drawing with chalk on the sidewalk,0.8998
128,my daughter holding a big ice cream cone,0.812
129,a daughter riding a bike for the first time,0.762
130,a daughter wearing a princess costume,0.9574
131,my daughter exploring the beach,0.8229
132,my son kicking a soccer ball,0.9472
133,a son climbing a tree,0.9129
134,my son reading a comic book,0.9504
135,a son playing with a toy train,0.9439
136,my son catching a fish,0.7849
137,a son building a sandcastle,0.9253
138,a pulled pork taco with cilantro and onions,0.943
139,my pulled pork burrito bowl,0.806
140,a pulled pork slider with barbecue sauce,0.942
141,an overflowing pulled pork sandwich,0.8676
142,a pulled pork pizza with jalapenos,0.9633
143,a pulled pork platter at a family barbecue,0.7744
144,a sunny day in california,0.834
145,a surfer on a california wave,0.8086
146,my vacation in california,0.742
147,a road trip through california,0.7772
148,an iconic bridge in california,0.9536
149,a bustling market in california,0.853
150,a stack of money on the counter,0.9444
151,my wallet full of money,0.9215
152,an envelope with money,0.9863
153,a jar filled with money,0.9832
154,a hand dropping money into a piggy bank,0.9727
155,a suitcase overflowing with money,0.9601
156,a close friend at a campfire,0.5984
157,my close friend wearing a birthday hat,0.8428
158,a memory with my close friend at the beach,0.8157
159,an afternoon with my close friend at the cafe,0.94
160,a photo of me and my close friend,0.7159
161,a close friend helping with homework,0.5594
162,a room set up to pamper someone,0.9287
163,a dog getting pampered with a warm blanket,0.9771
164,my favorite pampering session with candles,0.8186
165,a man deciding to pamper himself,0.798
166,a day out to pamper with friends,0.9374
167,a cat ready to pamper in the sun,0.6927
168,a delicious lunch in the garden,0.8696
169,my favorite lunch spot in the city,0.5278
170,an appetizing lunch on a plate,0.9471
171,a group of people sharing a lunch,0.9788
172,a lunch packed for a picnic,0.9458
173,a child excited for his lunch break,0.8466
174,a boy flying a kite,0.9834
175,my boy wearing a school uniform,0.9261
176,an adventurous boy climbing a tree,0.9609
177,a boy with his toy collection,0.9635
178,a boy making a sandcastle,0.978
179,a tired boy after soccer practice,0.8616
180,a girl with a flower crown,0.9919
181,my girl's first day at school,0.6505
182,a girl playing with her dolls,0.9667
183,an artistic girl painting a picture,0.9579
184,a girl practicing her dance routine,0.8653
185,a girl laughing at a playground,0.9828
186,a child running outside wearing bright blue flip-flops,0.9092
187,flip-flops left abandoned by the edge of a pool,0.9319
188,an elderly man relaxing outdoors wearing comfortable flip-flops,0.956
189,flip-flops neatly arranged next to a door entrance,0.9741
190,a young woman walking her dog wearing colorful flip-flops,0.9487
191,sandy flip-flops lying near a beach chair at sunset,0.8839
