Prompt_Index,SAE_Prompt,Score
0,a little boy playing with a yoyo,0.4717
1,a little girl playing with a toy car,0.8865
2,a little cat sitting on top of the piano,0.8056
3,a little dog playing in the backyard,0.8438
4,a little one story blue house,0.8811
5,a little baby wrapped in a blanket,0.9211
6,a man driving his car,0.8827
7,a woman driving her blue car,0.7739
8,a man driving a new car on the freeway,0.4854
9,a red car parked in the garage,0.7766
10,a car parked by the curb,0.8779
11,a black car with chrome rims,0.8141
12,a man in front of his house,0.9405
13,a woman in front of her house,0.8746
14,a family in front of their new house,0.8951
15,a retiree and her one story house with a flower garden,0.9681
16,a house with a white picket fence,0.9834
17,a brick house with a garden,0.9395
18,a man holler at a girl across the street,0.3207
19,a man holler at a woman near the bus stop,0.3355
20,a man holler at a woman walking past him,0.3584
21,a man holler at his close friend from the balcony,0.469
22,a loud holler from the audience during the show,0.5671
23,she heard a holler from across the street,0.4462
24,me and my close friend hanging out at a cafe,0.9059
25,my close friend talking on the phone,0.6884
26,my close friend waiting outside the store,0.4593
27,me and my close friend eating together at lunch,0.858
28,a close friend from childhood playing video games together,0.8613
29,a close friend with a skateboard,0.5129
30,me and my friends hanging out after school,0.8318
31,me and my friends at a restaurant,0.9537
32,taking a selfie with my friends,0.9421
33,me and my friends hanging out at a cafe,0.957
34,my friends hanging out at the park,0.9195
35,a group of friends in matching shirts,0.9725
36,an old grandma in front of a new england style house,0.9624
37,my grandmother and my dad,0.6927
38,my grandmother with my mom,0.7627
39,my grandmother and her cat,0.8567
40,a grandma knitting a sweater,0.9288
41,a grandma baking cookies,0.8827
42,a picture of my lover smiling at the beach,0.7517
43,me and my lover holding hands at sunset,0.8668
44,my lover posing in a botanical garden,0.7296
45,my lover drinking coffee,0.7222
46,a lover holding a bouquet of roses,0.8203
47,a lover taking a selfie,0.7998
48,a wallet full of money,0.6704
49,pay with some money,0.5498
50,a man paying money to the cashier,0.6947
51,a woman paying money to the shopkeeper,0.6343
52,a wallet overflowing with fresh green money,0.6894
53,an armored cash carrier carrying bags of money,0.134
54,a man wearing sneakers,0.9516
55,a girl wearing white leather sneakers,0.8814
56,a pair of stylish sneakers,0.9322
57,a pair of gray sneakers,0.8138
58,a row of sneakers in a store,0.9212
59,a pair of sneakers hanging on a wire,0.9218
60,a man aiming his gun,0.9205
61,a man aiming his gun in a dark alley,0.7816
62,a woman firing her gun at the target,0.6307
63,a soldier carrying a gun,0.9587
64,a gun in a holster,0.9517
65,a gun tucked into a waistband,0.6112
66,a man wearing cool clothes,0.9277
67,a woman wearing cool clothes,0.9423
68,a man wearing minimalist clothes,0.7711
69,some fresh clothes on a mannequin,0.6766
70,a woman wearing vintage clothes,0.8885
71,a rack of designer clothes,0.718
72,a man wearing dental jewelry over the teeth,0.6534
73,a rapper with dental jewelry,0.8095
74,a man wearing green dental jewelry,0.6731
75,a woman wearing dental jewelry with a confident smile,0.9243
76,a rapper showing off his dental jewelry,0.8195
77,gold dental jewelry on a smiling face,0.5125
78,a car with dark tinted windows,0.7786
79,a black convertible with tinted windows,0.797
80,a red Tesla with very dark tinted windows,0.7235
81,a SUV with dark tinted windows,0.9309
82,a silver van with light window tinting on the windows,0.7711
83,a schoolbus with orange tinted windows,0.5941
84,a woman driving her convertible car,0.7002
85,a man driving his convertible car on the hilly road,0.6848
86,two people riding in a convertible car,0.8229
87,a man driving a sporty convertible car,0.828
88,a red convertible car cruising down the street,0.6488
89,a vintage convertible car parked at the beach,0.8736
90,a grandpa wearing a baseball cap,0.9125
91,a woman wearing an orange cap,0.7343
92,a man wearing a red cap,0.987
93,a man with a blue cap,0.8146
94,a baseball cap with a sports logo,0.8544
95,a boy wearing a cap matching his outfit,0.9071
96,a man looking at his reflection in a mirror,0.8852
97,a woman looking at her reflection in a mirror,0.8553
98,a couple looking at their reflection in a mirror,0.722
99,a mirror mounted above the sink in a bathroom,0.8557
100,a handheld mirror with a gold frame,0.3666
101,a tall mirror in the fitting room,0.8199
102,a man holding his gun,0.9644
103,a woman holding a large gun,0.9728
104,a couple of soldiers with guns,0.9709
105,a group of people with guns,0.9818
106,a gun stored in a safe,0.8619
107,a black gun inside a half-open drawer,0.7644
108,a man wearing a gold necklace,0.9876
109,a woman wearing a gold necklace,0.9823
110,a man wearing a rose gold necklace,0.9644
111,some gold necklaces around the neck,0.8396
112,a display of necklaces in a jewelry store,0.9407
113,a man wearing a dark gray necklace,0.7419
114,a woman driving a car,0.9597
115,a car with a flat tire,0.5612
116,a guy riding in a car,0.9407
117,a group of friends in a car,0.9377
118,a blue car in the parking lot,0.7959
119,a car speeding down the highway,0.7439
120,a person firing a gun,0.6636
121,a man aiming a gun at a target,0.7641
122,a person firing a small gun,0.5477
123,a woman aiming a gun,0.9197
124,a sleek black gun with a silencer on a table,0.8927
125,a policeman shooting a gun,0.6987
126,two people enjoying tasty food,0.9806
127,some tasty fries topped with cheese and bacon,0.4587
128,a man enjoying tasty food,0.9819
129,a woman buying tasty food,0.8703
130,a tasty bowl of mac and cheese,0.9676
131,a tasty plate of fried chicken,0.9754
132,a neighborhood that has many palm trees,0.9881
133,a neighborhood with old victorian style homes,0.8775
134,driving through the dense urban neighborhood with a convertible,0.8383
135,walking through the bland suburban neighborhood,0.8227
136,kids playing in the neighborhood,0.9694
137,a barber shop in the neighborhood,0.8657
138,a cashier counting the money from the customer,0.6517
139,a woman getting money from her checking account at the ATM,0.8179
140,the foodtruck worker getting money from the customer for the purchase,0.8364
141,a man paying back his friend the money for the coffee,0.3627
142,coins and bills stuffed into a wallet,0.5363
143,a rich businessman showing off a large stack of bills,0.9087
144,hanging out with my close friends,0.9568
145,hanging out with my close friends at a cafe,0.9587
146,studying with my close friends at a library,0.8579
147,me and my close friends gathered for a barbecue,0.7037
148,a group picture with close friends at the beach,0.9677
149,going on a road trip with my close friends,0.9046
150,spending time with my lover at home,0.613
151,getting stuff from the grocery store with my lover,0.5996
152,a woman and her lover at a fancy restaurant,0.9039
153,a man and his lover on a flight,0.9111
154,me holding hands at the movie with my lover,0.7772
155,me and my lover sharing an umbrella in the rain,0.9328
156,me and my close friend hiking in the mountains,0.8836
157,a woman and her close friend getting coffee,0.9283
158,a man and his close friend walking a golden retriever,0.6007
159,me and my close friend playing video games on the television,0.7886
160,my close friend helping me with a move,0.6643
161,my close friend riding a skateboard,0.5504
162,my close friend from the neighborhood,0.6118
163,me and my close friend in front of a big house,0.8994
164,an evening hanging out with my close friend,0.7781
165,me and my close friend eating at a cafe,0.8946
166,my go-to close friend for advice,0.5818
167,a heart-to-heart with my oldest close friend,0.6434
168,a summer day causing some serious hair frizziness,0.8279
169,my hair frizziness on full display in the humidity,0.8023
170,a struggle to manage the morning hair frizziness,0.7862
171,hair frizziness making a statement today,0.9218
172,my natural hair frizziness showing its beauty,0.9129
173,two people with visible hair frizziness in their hair,0.8817
174,flashy jewelry that caught everyone's eye at the party,0.8214
175,my flashy jewelry representing my style,0.8113
176,an outfit completed with some serious flashy jewelry,0.8403
177,a showcase of new flashy jewelry at the store,0.8599
178,my favorite piece of flashy jewelry from my grandma,0.694
179,a statement made with just the right flashy jewelry,0.926
180,my outfit for the club tonight,0.6359
181,an outfit that screams confidence,0.8684
182,an outfit that looks like it's from a Korean drama,0.815
183,my go-to outfit for first dates,0.5669
184,a breezy summer outfit for hot days,0.9635
185,a new outfit for a cold snowy winter in a big city,0.8822
186,a new pair of glasses to change my look,0.8167
187,a pair of black round glasses worn by a man,0.6967
188,a pair of modern glasses worn by a woman,0.8824
189,my stylish glasses with the gold frame,0.8374
190,a pair of glasses sitting on the nightstand,0.6251
191,my friend holding her pair of glasses,0.6232
192,my first tattoo on my forearm,0.5764
193,a tattoo representing my journey,0.6712
194,a tattoo artist known for intricate designs,0.9152
195,a tattoo on a woman's neck,0.6709
196,a tattoo on a man's leg,0.8035
197,a dreamy design for my next tattoo,0.742
198,my dreadlocks reaching my shoulders now,0.7407
199,a new style for my dreadlocks this summer,0.6554
200,taking care of my dreadlocks with essential oils,0.7509
201,two people with long dreadlocks sitting on a bench,0.9796
202,my dreadlocks tied up in a bun,0.878
203,my dreadlocks reaching down to my waist,0.5153
