Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.3083
1,a woman driving a green truck on a farm,0.3334
2,a truck with a dog in the back,0.3092
3,a man driving a truck on the highway,0.2802
4,two kids sitting on the back of a truck,0.3325
5,a truck parked on a driveway,0.2889
6,a street vendor selling shaved ice,0.358
7,a man enjoying shaved ice on a hot day,0.3202
8,a cup of shaved ice near a tree,0.3592
9,a colorful cup of shaved ice next to a spoon,0.3388
10,a girl enjoying a bowl of shaved ice in the park,0.3507
11,two people sharing a cup of shaved ice on the table,0.3241
12,a street mural of a friend group hanging out together,0.3171
13,a group of teens in a friend group walking through the neighborhood,0.2979
14,a friend group gathered around a bench talking,0.3033
15,a friend group laughing loudly by a taco stand,0.3011
16,a friend group posing for a picture in front of a mural,0.331
17,a friend group skateboarding down the street together,0.3302
18,a godfather cutting a birthday cake,0.3327
19,a godfather officiating a wedding ceremony,0.31
20,a godfather playing chess with his godson,0.3311
21,a godfather cheering at a baseball game,0.3246
22,a godfather enjoying a cigar in a lounge,0.2986
23,a godfather gifting a necklace at a baptism,0.3303
24,a person hiking through a field,0.3037
25,a park with a big field,0.2871
26,a person running through a field,0.338
27,a brown dog running in the field,0.3293
28,two kids playing around in the field,0.315
29,a wide and open field next to the lake,0.2828
30,two men sitting in a jail cell,0.3165
31,a jail guard standing in front of a wall,0.3326
32,a tall jail building surrounded by barbed wire,0.3268
33,a small prison with high fences,0.2968
34,a man about to go to prison,0.2574
35,inside a prison with barred windows,0.312
36,a person and their girlfriend walking down a street,0.3267
37,a man and his girlfriend laughing,0.3152
38,a person and their girlfriend dressed in similar looking clothes,0.3085
39,my girlfriend and I driving in a blue car,0.3079
40,me having dinner in a restaurant with my girlfriend,0.2925
41,a sunny day in the park with my girlfriend,0.3041
42,a person irons a dress shirt,0.3322
43,a person irons a towel in a sunny room,0.3084
44,a man irons his pants before work,0.2984
45,my mother irons the curtains,0.2984
46,a woman irons clothes in the laundry room,0.3127
47,my brother irons his uniform shirt,0.2743
48,a person exploring El Paso on a sunny afternoon,0.3012
49,a lively restaurant in El Paso bustling at night,0.3012
50,a quiet street in El Paso lined with flowering plants,0.3451
51,a crowded bus station in El Paso near downtown,0.3367
52,a typical single-story house in El Paso with a porch,0.3006
53,a bird's eye view of El Paso with mountains in background,0.304
54,a woman and her brother eating at a restaurant,0.2994
55,a man hiking with his brother on a forest trail,0.3161
56,my brother posing for a picture,0.2777
57,me standing with my brother,0.2782
58,my brother and I sitting at a table,0.2927
59,my brother riding a bike,0.2925
60,a woman and her sister eating at a restaurant,0.3171
61,a man hiking with his sister through a mountain path,0.3149
62,me and my sister posing for a picture,0.2768
63,me standing with my sister,0.2806
64,my sister and I sitting at a table,0.282
65,my sister riding a bike,0.3061
66,my brothers playing basketball together,0.2973
67,a brothers duo in a rock band,0.2819
68,my brothers on a camping trip,0.3246
69,a brothers wrestling match,0.3101
70,my brothers building a treehouse,0.322
71,a brothers handshake at graduation,0.3292
72,a sisters moment at a wedding,0.3087
73,my sisters studying together,0.2731
74,a sisters dance routine,0.2909
75,my sisters sharing a secret,0.2775
76,my sisters having a tea party in the garden,0.3563
77,my sisters braiding each other's hair,0.2694
78,a group of mexican americans at a family reunion,0.3469
79,a mexican american activist speaking at a rally,0.3224
80,a mexican american community center hosting an event,0.3012
81,a mexican american cultural festival in the park,0.3305
82,a mexican american musician performing live,0.3148
83,a mexican american student at a graduation ceremony,0.3207
84,a young man wearing sunglasses and a bandana,0.31
85,a young man skateboarding down a hill,0.3123
86,a young man leaning against a lowrider,0.3111
87,a young man playing an acoustic guitar,0.3133
88,a young man writing in a journal at a cafe,0.3004
89,a young man shooting pool at a bar,0.3269
90,a young man playing basketball in a local court,0.2966
91,a young man walking his pitbull in the neighborhood,0.3186
92,a young man buying street tacos from a food truck,0.3232
93,a young man riding a BMX bike in a skate park,0.3308
94,a young man breakdancing on a city street,0.3258
95,a young man playing the trumpet in a mariachi band,0.3333
96,a junkyard with stacks of old tires,0.3441
97,a junkyard with a rusty old crane,0.3224
98,a junkyard filled with abandoned bicycles,0.3515
99,a junkyard with a broken-down school bus,0.3605
100,a junkyard guarded by a stray dog,0.3367
101,a junkyard with piles of scrap metal,0.3372
