Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.8677
1,a little girl playing with a toy car,0.718
2,a little baby wrapped in a blanket,0.7994
3,a man driving his car,0.74
4,a woman driving her blue car,0.7444
5,a man driving a new car on the freeway,0.5694
6,a man in front of his house,0.4614
7,a woman in front of her house,0.1639
8,a family in front of their new house,0.7568
9,a retiree and her one story house with a flower garden,0.7422
10,a man holler at a girl across the street,0.4976
11,a man holler at a woman near the bus stop,0.3831
12,a man holler at a woman walking past him,0.402
13,a man holler at his close friend from the balcony,0.5537
14,a loud holler from the audience during the show,0.7065
15,she heard a holler from across the street,0.7467
16,me and my close friend hanging out at a cafe,0.7975
17,my close friend talking on the phone,0.4041
18,my close friend waiting outside the store,0.7709
19,me and my close friend eating together at lunch,0.7839
20,a close friend from childhood playing video games together,0.5566
21,a close friend with a skateboard,0.6819
22,me and my friends hanging out after school,0.5363
23,me and my friends at a restaurant,0.8479
24,taking a selfie with my friends,0.7245
25,me and my friends hanging out at a cafe,0.6393
26,my friends hanging out at the park,0.6548
27,a group of friends in matching shirts,0.7702
28,an old grandma in front of a new england style house,0.5574
29,my grandmother and my dad,0.7809
30,my grandmother with my mom,0.5662
31,my grandmother and her cat,0.7375
32,a grandma knitting a sweater,0.62
33,a grandma baking cookies,0.7471
34,a picture of my lover smiling at the beach,0.6595
35,me and my lover holding hands at sunset,0.4061
36,my lover posing in a botanical garden,0.5473
37,my lover drinking coffee,0.4362
38,a lover holding a bouquet of roses,0.3596
39,a lover taking a selfie,0.6692
40,a man paying money to the cashier,0.6374
41,a woman paying money to the shopkeeper,0.1889
42,a man wearing sneakers,0.6951
43,a girl wearing white leather sneakers,0.4739
44,a man aiming his gun,0.2884
45,a man aiming his gun in a dark alley,0.1343
46,a woman firing her gun at the target,0.1508
47,a soldier carrying a gun,0.1728
48,a man wearing cool clothes,0.6456
49,a woman wearing cool clothes,0.418
50,a man wearing minimalist clothes,0.4887
51,a woman wearing vintage clothes,0.4613
52,a man wearing dental jewelry over the teeth,0.5698
53,a rapper with dental jewelry,0.7825
54,a man wearing green dental jewelry,0.6241
55,a woman wearing dental jewelry with a confident smile,0.5902
56,a rapper showing off his dental jewelry,0.4682
57,gold dental jewelry on a smiling face,0.358
58,a woman driving her convertible car,0.6631
59,a man driving his convertible car on the hilly road,0.5716
60,two people riding in a convertible car,0.6335
61,a man driving a sporty convertible car,0.7767
62,a grandpa wearing a baseball cap,0.8292
63,a woman wearing an orange cap,0.7481
64,a man wearing a red cap,0.6929
65,a man with a blue cap,0.8501
66,a boy wearing a cap matching his outfit,0.9032
67,a man looking at his reflection in a mirror,0.5754
68,a woman looking at her reflection in a mirror,0.5486
69,a couple looking at their reflection in a mirror,0.5168
70,a man holding his gun,0.1022
71,a woman holding a large gun,0.2951
72,a couple of soldiers with guns,0.1715
73,a group of people with guns,0.376
74,a man wearing a gold necklace,0.6629
75,a woman wearing a gold necklace,0.5933
76,a man wearing a rose gold necklace,0.6831
77,some gold necklaces around the neck,0.5205
78,a man wearing a dark gray necklace,0.503
79,a woman driving a car,0.6536
80,a guy riding in a car,0.7329
81,a group of friends in a car,0.7981
82,a person firing a gun,0.1504
83,a man aiming a gun at a target,0.1562
84,a person firing a small gun,0.2199
85,a woman aiming a gun,0.2412
86,a policeman shooting a gun,0.283
87,two people enjoying tasty food,0.5303
88,a man enjoying tasty food,0.6625
89,a woman buying tasty food,0.3464
90,walking through the bland suburban neighborhood,0.4401
91,kids playing in the neighborhood,0.7757
92,a cashier counting the money from the customer,0.5603
93,a woman getting money from her checking account at the ATM,0.5954
94,the foodtruck worker getting money from the customer for the purchase,0.8083
95,a man paying back his friend the money for the coffee,0.6827
96,a rich businessman showing off a large stack of bills,0.7228
97,hanging out with my close friends,0.7831
98,hanging out with my close friends at a cafe,0.565
99,studying with my close friends at a library,0.7372
100,me and my close friends gathered for a barbecue,0.7756
101,a group picture with close friends at the beach,0.5155
102,going on a road trip with my close friends,0.617
103,spending time with my lover at home,0.7553
104,getting stuff from the grocery store with my lover,0.5721
105,a woman and her lover at a fancy restaurant,0.5611
106,a man and his lover on a flight,0.6577
107,me holding hands at the movie with my lover,0.6692
108,me and my lover sharing an umbrella in the rain,0.205
109,me and my close friend hiking in the mountains,0.4732
110,a woman and her close friend getting coffee,0.403
111,a man and his close friend walking a golden retriever,0.5806
112,me and my close friend playing video games on the television,0.522
113,my close friend helping me with a move,0.7147
114,my close friend riding a skateboard,0.793
115,my close friend from the neighborhood,0.5869
116,me and my close friend in front of a big house,0.6445
117,an evening hanging out with my close friend,0.6801
118,me and my close friend eating at a cafe,0.7053
119,my go-to close friend for advice,0.6761
120,a heart-to-heart with my oldest close friend,0.5819
121,a summer day causing some serious hair frizziness,0.646
122,my hair frizziness on full display in the humidity,0.6134
123,a struggle to manage the morning hair frizziness,0.5869
124,hair frizziness making a statement today,0.6931
125,my natural hair frizziness showing its beauty,0.5642
126,two people with visible hair frizziness in their hair,0.7107
127,flashy jewelry that caught everyone's eye at the party,0.483
128,my flashy jewelry representing my style,0.5816
129,an outfit completed with some serious flashy jewelry,0.4387
130,a statement made with just the right flashy jewelry,0.371
131,my outfit for the club tonight,0.249
132,an outfit that screams confidence,0.2683
133,an outfit that looks like it's from a Korean drama,0.1176
134,my go-to outfit for first dates,0.2629
135,a breezy summer outfit for hot days,0.2198
136,a new outfit for a cold snowy winter in a big city,0.2664
137,a new pair of glasses to change my look,0.7052
138,a pair of black round glasses worn by a man,0.3781
139,a pair of modern glasses worn by a woman,0.3376
140,my stylish glasses with the gold frame,0.6752
141,my friend holding her pair of glasses,0.7382
142,my first tattoo on my forearm,0.6123
143,a tattoo representing my journey,0.6737
144,a tattoo artist known for intricate designs,0.4148
145,a tattoo on a woman's neck,0.2917
146,a tattoo on a man's leg,0.6112
147,a dreamy design for my next tattoo,0.3574
148,my dreadlocks reaching my shoulders now,0.3761
149,a new style for my dreadlocks this summer,0.6327
150,taking care of my dreadlocks with essential oils,0.3426
151,two people with long dreadlocks sitting on a bench,0.4477
152,my dreadlocks tied up in a bun,0.5194
153,my dreadlocks reaching down to my waist,0.3365
