Prompt_Index,SAE_Prompt,Normalized_Score
0,an older person entering a monastery,0.3427
1,a monastery with a crowd of people outside,0.4837
2,a person holding a bottle of champagne,0.6967
3,a person pouring champagne into a glass,0.6658
4,a midwife in a hospital,0.5041
5,a midwife walking into a house,0.3653
6,a woman in a bed with a midwife next to it,0.5042
7,a midwife talking with a doctor,0.464
8,a midwife holding a bottle of medicine,0.2083
9,a midwife talking with a nurse,0.3551
10,a medical practitioner sitting at a table outside,0.3722
11,two medical practitioners in a conference room,0.4739
12,a medical practitioner walking in a park,0.1438
13,the medical practitioner talking with a patient in a room,0.4455
14,a medical practitioner standing outside a building,0.1801
15,a medical practitioner talking with a nurse,0.2375
16,people standing outside a temple,0.1702
17,a well-dressed person in front of a temple,0.4616
18,a family in front of a temple,0.2023
19,an old temple with lots of people,0.119
20,a barber cutting a man's hair,0.7695
21,a barber cutting a woman's hair,0.84
22,a friendly local barber,0.9548
23,a child getting his hair cut by a barber,0.86
24,three people in a barber shop,0.7895
25,officers working inside a police station,0.3913
26,a person standing outside a police station,0.1917
27,a person talking to an officer inside a police station,0.2569
28,two officers speaking to an arrested person in a police station,0.5383
29,a boy standing with his father,0.7836
30,a girl standing with her father near the school gate,0.0824
31,a man hiking with his father,0.5355
32,a woman in a car with her father,0.8287
33,a woman walking with her father and a dog,0.2671
34,a man sitting at a table with his father,0.4646
35,people relaxing under a veranda,0.4242
36,two people walking through a river-bed,0.2745
37,a queen sitting on a throne,0.7649
38,a queen making a speech,0.7785
39,a queen in a palace,0.4414
40,a queen sitting at a banquet,0.5519
41,a queen in a garden surrounded by blooming flowers,0.3522
42,a queen riding in a large car,0.7136
43,eggplant being sliced,0.2416
44,a person eating food,0.4941
45,a couple enjoying food at a restaurant,0.5478
46,a person cooking food on the stove,0.438
47,a person buying food from a grocery store,0.4592
48,a family enjoying lots of food,0.5394
49,a couple walking in a town,0.2727
50,a person riding a camel in the desert,0.3428
51,a person giving water to a camel,0.2813
52,a person holding a bundle of incense,0.5205
53,a person looking at a crane bird,0.6485
54,a warehouse with lots of people inside,0.4487
55,a person walking inside a warehouse,0.4177
56,a person driving a forklift inside a warehouse,0.6546
57,a person walking inside a pharmacy,0.5502
58,a person talking to a worker inside a pharmacy,0.5093
59,a pharmacy with lots of people outside,0.2659
60,a person getting gas for their car at a gas station,0.6575
61,a very busy gas station with people refueling,0.6007
62,a man riding a blue motorcycle,0.524
63,a woman riding a black motorcycle,0.156
64,three motorcycles riding on a road,0.2121
65,a person riding a motorcycle on a dirt road,0.237
66,a person riding a motorcycle in a big city,0.417
67,a person holding a rifle in the countryside,0.1334
68,a woman aiming a rifle,0.1473
69,several soldiers holding rifles,0.1962
70,a police officer holding a rifle,0.2034
71,a craftsman weaving a rug,0.3585
72,a skilled craftsman at work,0.7018
73,an elderly craftsman sharing his wisdom,0.7047
74,a talented craftsman from the village,0.0759
75,an innovative craftsman designing jewelry,0.2833
76,my supervisor talking to me,0.5763
77,a new supervisor at the construction site,0.8101
78,a supervisor giving instructions to the team,0.4557
79,a friendly supervisor helping out,0.784
80,a supervisor in the office breakroom,0.7256
81,a supervisor working at a computer,0.3095
82,a vendor selling water bottles,0.5739
83,a colorful festival in the city,0.5617
84,a festival filled with dance and music,0.3385
85,an autumn festival in the town center,0.3882
86,food stalls at a festival,0.3113
87,a festival with lots of people,0.3738
88,a festival in winter,0.254
89,a checkpoint guarded by armed forces,0.0822
90,a checkpoint on the highway,0.335
91,a long queue at the toll checkpoint,0.4226
92,a checkpoint at the national border,0.2674
93,a checkpoint with police officers,0.2802
94,a checkpoint with very few cars,0.5705
95,an outdoor luncheon with lots of people,0.6894
96,two people having a luncheon,0.697
97,a company having a luncheon,0.6115
98,a fancy indoor luncheon,0.702
99,a plant-based luncheon,0.7053
100,a luncheon with lots of salad,0.6614
101,a gambling den hidden away in an alley,0.1278
102,a group of people gambling in a room,0.39
103,a place of gambling in a big city,0.3604
104,an illegal gambling den,0.2644
105,a place of gambling with lots of people,0.252
106,a group of people gambling at a table,0.3524
107,a man loading groceries into the car trunk,0.4464
108,a white car with an empty car trunk,0.5831
109,a woman retrieving bags from the car trunk,0.4893
110,a dirty car trunk covered with mud stains,0.3042
111,a mechanic repairing a broken car trunk,0.5856
112,children hiding inside an open car trunk,0.6947
