Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a large teh tarik,a large milk tea,0.1969
1,a small teh tarik,a small milk tea,0.2332
2,kopi on a table,coffee on a table,0.1969
3,kopi on a counter,coffee on a counter,0.3934
4,two people getting kopi,two people getting coffee,0.1795
5,a man buying kopi,a man buying coffee,0.1595
6,a woman with kopi,a woman with coffee,0.168
7,a painting of an ang pow,a painting of a red packet,0.6385
8,a person holding an ang pow,a person holding a red packet,0.664
9,let's get some food tapao,let's get some food takeout,0.262
10,a couple getting food tapao,a couple getting food takeout,0.3534
11,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2063
12,a kiasu leader,a leader with a grasping and selfish attitude,0.2118
13,a kiasu student,a student with a grasping and selfish attitude,0.1423
14,a kiasu parent,a parent with a grasping and selfish attitude,0.2984
15,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2335
16,a kiasu politician,a politician with a grasping and selfish attitude,0.1351
17,a sian woman,a bored woman,0.3287
18,a sian worker,a bored worker,0.155
19,a child sian,a child bored,0.7203
20,a sian man,a bored man,0.2583
21,people lepak on a beach,people relaxing on a beach,0.254
22,people lepak on a coach,people relaxing on a coach,0.218
23,a couple lepak in a park,a couple relaxing in a park,0.1971
24,a person gesturing can,a person gesturing yes,0.6958
25,a person answering can,a person answering yes,0.438
26,a worker gesturing can,a worker gesturing yes,0.8356
27,a student gesturing can,a student gesturing yes,0.6087
28,a woman gesturing can,a woman gesturing yes,0.5717
29,a man gesturing can,a man gesturing yes,0.6531
30,a student chope,a student saving a table,0.5543
31,a man chope,a man saving a table,0.5563
32,a woman chope,a woman saving a table,0.6146
33,a group chope,a group saving a table,0.6397
34,chope at a cafe,saving a table at a cafe,0.2539
35,chope with a napkin,saving a table with a napkin,0.5096
36,a painting of something that is shiok,a painting of something that is very tasty,0.6934
37,an atas party,a high class party,0.6352
38,an atas car,a high class car,0.4982
39,an ulu trail,a secluded trail,0.4618
40,a woman makan noodles,a woman eating noodles,0.4576
41,a painting of someone makan,a painting of someone eating,0.4623
42,a person makan salad,a person eating a salad,0.7482
43,a man makan a taco,a man eating a taco,0.4611
44,people makan,people eating,0.3041
45,a man makan a burrito,a man eating a burrito,0.3258
46,a family zhng their house,a family redecorates their house,0.7788
47,a worker zhng her office space,a worker redecorates her office space,0.3615
48,a couple zhng their garage,a couple redecorate their garage,0.6636
49,a woman zhng her room,a woman redecorates her room,0.3025
50,a man zhng his desk,a man redecorates his desk,0.5544
51,a person zhng their kitchen,a person redecorates their kitchen,0.5634
52,a tall ger,a tall girl,0.3704
53,a ger buying a computer,a girl buying a computer,0.6276
54,a ger hiking,a girl hiking,0.4597
55,a ger,a girl,0.3494
56,a ger in a city,a girl in a city,0.5519
57,a painting of a ger,a painting of a girl,0.7095
58,a woman holding a handphone,a woman holding a mobile phone,0.4719
59,a man with a handphone,a man with a mobile phone,0.5873
60,a painting of a handphone,a painting of a mobile phone,0.7735
61,a handphone on a lawn,a mobile phone on a lawn,0.5468
62,an ah long handling cash,a loan shark handling cash,0.6297
63,an ah long carrying a knife,a loan shark carrying a knife,0.3076
64,an ah long holding a bag,a loan shark holding a bag,0.4204
65,an ah long,a loan shark,0.3579
66,an ah long talking to someone,a loan shark talking to someone,0.6012
67,an ah long spray painting,a loan shark spray painting,0.7889
68,a man at a kopi tiam,a man at a coffee shop,0.1816
69,a woman at a kopi tiam,a woman at a coffee shop,0.1667
70,a modern kopi tiam,a modern coffee shop,0.1109
71,an old kopi tiam,an old coffee shop,0.2033
