Prompt_Index,SAE_Prompt,Normalized_Score
0,a man drinking milk tea,0.1421
1,a woman drinking milk tea,0.0219
2,a couple sitting at a table both with coffee,0.1574
3,a man getting coffee from a modern cafe,0.4404
4,two people getting coffee from a stall,0.2461
5,a man buying coffee at a busy counter,0.384
6,a woman with coffee standing by a bus stop,0.577
7,a child receiving a red packet from his grandmother,0.6062
8,a group of people holding red packets,0.4732
9,let's get some food takeout,0.5231
10,a couple getting food takeout from a hawker stall,0.4069
11,a businessman with a grasping and selfish attitude grabbing all the samples,0.1714
12,a leader with a grasping and selfish attitude cutting in line for a photo,0.5199
13,a student with a grasping and selfish attitude hoarding all the notes,0.5468
14,a parent with a grasping and selfish attitude rushing to the front row,0.5686
15,a businesswoman with a grasping and selfish attitude buying out limited deals,0.7842
16,a politician with a grasping and selfish attitude speaking over everyone else,0.6561
17,a bored woman walking on the city street,0.1723
18,a bored worker in an office,0.7126
19,a child bored in the summer,0.446
20,a bored man on vacation,0.1494
21,people relaxing on a beach with music playing,0.3222
22,a couple relaxing in a park under a tree,0.0954
23,people relaxing on a sofa,0.1961
24,a student in a class nodding yes,0.2323
25,a worker nodding yes to his supervisor,0.5576
26,a customer at a restaurant nodding yes,0.3812
27,a person nodding yes in agreement,0.3996
28,a woman nodding yes,0.0938
29,a man nodding yes,0.0482
30,a student saving a table at the dining hall,0.7022
31,a person saving a table at the library,0.4123
32,a person saving a table using a bag,0.6021
33,a group saving a table at the food hall,0.3855
34,saving a table at a cafe using a tissue packet,0.4777
35,saving a table with a napkin placed on a chair,0.263
36,a person enjoying very tasty food,0.1767
37,a high class party with well dressed people,0.339
38,a woman with a high class car,0.3038
39,a couple hiking on a secluded trail,0.6376
40,a woman eating a bowl of noodles,0.1826
41,a woman eating sushi in a modern restaurant,0.4655
42,a woman eating a slice of cake in a cafe,0.102
43,a man eating a taco under a streetlight,0.7071
44,a man eating a burrito by the riverside,0.4722
45,a man eating an apple,0.0455
46,a family redecorate their living room for the holidays,0.4584
47,a worker redecorate her office space with colorful posters,0.543
48,a couple redecorate their garage with neon lights,0.2618
49,a woman redecorate her room using fairy lights,0.316
50,a man redecorate his desk with anime figurines,0.5124
51,a couple redecorate their living room,0.3162
52,a group of girls at the mall,0.2179
53,a girl hiking in the desert,0.294
54,a girl posing in front of a mural,0.3776
55,a girl buying a computer at the electronics store,0.3315
56,a girl with a white shirt,0.0159
57,a girl and her partner,0.145
58,a person taking a selfie with a mobile phone,0.3611
59,a man using a mobile phone,0.3562
60,people on the subway using their mobile phones,0.815
61,a woman taking a photo with a mobile phone,0.266
62,a loan shark counting cash,0.0793
63,a loan shark carrying a knife in an alley,0.2406
64,a loan shark holding a bag of cash,0.1771
65,a loan shark standing by a black car,0.1426
66,a loan shark threatening someone,0.1277
67,a loan shark spray painting a message,0.0597
68,a man eating food at a small food court,0.5514
69,a woman drinking tea at a small food court,0.0839
70,a couple at a small food court,0.076
71,a group of friends at a small food court,0.5546
72,a handsome male on a magazine cover,0.1665
73,a handsome male performing on stage at a concert,0.5067
74,a handsome male at a gym lifting weights,0.3915
75,a handsome male posing in a streetwear outfit,0.1808
76,a handsome male with his partner,0.1275
77,a group of handsome males,0.1357
78,a man studying at the coffee shop,0.5285
79,a woman studying at home,0.1736
80,a child studying a book,0.6197
81,a group of students studying,0.6525
82,a student studying in his room at night,0.1962
83,a couple friends studying in the library,0.6408
84,a man being a third wheel on a hike with a couple,0.7209
85,a woman being a third wheel at a museum with a couple,0.2479
86,a third wheel with a gray shirt with a couple,0.0869
87,a couple accompanied by a third wheel,0.6213
88,he was a third wheel on his friend's date,0.2994
89,a third wheel trailing behind a couple,0.457
90,a man with a cup of milk tea,0.2675
91,a traditional Chinese physician and a male patient,0.6168
92,a traditional Chinese physician and a female patient,0.1573
93,a traditional Chinese physician holding medicine,0.127
94,a traditional Chinese physician in an office,0.6833
95,a traditional Chinese physician talking with two people,0.751
96,a traditional Chinese physician sitting at their desk,0.2658
97,a couple at a food court sharing laksa,0.6954
98,a family eating at a food court,0.606
99,a person guilty of litter thrown from a high-rise building,0.6298
100,a person on the sidewalk avoiding litter thrown from a high-rise building,0.668
101,a couple walking nearly hit by litter thrown from a high-rise building,0.7123
102,a man using a hoe in a vegetable garden,0.3113
103,a farmer using a hoe in a field,0.5129
104,a person digging in their front yard with a hoe,0.7398
105,a family enjoying spicy stir-fried crab in a fancy restaurant,0.8156
106,a waiter holding a spicy stir-fried crab dish,0.0609
107,a chef making spicy stir-fried crab in a large wok,0.7318
108,a child with his uncle,0.2012
109,an uncle wearing a dark blue shirt,0.5249
110,a group of uncles talking,0.3759
111,an uncle buying fruit from the supermarket,0.2423
112,an uncle drinking coffee at the dining table,0.4369
113,an uncle reading a newspaper while on the couch,0.0566
114,a waiter holding a plate of Fujianese fresh spring rolls,0.8876
115,a person eating a Fujianese fresh spring roll at a street stall,0.6669
116,a person eating Indian flatbread with their hands,0.3987
117,a person eating Chinese pork jerky at a festival,0.9066
118,a person buying Chinese pork jerky from a shop,0.6013
119,two people both eating Chinese pork jerky,0.1305
120,two buddies chatting casually outside a cafe,0.1769
121,buddies laughing while walking along the street,0.248
122,buddies sharing a meal at the hawker centre,0.305
123,a group of buddies playing basketball outdoors,0.684
124,buddies taking selfies at a famous landmark,0.7158
125,two buddies relaxing together at the beach,0.1124
