Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a plastic cup with teh tarik,a plastic cup with milk tea,0.2687
1,a cup of pulled tea on a table,a cup of milk tea on a table,0.0
2,a shop selling pulled tea,a shop selling milk tea,0.0
3,a man drinking teh tarik,a man drinking milk tea,0.0
4,a woman drinking teh tarik,a woman drinking milk tea,0.0
5,Three cups of pulled tea are on the counter.,three cups of milk tea on the counter,0.0
6,"A couple sitting at a table, both with coffee.",a couple sitting at a table both with coffee,0.3117
7,a man buying coffee from a modern cafe,a man getting coffee from a modern cafe,0.3016
8,a table with a cup of coffee and a slice of cake,a table with a cup of coffee and a slice of cake,0.3165
9,Two people buying coffee from a vendor,two people getting coffee from a stall,0.0
10,a man buying coffee at a busy counter,a man buying coffee at a busy counter,0.2933
11,a woman with coffee standing by a bus stop,a woman with coffee standing by a bus stop,0.314
12,A child receiving a red envelope from his grandmother,a child receiving a red packet from his grandmother,0.3355
13,Two red envelopes on a table with gold designs,two red packets on a table with gold designs,0.3633
14,a red envelope and food on a table,a red packet and food on a table,0.0
15,a group of people holding red envelopes,a group of people holding red packets,0.3385
16,a store selling red envelopes,a store selling red packets,0.3416
17,a red envelope and some fruit on a table,a red packet and some fruit on a table,0.0
18,Stir-fried squid dish,spicy squid dish,0.2909
19,Raw squid at a market,raw squid at a market,0.3275
20,deep fried squid on a plate,deep fried squid on a plate,0.3037
21,a large squid in an aquarium with coral,a large squid in an aquarium with coral,0.3254
22,A seafood dish and rice on a table,a squid dish and rice on a table,0.2656
23,Stir-fried squid in a frying pan,sliced squid in a frying pan,0.2834
24,getting takeout from the small restaurant,getting food takeout from the small restaurant,0.2615
25,getting takeout from the diner,getting food takeout from the diner,0.2536
26,getting food to go from the food truck,getting food takeout from the food truck,0.2938
27,Let's get some takeout.,let's get some food takeout,0.2506
28,Takeout food packed in plastic containers,chinese food takeout packed in plastic containers,0.3048
29,a couple buying takeout from a street vendor,a couple getting food takeout from a hawker stall,0.2984
30,A risk-averse businessman grabbing all the samples,a businessman with a grasping and selfish attitude grabbing all the samples,0.2342
31,A risk-averse leader cutting in line for a photo opportunity,a leader with a grasping and selfish attitude cutting in line for a photo,0.208
32,An anxious student hoarding all the notes,a student with a grasping and selfish attitude hoarding all the notes,0.0
33,A helicopter parent rushing to the front row,a parent with a grasping and selfish attitude rushing to the front row,0.2286
34,A risk-averse businesswoman purchasing limited-time offers.,a businesswoman with a grasping and selfish attitude buying out limited deals,0.2533
35,A risk-averse politician speaking over everyone else,a politician with a grasping and selfish attitude speaking over everyone else,0.2305
36,An Asian cat in a house,a bored cat in a house,0.2672
37,An Asian woman walking on the city street,a bored woman walking on the city street,0.3025
38,Asian worker in an office,a bored worker in an office,0.2498
39,a child is sitting in the summer,a child bored in the summer,0.2735
40,an Asian dog in the front yard,a bored dog in the front yard,0.264
41,An Asian man on vacation,a bored man on vacation,0.2453
42,A dog lies on a grassy lawn in front of a house,a dog relaxing on a grassy lawn in front of a house,0.3251
43,People hang out on a beach with music playing.,people relaxing on a beach with music playing,0.3089
44,A group of friends hang out in a park under a tree.,a couple relaxing in a park under a tree,0.2607
45,people lounge on a sofa,people relaxing on a sofa,0.3086
46,A cat is lying by a window.,a cat relaxing by a window,0.3223
47,A Langkawi vacation setting,a relaxing vacation setting,0.2664
48,A student in a class nodding can,a student in a class nodding yes,0.2583
49,A worker nodding to his supervisor,a worker nodding yes to his supervisor,0.2754
50,A customer at a restaurant nods.,a customer at a restaurant nodding yes,0.2517
51,a person nodding in agreement,a person nodding yes in agreement,0.1982
52,A woman who can nod.,a woman nodding yes,0.0
53,A person nodding.,a man nodding yes,0.204
54,a student chose at the dining hall,a student saving a table at the dining hall,0.2927
55,a person chose a book at the library,a person saving a table at the library,0.2491
56,a person chooses using a bag,a person saving a table using a bag,0.2468
57,a group of people at the food hall,a group saving a table at the food hall,0.2925
58,Order a drink at a coffee shop using a napkin packet.,saving a table at a cafe using a tissue packet,0.2643
59,Place a napkin on a chair,saving a table with a napkin placed on a chair,0.2961
60,delicious dumplings,very tasty dumplings,0.3135
61,a person enjoying delicious food,a person enjoying very tasty food,0.2504
62,a table full of delicious Mexican food,a table full of very tasty Mexican food,0.3101
63,Delicious food,very tasty food,0.2464
64,Delicious Italian food,very tasty Italian food,0.2748
65,a table full of delicious main dishes,a table full of tasty main dishes,0.305
66,A clothing store,a high class clothing boutique,0.2612
67,An upscale party with well-dressed people,a high class party with well dressed people,0.2879
68,a red sports car,a high class red sports car,0.2889
69,a woman with an expensive car,a woman with a high class car,0.2999
70,An upscale house with marble floors and chandeliers,a high class house with marble floors and chandeliers,0.3344
71,an upscale restaurant with velvet chairs and dim lighting,a high class restaurant with velvet chairs and dim lighting,0.2873
72,an idyllic tropical beach,a secluded tropical beach,0.3024
73,camping in an alpine meadow in the mountains,camping in a secluded meadow in the mountains,0.3132
74,a couple hiking on an ATV trail,a couple hiking on a secluded trail,0.2909
75,a house in a remote area near a forest,a house in a secluded area by a forest,0.3009
76,an RV in a small town,an rv in a secluded town,0.2978
77,an isolated Inuit settlement surrounded by dense forest,an secluded locale surrounded by dense forest,0.0
78,a woman is eating a bowl of noodles,a woman eating a bowl of noodles,0.2971
79,A woman is eating sushi in a modern restaurant.,a woman eating sushi in a modern restaurant,0.3131
80,A woman is eating a slice of cake in a cafe.,a woman eating a slice of cake in a cafe,0.3142
81,A man is eating a taco under a streetlight.,a man eating a taco under a streetlight,0.3162
82,A man is eating a burrito by the riverside.,a man eating a burrito by the riverside,0.3346
83,A man is eating an apple.,a man eating an apple,0.3296
84,a family is decorating their living room for the holidays,a family redecorate their living room for the holidays,0.3124
85,a worker is decorating her office space with colorful posters,a worker redecorate her office space with colorful posters,0.3319
86,A couple is customizing their garage with neon lights.,a couple redecorate their garage with neon lights,0.0
87,a woman decorating her room using fairy lights,a woman redecorate her room using fairy lights,0.342
88,a man arranging his desk with anime figurines,a man redecorate his desk with anime figurines,0.3638
89,a couple is renovating their living room,a couple redecorate their living room,0.2773
90,a group of men at the mall,a group of girls at the mall,0.0
91,a hiker hiking in the desert,a girl hiking in the desert,0.3019
92,a model posing in front of a mural,a girl posing in front of a mural,0.3121
93,a person buying a computer at the electronics store,a girl buying a computer at the electronics store,0.2993
94,a goat with a white shirt,a girl with a white shirt,0.2236
95,a goose and her mate,a girl and her partner,0.2228
96,a cell phone on a black table,a mobile phone on a black table,0.2969
97,a person taking a selfie with a smartphone,a person taking a selfie with a mobile phone,0.299
98,a cell phone next to a laptop on a table,a mobile phone next to a laptop on a table,0.0
99,a man using a cell phone,a man using a mobile phone,0.2919
100,people using their cellphones on the subway,people on the subway using their mobile phones,0.3174
101,a woman taking a photo with a smartphone,a woman taking a photo with a mobile phone,0.3101
102,I am a cashier who takes a long time to count money.,a loan shark counting cash,0.0
103,I am a man carrying a knife in an alley.,a loan shark carrying a knife in an alley,0.0
104,I'm holding a bag of cash.,a loan shark holding a bag of cash,0.2904
105,I have been standing by a black car.,a loan shark standing by a black car,0.0
106,I am threatening someone.,a loan shark threatening someone,0.212
107,A man is spray painting a message.,a loan shark spray painting a message,0.0
108,A person eating at a coffee shop.,a man eating food at a small food court,0.2221
109,A woman drinking tea at a coffee shop,a woman drinking tea at a small food court,0.2718
