Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.2753
1,a monastery on a hill,0.294
2,a small monastery,0.2798
3,a painting of a monastery,0.2993
4,a crowded monastery,0.2781
5,a monastery in a dark forest,0.2942
6,champagne on a wooden table,0.2818
7,champagne in a cabinet,0.3388
8,champagne on a table outside,0.2961
9,a painting of some champagne,0.3264
10,champagne on the beach,0.3199
11,champagne on top of a piano,0.3292
12,an old midwife,0.263
13,a midwife with a woman,0.2495
14,a painting of a midwife,0.3262
15,a young midwife,0.2637
16,a midwife sitting down,0.2671
17,a photograph of a midwife with a cat,0.3077
18,a medical practitioner at a table,0.2917
19,an old medical practitioner,0.2834
20,a medical practitioner at a park,0.2989
21,a medical practitioner with a woman,0.3009
22,a medical practitioner with a notepad,0.3476
23,a painting of a medical practitioner,0.3289
24,a window covered with bamboo blinds,0.3067
25,a doorway with bamboo blinds,0.3086
26,hand-crafted bamboo blinds,0.2876
27,sun-faded bamboo blinds,0.353
28,bamboo blinds with decorative trim,0.2688
29,tattered bamboo blinds,0.3118
30,a dark mountain pass,0.3125
31,a mountain pass covered in snow,0.2855
32,a crowded mountain pass,0.2673
33,a mountain pass with a nearby lake,0.2855
34,a painting of a beautiful mountain pass,0.3094
35,an abandoned mountain pass,0.2628
36,an old convenience store,0.292
37,a modern convenience store,0.2681
38,a busy convenience store,0.2925
39,a convenience store on fire,0.3019
40,an empty convenience store,0.3064
41,a painting of a convenience store,0.4093
42,an old temple,0.2917
43,a temple on a hill,0.3023
44,a painting of a temple,0.2945
45,a temple in a dark forest,0.3213
46,a temple in a city,0.2586
47,an abandoned temple,0.2693
48,a barber in red,0.3022
49,an old barber,0.2423
50,a small barber shop,0.2742
51,a busy barber shop,0.2884
52,a barber by the chair,0.316
53,a barber working,0.2994
54,a police station in a city,0.3031
55,a busy police station,0.263
56,a police station in a small town,0.3183
57,a person walking into a police station,0.3045
58,a painting of a police station,0.3691
59,a photograph of a modern police station,0.2962
60,a father in front of a house,0.2644
61,a girl standing with her father,0.3101
62,a crying father,0.2614
63,a father on a bed,0.2578
64,an old father with a dog,0.3212
