Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.6915
1,a woman driving a green truck on a farm,0.5903
2,a truck with a dog in the back,0.7433
3,a man driving a truck on the highway,0.6328
4,two kids sitting on the back of a truck,0.9228
5,a truck parked on a driveway,0.6575
6,a street vendor selling shaved ice,0.9521
7,a man enjoying shaved ice on a hot day,0.7993
8,a cup of shaved ice near a tree,0.6996
9,a colorful cup of shaved ice next to a spoon,0.9099
10,a girl enjoying a bowl of shaved ice in the park,0.8714
11,two people sharing a cup of shaved ice on the table,0.6221
12,a street mural of a friend group hanging out together,0.9466
13,a group of teens in a friend group walking through the neighborhood,0.9576
14,a friend group gathered around a bench talking,0.9639
15,a friend group laughing loudly by a taco stand,0.6123
16,a friend group posing for a picture in front of a mural,0.9504
17,a friend group skateboarding down the street together,0.9565
18,a godfather cutting a birthday cake,0.815
19,a godfather officiating a wedding ceremony,0.6453
20,a godfather playing chess with his godson,0.7257
21,a godfather cheering at a baseball game,0.7716
22,a godfather enjoying a cigar in a lounge,0.7888
23,a godfather gifting a necklace at a baptism,0.5697
24,a person hiking through a field,0.9602
25,a park with a big field,0.9042
26,a person running through a field,0.9778
27,a brown dog running in the field,0.9803
28,two kids playing around in the field,0.9608
29,a wide and open field next to the lake,0.8347
30,two men sitting in a jail cell,0.9339
31,a jail guard standing in front of a wall,0.8158
32,a tall jail building surrounded by barbed wire,0.6811
33,a small prison with high fences,0.5073
34,a man about to go to prison,0.4886
35,inside a prison with barred windows,0.8981
36,a person and their girlfriend walking down a street,0.9232
37,a man and his girlfriend laughing,0.9561
38,a person and their girlfriend dressed in similar looking clothes,0.8114
39,my girlfriend and I driving in a blue car,0.7559
40,me having dinner in a restaurant with my girlfriend,0.9208
41,a sunny day in the park with my girlfriend,0.8901
42,a person irons a dress shirt,0.5334
43,a person irons a towel in a sunny room,0.6757
44,a man irons his pants before work,0.6268
45,my mother irons the curtains,0.4627
46,a woman irons clothes in the laundry room,0.4128
47,my brother irons his uniform shirt,0.419
48,a person exploring El Paso on a sunny afternoon,0.831
49,a lively restaurant in El Paso bustling at night,0.8519
50,a quiet street in El Paso lined with flowering plants,0.8512
51,a crowded bus station in El Paso near downtown,0.6271
52,a typical single-story house in El Paso with a porch,0.8445
53,a bird's eye view of El Paso with mountains in background,0.9423
54,a woman and her brother eating at a restaurant,0.6475
55,a man hiking with his brother on a forest trail,0.7211
56,my brother posing for a picture,0.6674
57,me standing with my brother,0.6322
58,my brother and I sitting at a table,0.8198
59,my brother riding a bike,0.6281
60,a woman and her sister eating at a restaurant,0.8795
61,a man hiking with his sister through a mountain path,0.4838
62,me and my sister posing for a picture,0.8972
63,me standing with my sister,0.7529
64,my sister and I sitting at a table,0.8307
65,my sister riding a bike,0.72
66,my brothers playing basketball together,0.7617
67,a brothers duo in a rock band,0.7575
