Prompt_Index,SAE_Prompt,Score
0,a little baby,0.2591
1,a little dog,0.2759
2,a little cat,0.2704
3,a painting of a little boy,0.3375
4,a little horse,0.2792
5,a little girl,0.2839
6,a parked car,0.2514
7,a second-hand car,0.2614
8,a gas car,0.2561
9,a rental car,0.267
10,an electric car,0.2842
11,a leased car,0.2579
12,a suburban house,0.2738
13,a house downtown,0.2594
14,a lakeside house,0.3079
15,an old house,0.2909
16,a waterfront house,0.3066
17,a brick house,0.2792
18,a man holler at a girl,0.2148
19,a man holler at a woman,0.2385
20,a guy holler at a woman,0.218
21,a guy holler at his close friend,0.2293
22,a holler from the audience,0.2576
23,a loud holler,0.2376
24,my close friend,0.2234
25,my handsome close friend,0.2424
26,an old close friend,0.2298
27,me and my close friend,0.235
28,a close friend from childhood,0.2338
29,painting of me and my close friend,0.3143
30,me and my friends,0.2424
31,me and my large friends,0.2707
32,painting of me and my friends,0.2927
33,me and my small friends,0.2636
34,my friends wearing red,0.3073
35,my friends at my house,0.2437
36,an old grandma,0.2776
37,my beautiful grandma,0.2675
38,a group of grandmas,0.3092
39,my grandma in purple,0.295
40,my grandma in her house,0.2752
41,an angry grandma,0.2909
42,a picture of my lover,0.2197
43,my sleeping lover,0.2445
44,my beautiful lover,0.2278
45,my lover at my house,0.2045
46,my lover wearing purple,0.2692
47,my handsome lover,0.243
48,work for money,0.2833
49,a kid deposit some money,0.2834
50,a man paying with money,0.2641
51,a woman paying with money,0.2892
52,a wallet overflowing with money,0.2553
53,bags of money,0.2521
54,dirty sneakers,0.262
55,retro sneakers,0.2868
56,brown sneakers,0.3021
57,broken sneakers,0.2614
58,brand new sneakers,0.2693
59,a painting of blue sneakers,0.3587
60,a hand-held gun,0.286
61,a man aiming his gun,0.2981
62,a rusty gun,0.3007
63,a painting of a silver gun,0.3638
64,a broken gun,0.2669
65,a long-range gun,0.2902
66,designer clothes,0.2498
67,stylish clothes,0.2769
68,vintage clothes,0.296
69,a rack of purple clothes,0.3277
70,a rack of beautiful clothes,0.303
71,a painting of blue clothes,0.3093
72,golden dental jewelry,0.2971
73,dirty dental jewelry,0.2915
74,a man wearing dental jewelry,0.259
75,a woman wearing dental jewelry,0.3009
76,silver dental jewelry,0.3009
77,bronze dental jewelry,0.2722
78,very dark tinted car windows,0.2729
79,a convertible with tinted car windows,0.2847
80,a bus with dark tinted car windows,0.2757
81,a van with light tinted car windows,0.254
82,broken tinted car windows,0.2654
83,orange tinted car windows,0.2952
84,a modern convertible car,0.3043
85,a luxury convertible car,0.3036
86,a purple convertible car,0.3486
87,a sporty convertible car,0.2906
88,a painting of a vintage convertible car,0.3404
89,a broken convertible car,0.2774
90,tipping my hat,0.2651
91,fitted hat,0.2872
92,stylish hat,0.283
93,wearing a hat,0.2793
94,a beautiful hat,0.2914
95,matching hat,0.2791
96,broken mirror,0.2828
97,dirty mirror,0.2279
98,mirror with gold frame,0.3561
99,a handheld mirror,0.312
100,a painting of a mirror,0.3223
101,a modern mirror,0.3144
102,a black gun,0.2925
103,a rusty gun,0.3007
104,a painting of a silver gun,0.3638
105,a gun inside a drawer,0.3321
106,a broken gun,0.2669
107,a large gun,0.2871
108,golden necklace,0.3049
109,silver necklace,0.3054
110,rose gold necklace,0.3402
111,a painting of shiny necklace,0.3094
112,a display of necklace,0.2997
113,broken necklace,0.2712
114,a luxury car,0.2606
115,a parked car,0.2514
116,a second-hand car,0.2614
117,a gas car,0.2561
118,a rental car,0.267
119,a leased car,0.2579
120,concealed gun,0.2642
121,a gun with a silencer,0.2948
122,loading the gun,0.2507
123,aiming the gun,0.269
124,licensed gun,0.2762
125,gun tucked away,0.259
126,tasty food,0.249
127,some tasty fries,0.2903
128,a tasty burrito,0.2733
129,a plate of tasty food,0.2716
130,a painting of tasty food,0.3264
131,a tasty taco,0.2765
132,a dirty neighborhood,0.2708
133,a painting of the neighborhood,0.3126
134,an urban neighborhood,0.2576
135,a suburban neighborhood,0.276
136,an empty neighborhood,0.2836
137,a busy neighborhood,0.2603
138,a bag of bills,0.2421
139,earning bills,0.2424
140,bills in wallet,0.2734
141,broken bills,0.2528
142,a man flashing bills,0.2521
143,dirty bills,0.2531
144,a man with his close friends,0.25
145,a group picture with the close friends,0.2471
146,a painting of my close friends,0.2822
147,my close friends in the house,0.2446
148,me with my close friends,0.2319
149,hanging with my close friends,0.2273
150,a picture of my lover,0.2197
151,my sleeping lover,0.2445
152,my beautiful lover,0.2278
153,my lover at my house,0.2045
154,my lover wearing pink,0.29
155,my handsome lover,0.243
156,my close friend,0.2234
157,my handsome close friend,0.2424
158,an old close friend,0.2298
159,me and my close friend,0.235
160,a close friend from childhood,0.2338
161,painting of me and my close friend,0.3143
162,a man high on marijuana,0.2666
163,a woman high on marijuana,0.2785
164,a painting of a person high on marijuana,0.321
165,a group of people high on marijuana,0.2759
166,college students high on marijuana,0.2974
167,a person high on marijuana,0.2709
168,my morning hair frizziness,0.2524
169,a painting of my hair frizziness,0.3015
170,fixing my hair frizziness,0.2674
171,a woman with hair frizziness,0.3085
172,my natural hair frizziness,0.2702
173,two people with hair frizziness,0.3103
174,golden flashy jewelry,0.2965
175,silver flashy jewelry,0.2863
176,rose gold flashy jewelry,0.3133
177,a painting of shiny flashy jewelry,0.3339
178,a display of flashy jewelry,0.3108
179,broken flashy jewelry,0.2623
180,my summer outfit,0.2698
181,my dirty outfit,0.2449
182,my beautiful outfit,0.26
