Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.2136
1,a math on a hill,a monastery on a hill,0.2362
2,a small math,a small monastery,0.1538
3,a painting of a math,a painting of a monastery,0.2213
4,a crowded math,a crowded monastery,0.1972
5,a math in a dark forest,a monastery in a dark forest,0.2555
6,simkin on a wooden table,champagne on a wooden table,0.1868
7,simkin in a cabinet,champagne in a cabinet,0.2148
8,simkin on a table outside,champagne on a table outside,0.1958
9,a painting of some simkin,a painting of some champagne,0.2217
10,simkin on the beach,champagne on the beach,0.2306
11,simkin on top of a piano,champagne on top of a piano,0.2464
12,an old dai,an old midwife,0.253
13,a dai with a woman,a midwife with a woman,0.2599
14,a painting of a dai,a painting of a midwife,0.2598
15,a young dai,a young midwife,0.2456
16,a dai sitting down,a midwife sitting down,0.2213
17,a photograph of a dai with a cat,a photograph of a midwife with a cat,0.2329
18,a medico at a table,a medical practitioner at a table,0.3057
19,an old medico,an old medical practitioner,0.3002
20,a medico at a park,a medical practitioner at a park,0.3074
21,a medico with a woman,a medical practitioner with a woman,0.3059
22,a medico with a notepad,a medical practitioner with a notepad,0.3326
23,a painting of a medico,a painting of a medical practitioner,0.3264
24,a window covered with chick,a window covered with bamboo blinds,0.2262
25,a doorway with chick,a doorway with bamboo blinds,0.2125
26,hand-crafted chick,hand-crafted bamboo blinds,0.1644
27,sun-faded chick,sun-faded bamboo blinds,0.1702
28,chick with decorative trim,bamboo blinds with decorative trim,0.1539
29,tattered chick,tattered bamboo blinds,0.1586
30,a dark ghat,a dark mountain pass,0.2055
31,a ghat covered in snow,a mountain pass covered in snow,0.2095
32,a crowded ghat,a crowded mountain pass,0.2096
33,a ghat with a nearby lake,a mountain pass with a nearby lake,0.2297
34,a painting of a beautiful ghat,a painting of a beautiful mountain pass,0.2127
35,an abandoned ghat,an abandoned mountain pass,0.1841
36,an old kirana,an old convenience store,0.1637
37,a modern kirana,a modern convenience store,0.1511
38,a busy kirana,a busy convenience store,0.2254
39,a kirana on fire,a convenience store on fire,0.2598
40,an empty kirana,an empty convenience store,0.1999
41,a painting of a kirana,a painting of a convenience store,0.2025
42,an old mandapa,an old temple,0.2898
43,a mandapa on a hill,a temple on a hill,0.2976
44,a painting of a mandapa,a painting of a temple,0.2733
45,a mandapa in a dark forest,a temple in a dark forest,0.303
46,a mandapa in a city,a temple in a city,0.2737
47,a abandoned mandapa,an abandoned temple,0.2921
48,a nai in red,a barber in red,0.2391
49,an old nai,an old barber,0.1833
50,a small nai shop,a small barber shop,0.249
51,a busy nai shop,a busy barber shop,0.2089
52,a nai by the chair,a barber by the chair,0.2181
53,a nai working,a barber working,0.1841
54,a thana in a city,a police station in a city,0.1998
55,a busy thana,a busy police station,0.2353
56,a thana in a small town,a police station in a small town,0.1828
57,a person entering a thana,a person walking into a police station,0.2735
58,a painting of a thana,a painting of a police station,0.2254
59,a photograph of a modern thana,a photograph of a modern police station,0.1889
60,an abba in front of a house,a father in front of a house,0.2163
61,a girl standing with her abba,a girl standing with her father,0.208
62,a crying abba,a crying father,0.1812
63,an abba on a bed,a father on a bed,0.2488
64,an old abba with a dog,an old father with a dog,0.2932
65,an old abba in the kitchen,an old father in the kitchen,0.2885
66,a beautiful pial,a beautiful veranda,0.2185
67,an expensive looking pial,an expensive looking veranda,0.1711
68,a modern looking pial,a modern looking veranda,0.164
69,a green pial,a green veranda,0.2526
70,a dimly lit pial,a dimly lit veranda,0.2516
71,a painting of a pial,a painting of a veranda,0.2255
72,a dry nullah,a dry riverbed,0.2793
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.3089
74,a nullah in a forest,a riverbed in a forest,0.2906
75,a narrow nullah,a narrow riverbed,0.2877
76,a small nullah,a small riverbed,0.2686
77,a wet nullah,a wet riverbed,0.271
78,a beautiful rani,a beautiful queen,0.2249
79,a rani in a garden,a queen in a garden,0.2373
80,a painting of an old rani,a painting of an old queen,0.241
81,a rani covered in snow,a queen covered in snow,0.2508
82,a rani in a large hall,a queen in a large hall,0.2714
83,an old rani on a bed,an old queen on a bed,0.2694
84,a sliced brinjal,a sliced eggplant,0.3133
85,a brinjal on a table,an eggplant on a table,0.2964
86,brinjal in a basket,eggplant in a basket,0.3227
87,a painting of a brinjal,a painting of a eggplant,0.3865
88,a moldy brinjal,a moldy eggplant,0.2883
89,a dish with brinjal,a dish with eggplant,0.2973
90,a table of khana,a table of food,0.2492
91,a basket with khana,a basket with food,0.2887
92,healthy khana,healthy food,0.2353
93,khana in a cabinet,food in a cabinet,0.2866
94,a person with some khana,a person with some food,0.229
95,a family enjoying khana,a family enjoying food,0.2949
96,a bustling nagar,a bustling town,0.2428
97,an abandoned nagar,an abandoned town,0.254
98,view of a nagar,view of a town,0.2667
99,a beautiful nagar,a beautiful town,0.2335
100,a painting of a nagar,a painting of a town,0.2148
101,a lively nagar,a lively town,0.2328
102,a dying oont,a dying camel,0.2267
103,a oont next to water,a camel next to water,0.2247
104,a painting of a large oont,a painting of a large camel,0.2344
105,an oont eating food,a camel eating food,0.2098
106,a oont in the street,a camel in the street,0.2303
107,an oont walking in the heat,a camel walking in the heat,0.2137
108,agarbatti in a house,incense in a house,0.2976
109,agarbatti on a table,incense on a table,0.2849
110,a painting of agarbatti,a painting of incense,0.2852
111,agarbatti burning,incense burning,0.2481
112,red abarbatti,red incense,0.242
113,agarbatti on a shelf,incense on a shelf,0.2882
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.2102
115,a large group of kulang,a large group of crane birds,0.19
116,a dirty kulang,a dirty crane bird,0.2064
117,two kulangs next to each other,two crane birds next to each other,0.1991
118,a sleeping kulang,a sleeping crane bird,0.243
119,a kulang eating food,a crane bird eating food,0.1944
120,a enormous godown,a enormous warehouse,0.2876
121,an abandoned godown,an abandoned warehouse,0.3187
122,a busy godown,a busy warehouse,0.269
123,a painting of a godown,a painting of a warehouse,0.297
124,a godown on fire,a warehouse on fire,0.2802
125,a dark abandoned godown,a dark abandoned warehouse,0.3329
126,painting of a medical hall,painting of a pharmacy,0.2532
127,a modern medical hall,a modern pharmacy,0.2431
128,inside a medical hall,inside a pharmacy,0.2264
129,a busy medical hall,a busy pharmacy,0.2441
130,entrance of a medical hall,entrance of a pharmacy,0.259
131,a rural medical hall,a rural pharmacy,0.2777
132,an abandoned petrol bunk,an abandoned gas station,0.2769
133,a petrol bunk in a desert,a gas station in a desert,0.305
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.2914
135,a very busy petrol bunk,a very busy gas station,0.2578
