Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.7642
1,a little girl playing with a toy car,0.7354
2,a little baby wrapped in a blanket,0.8975
3,a man driving his car,0.7045
4,a woman driving her blue car,0.7171
5,a man driving a new car on the freeway,0.7234
6,a man in front of his house,0.3116
7,a woman in front of her house,0.0735
8,a family in front of their new house,0.6933
9,a retiree and her one story house with a flower garden,0.5008
10,a man holler at a girl across the street,0.3543
11,a man holler at a woman near the bus stop,0.3545
12,a man holler at a woman walking past him,0.544
13,a man holler at his close friend from the balcony,0.304
14,a loud holler from the audience during the show,0.5226
15,she heard a holler from across the street,0.5584
16,me and my close friend hanging out at a cafe,0.1157
17,my close friend talking on the phone,0.285
18,my close friend waiting outside the store,0.3522
19,me and my close friend eating together at lunch,0.2468
20,a close friend from childhood playing video games together,0.3345
21,a close friend with a skateboard,0.8028
22,me and my friends hanging out after school,0.2375
23,me and my friends at a restaurant,0.3645
24,taking a selfie with my friends,0.3745
25,me and my friends hanging out at a cafe,0.0902
26,my friends hanging out at the park,0.2887
27,a group of friends in matching shirts,0.4027
28,an old grandma in front of a new england style house,0.4837
29,my grandmother and my dad,0.7619
30,my grandmother with my mom,0.6178
31,my grandmother and her cat,0.7664
32,a grandma knitting a sweater,0.6643
33,a grandma baking cookies,0.7149
34,a picture of my lover smiling at the beach,0.1784
35,me and my lover holding hands at sunset,0.2723
36,my lover posing in a botanical garden,0.5789
37,my lover drinking coffee,0.0439
38,a lover holding a bouquet of roses,0.4394
39,a lover taking a selfie,0.8117
40,a man paying money to the cashier,0.7422
41,a woman paying money to the shopkeeper,0.451
42,a man wearing sneakers,0.5684
43,a girl wearing white leather sneakers,0.5455
44,a man aiming his gun,0.1766
45,a man aiming his gun in a dark alley,0.3355
46,a woman firing her gun at the target,0.2434
47,a soldier carrying a gun,0.3959
48,a man wearing cool clothes,0.5869
49,a woman wearing cool clothes,0.5781
50,a man wearing minimalist clothes,0.5898
51,a woman wearing vintage clothes,0.5995
52,a man wearing dental jewelry over the teeth,0.8221
53,a rapper with dental jewelry,0.9591
54,a man wearing green dental jewelry,0.9311
55,a woman wearing dental jewelry with a confident smile,0.5411
56,a rapper showing off his dental jewelry,0.9743
57,gold dental jewelry on a smiling face,0.6399
58,a woman driving her convertible car,0.7191
59,a man driving his convertible car on the hilly road,0.5403
60,two people riding in a convertible car,0.6159
61,a man driving a sporty convertible car,0.5329
