Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a lil baby,a little baby,0.7835
1,a painting of a lil boy,a painting of a little boy,0.8109
2,a lil girl,a little girl,0.6381
3,a man holla at a girl,a man holler at a girl,0.2937
4,a man holla at a woman,a man holler at a woman,0.0902
5,a guy holla at a woman,a guy holler at a woman,0.4481
6,a guy holla at his homie,a guy holler at his close friend,0.5043
7,a holla from the audience,a holler from the audience,0.8029
8,my homie,my close friend,0.4717
9,my handsome homie,my handsome close friend,0.8045
10,an old homie,an old close friend,0.6316
11,me and my homie,me and my close friend,0.5607
12,a homie from childhood,a close friend from childhood,0.7226
13,painting of me and my homie,painting of me and my close friend,0.7142
14,me and my crew,me and my friends,0.6375
15,me and my large crew,me and my large friends,0.5422
16,painting of me and my crew,painting of me and my friends,0.6747
17,me and my small crew,me and my small friends,0.8061
18,my crew wearing red,my friends wearing red,0.6836
19,my crew at my house,my friends at my house,0.719
20,an old nana,an old grandma,0.761
21,my beautiful nana,my beautiful grandma,0.8048
22,a group of nanas,a group of grandmas,0.4379
23,my nana in purple,my grandma in purple,0.6514
24,my nana in her house,my grandma in her house,0.6725
25,an angry nana,an angry grandma,0.5125
26,a picture of my bae,a picture of my lover,0.4627
27,my sleeping bae,my sleeping lover,0.5275
28,my beautiful bae,my beautiful lover,0.4813
29,my bae at my house,my lover at my house,0.5657
30,my bae wearing purple,my lover wearing purple,0.5445
31,my handsome bae,my handsome lover,0.8173
32,a kid deposit some dough,a kid deposit some money,0.8819
33,a man paying with dough,a man paying with money,0.6925
34,a woman paying with dough,a woman paying with money,0.5273
35,a man aiming his piece,a man aiming his gun,0.3988
36,a man wearing grills,a man wearing dental jewelry,0.5957
37,a woman wearing grills,a woman wearing dental jewelry,0.4584
38,tipping my lid,tipping my hat,0.6846
39,wearing a lid,wearing a hat,0.4136
40,loading the hammer,loading the gun,0.7004
41,aiming the hammer,aiming the gun,0.5632
42,a busy hood,a busy neighborhood,0.5097
43,a man flashing paper,a man flashing bills,0.664
44,a man with his fam,a man with his close friends,0.8308
45,a group picture with the fam,a group picture with the close friends,0.8443
46,a painting of my fam,a painting of my close friends,0.7295
47,my fam in the house,my close friends in the house,0.6576
48,me with my fam,me with my close friends,0.9175
49,hanging with my fam,hanging with my close friends,0.731
50,a picture of my boo,a picture of my lover,0.5195
51,my sleeping boo,my sleeping lover,0.6361
52,my beautiful boo,my beautiful lover,0.6534
53,my boo at my house,my lover at my house,0.3978
54,my boo wearing pink,my lover wearing pink,0.5739
55,my handsome boo,my handsome lover,0.9001
56,my homeboy,my close friend,0.8544
57,my handsome homeboy,my handsome close friend,0.8067
58,an old homeboy,an old close friend,0.5254
59,me and my homeboy,me and my close friend,0.7379
60,a homeboy from childhood,a close friend from childhood,0.2298
61,painting of me and my homeboy,painting of me and my close friend,0.7831
62,a man feeling mellow,a man high on marijuana,0.5192
63,a woman feeling mellow,a woman high on marijuana,0.5538
64,a painting of a person feeling mellow,a painting of a person high on marijuana,0.5027
65,a group of people feeling mellow,a group of people high on marijuana,0.6461
66,college students feeling mellow,college students high on marijuana,0.5265
67,a person feeling mellow,a person high on marijuana,0.3724
68,my morning nappiness,my morning hair frizziness,0.7866
69,a painting of my nappiness,a painting of my hair frizziness,0.6605
70,fixing my nappiness,fixing my hair frizziness,0.8183
71,a woman with nappiness,a woman with hair frizziness,0.2047
72,my natural nappiness,my natural hair frizziness,0.7455
73,two people with nappiness,two people with hair frizziness,0.4179
74,a painting of my dreads,a painting of my dreadlocks,0.4339
75,my dirty dreads,my dirty dreadlocks,0.3637
76,my long dreads,my long dreadlocks,0.241
77,two people with dreads,two people with dreadlocks,0.337
78,cutting my dreads,cutting my dreadlocks,0.7559
79,dyed dreads,dyed dreadlocks,0.3739
