Prompt_Index,SAE_Prompt,Score
0,a little boy playing with a yoyo,0.5404
1,a little girl playing with a toy car,0.991
2,a little cat sitting on top of the piano,0.9684
3,a little dog playing in the backyard,0.9163
4,a little one story blue house,0.8968
5,a little baby wrapped in a blanket,0.9708
6,a man driving his car,0.9564
7,a woman driving her blue car,0.9715
8,a man driving a new car on the freeway,0.8979
9,a red car parked in the garage,0.9822
10,a car parked by the curb,0.9085
11,a black car with chrome rims,0.97
12,a man in front of his house,0.9768
13,a woman in front of her house,0.9606
14,a family in front of their new house,0.9266
15,a retiree and her one story house with a flower garden,0.9531
16,a house with a white picket fence,0.9888
17,a brick house with a garden,0.9778
18,a man holler at a girl across the street,0.345
19,a man holler at a woman near the bus stop,0.3534
20,a man holler at a woman walking past him,0.2651
21,a man holler at his close friend from the balcony,0.3513
22,a loud holler from the audience during the show,0.5737
23,she heard a holler from across the street,0.6285
24,me and my close friend hanging out at a cafe,0.9244
25,my close friend talking on the phone,0.4865
26,my close friend waiting outside the store,0.4845
27,me and my close friend eating together at lunch,0.9196
28,a close friend from childhood playing video games together,0.874
29,a close friend with a skateboard,0.3843
30,me and my friends hanging out after school,0.8941
31,me and my friends at a restaurant,0.952
32,taking a selfie with my friends,0.9617
33,me and my friends hanging out at a cafe,0.9677
34,my friends hanging out at the park,0.9537
35,a group of friends in matching shirts,0.9768
36,an old grandma in front of a new england style house,0.9699
37,my grandmother and my dad,0.7787
38,my grandmother with my mom,0.7817
39,my grandmother and her cat,0.8368
40,a grandma knitting a sweater,0.9815
41,a grandma baking cookies,0.9824
42,a picture of my lover smiling at the beach,0.8268
43,me and my lover holding hands at sunset,0.9242
44,my lover posing in a botanical garden,0.7724
45,my lover drinking coffee,0.6801
46,a lover holding a bouquet of roses,0.8472
47,a lover taking a selfie,0.7351
48,a wallet full of money,0.9522
49,pay with some money,0.6433
50,a man paying money to the cashier,0.7178
51,a woman paying money to the shopkeeper,0.7105
52,a wallet overflowing with fresh green money,0.8462
53,an armored cash carrier carrying bags of money,0.7912
54,a man wearing sneakers,0.9541
55,a girl wearing white leather sneakers,0.9094
56,a pair of stylish sneakers,0.9362
57,a pair of gray sneakers,0.9702
58,a row of sneakers in a store,0.933
59,a pair of sneakers hanging on a wire,0.9818
60,a man aiming his gun,0.9553
61,a man aiming his gun in a dark alley,0.8973
62,a woman firing her gun at the target,0.8449
63,a soldier carrying a gun,0.9746
64,a gun in a holster,0.9481
65,a gun tucked into a waistband,0.9796
66,a man wearing cool clothes,0.9396
67,a woman wearing cool clothes,0.9495
68,a man wearing minimalist clothes,0.9493
69,some fresh clothes on a mannequin,0.8195
70,a woman wearing vintage clothes,0.9586
71,a rack of designer clothes,0.6343
72,a man wearing dental jewelry over the teeth,0.719
73,a rapper with dental jewelry,0.9263
74,a man wearing green dental jewelry,0.9106
75,a woman wearing dental jewelry with a confident smile,0.9289
76,a rapper showing off his dental jewelry,0.9324
77,gold dental jewelry on a smiling face,0.6921
78,a car with dark tinted windows,0.8977
79,a black convertible with tinted windows,0.891
80,a red Tesla with very dark tinted windows,0.9169
81,a SUV with dark tinted windows,0.9356
82,a silver van with light window tinting on the windows,0.5842
83,a schoolbus with orange tinted windows,0.8197
84,a woman driving her convertible car,0.9657
85,a man driving his convertible car on the hilly road,0.9496
86,two people riding in a convertible car,0.9027
87,a man driving a sporty convertible car,0.9796
88,a red convertible car cruising down the street,0.9575
89,a vintage convertible car parked at the beach,0.9713
90,a grandpa wearing a baseball cap,0.9097
91,a woman wearing an orange cap,0.9901
92,a man wearing a red cap,0.9878
93,a man with a blue cap,0.9905
94,a baseball cap with a sports logo,0.9697
95,a boy wearing a cap matching his outfit,0.9035
96,a man looking at his reflection in a mirror,0.9526
97,a woman looking at her reflection in a mirror,0.8889
98,a couple looking at their reflection in a mirror,0.7728
99,a mirror mounted above the sink in a bathroom,0.9334
100,a handheld mirror with a gold frame,0.9092
101,a tall mirror in the fitting room,0.7817
102,a man holding his gun,0.9714
103,a woman holding a large gun,0.9773
104,a couple of soldiers with guns,0.9805
105,a group of people with guns,0.9649
106,a gun stored in a safe,0.8882
107,a black gun inside a half-open drawer,0.9639
108,a man wearing a gold necklace,0.9649
109,a woman wearing a gold necklace,0.9899
110,a man wearing a rose gold necklace,0.9176
111,some gold necklaces around the neck,0.967
112,a display of necklaces in a jewelry store,0.9685
113,a man wearing a dark gray necklace,0.9809
114,a woman driving a car,0.9697
115,a car with a flat tire,0.634
116,a guy riding in a car,0.9795
117,a group of friends in a car,0.9852
118,a blue car in the parking lot,0.9428
119,a car speeding down the highway,0.8888
120,a person firing a gun,0.9661
121,a man aiming a gun at a target,0.8505
122,a person firing a small gun,0.9011
123,a woman aiming a gun,0.9613
124,a sleek black gun with a silencer on a table,0.8934
125,a policeman shooting a gun,0.9602
126,two people enjoying tasty food,0.9881
127,some tasty fries topped with cheese and bacon,0.9821
128,a man enjoying tasty food,0.9876
129,a woman buying tasty food,0.9161
130,a tasty bowl of mac and cheese,0.9712
131,a tasty plate of fried chicken,0.978
132,a neighborhood that has many palm trees,0.9889
133,a neighborhood with old victorian style homes,0.9571
134,driving through the dense urban neighborhood with a convertible,0.9464
135,walking through the bland suburban neighborhood,0.9262
136,kids playing in the neighborhood,0.9677
137,a barber shop in the neighborhood,0.9741
138,a cashier counting the money from the customer,0.6999
139,a woman getting money from her checking account at the ATM,0.7206
140,the foodtruck worker getting money from the customer for the purchase,0.9283
141,a man paying back his friend the money for the coffee,0.6289
142,coins and bills stuffed into a wallet,0.9065
143,a rich businessman showing off a large stack of bills,0.9539
144,hanging out with my close friends,0.9632
145,hanging out with my close friends at a cafe,0.9682
146,studying with my close friends at a library,0.7764
147,me and my close friends gathered for a barbecue,0.9456
148,a group picture with close friends at the beach,0.9699
149,going on a road trip with my close friends,0.9331
150,spending time with my lover at home,0.9753
151,getting stuff from the grocery store with my lover,0.6013
152,a woman and her lover at a fancy restaurant,0.9456
153,a man and his lover on a flight,0.968
154,me holding hands at the movie with my lover,0.7404
155,me and my lover sharing an umbrella in the rain,0.8539
156,me and my close friend hiking in the mountains,0.8929
157,a woman and her close friend getting coffee,0.9517
158,a man and his close friend walking a golden retriever,0.5734
159,me and my close friend playing video games on the television,0.7898
160,my close friend helping me with a move,0.686
161,my close friend riding a skateboard,0.5742
162,my close friend from the neighborhood,0.5614
163,me and my close friend in front of a big house,0.9014
164,an evening hanging out with my close friend,0.8574
165,me and my close friend eating at a cafe,0.8969
166,my go-to close friend for advice,0.4889
167,a heart-to-heart with my oldest close friend,0.6613
168,a summer day causing some serious hair frizziness,0.8799
169,my hair frizziness on full display in the humidity,0.8137
170,a struggle to manage the morning hair frizziness,0.7968
171,hair frizziness making a statement today,0.917
172,my natural hair frizziness showing its beauty,0.9304
173,two people with visible hair frizziness in their hair,0.9405
174,flashy jewelry that caught everyone's eye at the party,0.8601
175,my flashy jewelry representing my style,0.7025
176,an outfit completed with some serious flashy jewelry,0.9642
177,a showcase of new flashy jewelry at the store,0.9113
178,my favorite piece of flashy jewelry from my grandma,0.6946
179,a statement made with just the right flashy jewelry,0.9131
180,my outfit for the club tonight,0.5976
181,an outfit that screams confidence,0.886
182,an outfit that looks like it's from a Korean drama,0.8967
183,my go-to outfit for first dates,0.6763
184,a breezy summer outfit for hot days,0.9762
185,a new outfit for a cold snowy winter in a big city,0.8712
186,a new pair of glasses to change my look,0.8622
187,a pair of black round glasses worn by a man,0.8691
188,a pair of modern glasses worn by a woman,0.9779
189,my stylish glasses with the gold frame,0.8447
190,a pair of glasses sitting on the nightstand,0.944
191,my friend holding her pair of glasses,0.7649
192,my first tattoo on my forearm,0.6853
193,a tattoo representing my journey,0.7735
194,a tattoo artist known for intricate designs,0.7904
195,a tattoo on a woman's neck,0.9885
196,a tattoo on a man's leg,0.9723
197,a dreamy design for my next tattoo,0.8601
198,my dreadlocks reaching my shoulders now,0.731
199,a new style for my dreadlocks this summer,0.775
200,taking care of my dreadlocks with essential oils,0.6457
201,two people with long dreadlocks sitting on a bench,0.9722
202,my dreadlocks tied up in a bun,0.9187
203,my dreadlocks reaching down to my waist,0.7026
