Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a little boy playing with a yo-yo,a little boy playing with a yoyo,0.8295
1,a little girl playing with a toy car,a little girl playing with a toy car,0.7414
2,a little baby wrapped in a blanket,a little baby wrapped in a blanket,0.7869
3,a man driving his car,a man driving his car,0.7854
4,a woman driving her blue car,a woman driving her blue car,0.7114
5,a man driving a new car on the freeway,a man driving a new car on the freeway,0.5239
6,a man in front of his home,a man in front of his house,0.1844
7,a woman standing in front of her crib,a woman in front of her house,0.5099
8,a family in front of their new home,a family in front of their new house,0.7434
9,a retiree and her one-story house with a flower garden,a retiree and her one story house with a flower garden,0.5312
10,A man yells at a girl across the street,a man holler at a girl across the street,0.7575
11,A man yelled at a woman near the bus stop,a man holler at a woman near the bus stop,0.2932
12,A man calls out to a woman as she walks by him.,a man holler at a woman walking past him,0.4406
13,A friend calls out to his buddy from the balcony.,a man holler at his close friend from the balcony,0.8726
14,a loud applause from the audience during the show,a loud holler from the audience during the show,0.4097
15,She heard a call from across the street,she heard a holler from across the street,0.6171
16,My friend and I are hanging out at a caf̩.,me and my close friend hanging out at a cafe,0.5651
17,My friend is talking on the phone,my close friend talking on the phone,0.5702
18,My friend is waiting outside the store,my close friend waiting outside the store,0.5527
19,My friend and I are eating together at lunch.,me and my close friend eating together at lunch,0.8132
20,a childhood friend playing video games together,a close friend from childhood playing video games together,0.5228
21,a friend with a skateboard,a close friend with a skateboard,0.7557
22,My friends and I are hanging out after school,me and my friends hanging out after school,0.7325
23,My crew and your crew at a restaurant,me and my friends at a restaurant,0.5
24,Taking a selfie with my friends.,taking a selfie with my friends,0.5
25,My friends and I are hanging out at a cafe,me and my friends hanging out at a cafe,0.6507
26,My friends are hanging out at the park.,my friends hanging out at the park,0.5
27,a crew in matching shirts,a group of friends in matching shirts,0.7489
28,an old grandmother in front of a New England-style house,an old grandma in front of a new england style house,0.5303
29,my grandmother and my father,my grandmother and my dad,0.6257
30,My grandmother with my mother,my grandmother with my mom,0.478
31,my grandmother and her cat,my grandmother and her cat,0.6029
32,a grandmother knitting a sweater,a grandma knitting a sweater,0.5799
33,A grandma baking cookies,a grandma baking cookies,0.6687
