Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.8688
1,a photo of milk tea,0.7063
2,selling milk tea,0.9676
3,a large milk tea,0.9092
4,a small milk tea,0.6381
5,milk tea on a counter,0.9092
6,coffee on a table,0.9695
7,coffee on a counter,0.9612
8,a painting of coffee,0.9773
9,two people getting coffee,0.9744
10,a man buying coffee,0.9348
11,a woman with coffee,0.9903
12,a painting of a red packet,0.9141
13,two red packets on a table,0.8621
14,a red packet on a counter,0.9655
15,a person holding a red packet,0.9385
16,a red packet on the ground,0.5188
17,a child holding a red packet,0.9039
18,a painting of squid,0.9655
19,squid on a table,0.8067
20,a squid in a market,0.8816
21,a squid in an aquarium,0.9509
22,a squid on a counter,0.9312
23,squid in a box,0.8067
24,a person getting takeout,0.8933
25,takeout on a table,0.8877
26,takeout from the food truck,0.9311
27,let's get some food takeout,0.9799
28,chinese food takeout,0.9711
29,a couple getting food takeout,0.9482
30,a businessman with a grasping and selfish attitude,0.6609
31,a leader with a grasping and selfish attitude,0.8396
32,a student with a grasping and selfish attitude,0.1939
33,a parent with a grasping and selfish attitude,0.7288
34,a businesswoman with a grasping and selfish attitude,0.8478
35,a politician with a grasping and selfish attitude,0.8687
36,a bored cat,0.8323
37,a bored woman,0.9537
38,a bored worker,0.9589
39,a child bored,0.9811
40,a bored dog,0.8242
41,a bored man,0.9636
42,a relaxing dog,0.9843
43,people relaxing on a beach,0.9799
44,people relaxing on a coach,0.9141
45,a couple relaxing in a park,0.9711
46,a cat relaxing,0.9843
47,a relaxing setting,0.9909
48,a person gesturing yes,0.8688
49,a person answering yes,0.9348
50,a worker gesturing yes,0.7796
51,a student gesturing yes,0.8688
52,a woman gesturing yes,0.923
53,a man gesturing yes,0.8479
54,a student saving a table,0.7593
55,a man saving a table,0.8067
56,a woman saving a table,0.5544
57,a group saving a table,0.7175
58,saving a table at a cafe,0.8067
59,saving a table with a napkin,0.8242
60,a counter with tasty things,0.9843
61,a painting of something that is very tasty,0.9869
62,a table with very tasty stuff,0.9745
63,a photo of something that is tasty,0.9843
64,something tasty,0.9861
65,a person enjoying something that is tasty,0.9909
66,a high class clothing store,0.9861
67,a high class party,0.9868
68,a painting of something that is high class,0.9563
69,a high class restaurant,0.9833
70,a high class car,0.9852
71,a high class house,0.9869
72,a secluded beach,0.9141
73,a secluded street,0.8756
74,a secluded trail,0.9348
75,a secluded locale,0.9759
76,a secluded house,0.9589
77,a secluded town,0.8396
78,a woman eating noodles,0.9884
79,a painting of someone eating,0.9745
80,a person eating a salad,0.9773
81,a man eating a taco,0.9799
82,people eating,0.9773
83,a man eating a burrito,0.7593
84,a family redecorates their house,0.9633
85,a worker redecorates her office space,0.9141
86,a couple redecorate their garage,0.7288
87,a woman redecorates her room,0.9312
88,a man redecorates his desk,0.5902
89,a person redecorates their kitchen,0.8067
90,a tall girl,0.7063
91,a girl buying a computer,0.6954
92,a girl hiking,0.9745
93,a girl,0.9861
94,a girl in a city,0.9843
95,a painting of a girl,0.4386
96,a mobile phone on a table,0.9694
97,a woman holding a mobile phone,0.9915
98,a mobile phone on the ground,0.9786
99,a man with a mobile phone,0.9884
100,a painting of a mobile phone,0.9589
101,a mobile phone on a lawn,0.9636
102,a loan shark handling cash,0.8688
103,a loan shark carrying a knife,0.749
104,a loan shark holding a bag,0.7288
105,a loan shark,0.6846
106,a loan shark talking to someone,0.8816
107,a loan shark spray painting,0.8396
108,a man at a coffee shop,0.9843
109,a woman at a coffee shop,0.9745
110,buying something at a coffee shop,0.9655
111,a coffee shop,0.9799
112,a modern coffee shop,0.9711
113,an old coffee shop,0.9312
114,a painting of a handsome male,0.9745
115,a handsome male buying food,0.8688
116,a handsome male walking,0.9563
117,a photo of a handsome male,0.9877
118,a handsome male,0.9843
119,a handsome male at a gym,0.086
120,a man studying for finals,0.868
121,a woman studying at home,0.9759
122,a child busy studying,0.9271
123,a group of people studying,0.9884
124,an older person studying,0.9676
125,studying at a table,0.9509
126,a man being a third wheel,0.5544
127,a woman being a third wheel,0.7388
128,a third wheel sitting with a couple,0.218
129,a person feeling like a third wheel,0.3003
130,scene with an awkward third wheel,0.449
131,a young third wheel,0.2671
132,a painting of black tea,0.8688
133,tea in a store,0.9612
134,a container with tea,0.9655
135,a tea shop in a city,0.9759
136,white tea,0.8816
137,a jar with dry tea,0.9636
138,a plate of stir-fried rice noodles,0.8933
139,a bowl of stir-fried rice noodles,0.9185
140,a painting of stir-fried rice noodles,0.8816
141,stir-fried rice noodle with vegetables,0.8154
142,stir-fried rice noodles with fruit,0.8479
143,two plates of stir-fried rice noodles,0.9482
144,a traditional Chinese physician and a man,0.8242
145,a traditional Chinese physician and a woman,0.9038
146,a painting of a traditional Chinese physician,0.9038
147,a traditional Chinese physician,0.8479
148,a traditional Chinese physician with two people,0.8877
149,a traditional Chinese physician sitting,0.7388
150,a large food court,0.9655
151,a couple at a food court,0.9799
152,a modern food court,0.9589
153,an older food court,0.9185
154,a person at a food court,0.9633
155,a busy food court,0.9654
156,litter thrown from a high-rise building falling,0.9589
157,litter thrown from a high-rise building from window,0.8877
158,a sign about litter thrown from a high-rise building,0.9185
159,a painting of litter thrown from a high-rise building,0.9711
160,a person avoiding litter thrown from a high-rise building,0.9185
161,a person nearly hit by litter thrown from a high-rise building,0.8323
162,a man holding a hoe,0.9312
163,a hoe on a shelf,0.7288
164,a painting of a hoe,0.6381
165,an old hoe,0.8877
166,a new hoe,0.1658
