Prompt_Index,SAE_Prompt,Score
0,a red semitruck driving down the street,0.3113
1,a delivery semitruck loaded with packages,0.2884
2,a semitruck parked by the curb,0.2632
3,a semitruck parked at a stop sign,0.3195
4,a semitruck hauling timber,0.3244
5,a semitruck with a flat tire,0.2867
6,a cozy sweater hanging in a closet,0.3529
7,a man wearing a purple sweater,0.3651
8,a woman knitting a brown sweater,0.3519
9,a sweater with reindeer patterns,0.3824
10,a sweater on a hanger,0.2971
11,a sweater folded neatly,0.3186
12,a girl knocking on the bathroom door,0.2836
13,a set of fresh towels in the bathroom,0.2848
14,a line of people waiting outside the bathroom,0.2676
15,a bathroom with a leaky faucet,0.2538
16,a tidy bathroom with shiny blue wall tiles,0.341
17,a bathroom with a shower curtain,0.2868
18,a pack of sausages at the grocery store,0.3129
19,a plate of sausages and eggs with toast,0.348
20,a man cutting a sausage in half,0.2852
21,sausages on a grill,0.3361
22,sausages and mashed potatoes on a plate,0.3241
23,my sausages sizzling in a pan,0.3213
24,a woman throwing away the trash,0.3374
25,a bin overflowing with trash,0.2671
26,a raccoon going through trash,0.329
27,a trash can near a park bench,0.2929
28,a trash pile in an alley,0.3245
29,a trash dumpster in a construction site,0.254
30,a top-floor apartment with a view of the city,0.3017
31,a college student's apartment,0.274
32,a cozy apartment in the city,0.3173
33,an apartment with a balcony overlooking the city,0.2772
34,an apartment with a rooftop garden,0.3063
35,my apartment with an open-plan kitchen,0.2519
36,a man loading luggage into the car trunk,0.3277
37,a spare tire in the car trunk,0.272
38,a woman putting groceries in the car trunk,0.3255
39,a car trunk filled with groceries,0.3639
40,a car trunk packed for a road trip,0.323
41,my car trunk after a shopping spree,0.2931
42,a boy waiting in the line at a grocery store,0.3551
43,a line for the rollercoaster,0.2969
44,a line of cars at a drive-through,0.2844
45,a line at the ticket counter,0.269
46,a line for the morning bus,0.2953
47,a line at the post office,0.3011
48,a man ironing creases in his pants,0.3299
49,a pair of purple pants folded on a chair,0.3029
50,a kid wearing a pair of blue pants,0.3008
51,a pants display in a store,0.2738
52,pants with a matching blazer,0.2766
53,my pants hanging in the closet,0.2729
54,a woman enjoying a cup of tea with a cookie,0.318
55,a tin of assorted cookies,0.3572
56,a man baking homemade cookies,0.2751
57,a cookie with chocolate chips,0.3414
58,a cookie on a baking tray,0.3014
59,a cookie with a bite taken out,0.307
60,a beam of light from the flashlight,0.2444
61,a man searching in the dark with a flashlight,0.3075
62,a rechargeable LED flashlight,0.2916
63,my flashlight in a toolbox,0.264
64,a flashlight with low battery,0.3099
65,a policeman shining a flashlight at the suspect,0.2872
66,a mother changing her baby's diaper,0.2482
67,a pack of cloth diapers,0.3233
68,a happy baby wearing pink diapers,0.3194
69,a diaper on a changing table,0.238
70,diapers with cute patterns,0.349
71,a diaper on a clothesline,0.3388
72,a gasoline station at night,0.3592
73,a man filling up his car with gasoline,0.3471
74,a sign showing gasoline prices,0.3136
75,a gasoline pump at a station,0.3129
76,a gasoline tanker on the road,0.2477
77,a brightly lit gasoline station sign at night,0.2839
78,a group of kids kicking a soccer ball,0.2947
79,a soccer player in the stadium,0.2751
80,a soccer player celebrating a win,0.2933
81,my soccer cleats on the field,0.2765
82,a soccer goalie in the field,0.2918
83,a goalkeeper trying to catch a soccer ball,0.2817
84,a woman picking up a precription at the pharmacy,0.2957
85,a wide range of products at the pharmacy,0.2902
86,a group of people waiting at the pharmacy,0.3143
87,a pharmacy counter with vitamins,0.2983
88,my pharmacy where I get prescriptions,0.2862
89,a pharmacy with a neon sign,0.343
90,a bowl of french fries at a restaurant,0.3328
91,a boy eating french fries,0.3356
92,a plate with a burger and french fries,0.3031
93,french fries with ketchup and mayo,0.3138
94,my french fries from the local fry shop,0.2701
95,a french fries portion next to a burger,0.2965
96,an office belonging to an attorney,0.3109
97,an attorney talking to his client,0.2762
98,a man attending a meeting with his attorney,0.2916
99,an attorney in a courtroom,0.2747
100,my attorney discussing the case,0.218
101,an attorney with legal books,0.2968
102,a school janitor sweeping the hallway,0.2989
