Prompt_Index,SAE_Prompt,Score
0,a little boy playing with a yoyo,0.6635
1,a little girl playing with a toy car,0.9564
2,a little cat sitting on top of the piano,0.9291
3,a little dog playing in the backyard,0.7438
4,a little one story blue house,0.9366
5,a little baby wrapped in a blanket,0.9115
6,a man driving his car,0.9422
7,a woman driving her blue car,0.6186
8,a man driving a new car on the freeway,0.5829
9,a red car parked in the garage,0.9345
10,a car parked by the curb,0.7874
11,a black car with chrome rims,0.9151
12,a man in front of his house,0.934
13,a woman in front of her house,0.9596
14,a family in front of their new house,0.938
15,a retiree and her one story house with a flower garden,0.8802
16,a house with a white picket fence,0.9854
17,a brick house with a garden,0.9665
18,a man holler at a girl across the street,0.4532
19,a man holler at a woman near the bus stop,0.3939
20,a man holler at a woman walking past him,0.3231
21,a man holler at his close friend from the balcony,0.4378
22,a loud holler from the audience during the show,0.5715
23,she heard a holler from across the street,0.6242
24,me and my close friend hanging out at a cafe,0.9086
25,my close friend talking on the phone,0.603
26,my close friend waiting outside the store,0.466
27,me and my close friend eating together at lunch,0.7129
28,a close friend from childhood playing video games together,0.8314
29,a close friend with a skateboard,0.5271
30,me and my friends hanging out after school,0.8616
31,me and my friends at a restaurant,0.9366
32,taking a selfie with my friends,0.9279
33,me and my friends hanging out at a cafe,0.9514
34,my friends hanging out at the park,0.879
35,a group of friends in matching shirts,0.8037
36,an old grandma in front of a new england style house,0.9641
37,my grandmother and my dad,0.769
38,my grandmother with my mom,0.7965
39,my grandmother and her cat,0.8485
40,a grandma knitting a sweater,0.9627
41,a grandma baking cookies,0.9411
42,a picture of my lover smiling at the beach,0.4498
43,me and my lover holding hands at sunset,0.8712
44,my lover posing in a botanical garden,0.5822
45,my lover drinking coffee,0.7079
46,a lover holding a bouquet of roses,0.8707
47,a lover taking a selfie,0.8473
48,a wallet full of money,0.8121
49,pay with some money,0.6125
50,a man paying money to the cashier,0.6988
51,a woman paying money to the shopkeeper,0.7636
52,a wallet overflowing with fresh green money,0.8088
53,an armored cash carrier carrying bags of money,0.5196
54,a man wearing sneakers,0.9451
55,a girl wearing white leather sneakers,0.92
56,a pair of stylish sneakers,0.9361
57,a pair of gray sneakers,0.9703
58,a row of sneakers in a store,0.929
59,a pair of sneakers hanging on a wire,0.9663
60,a man aiming his gun,0.9237
61,a man aiming his gun in a dark alley,0.8914
62,a woman firing her gun at the target,0.6439
63,a soldier carrying a gun,0.9472
64,a gun in a holster,0.8878
65,a gun tucked into a waistband,0.6236
66,a man wearing cool clothes,0.9342
67,a woman wearing cool clothes,0.9383
68,a man wearing minimalist clothes,0.8815
69,some fresh clothes on a mannequin,0.849
70,a woman wearing vintage clothes,0.9425
71,a rack of designer clothes,0.7165
72,a man wearing dental jewelry over the teeth,0.788
73,a rapper with dental jewelry,0.8509
74,a man wearing green dental jewelry,0.8357
75,a woman wearing dental jewelry with a confident smile,0.9071
76,a rapper showing off his dental jewelry,0.8953
77,gold dental jewelry on a smiling face,0.6279
78,a car with dark tinted windows,0.7497
79,a black convertible with tinted windows,0.8942
80,a red Tesla with very dark tinted windows,0.8255
81,a SUV with dark tinted windows,0.929
82,a silver van with light window tinting on the windows,0.8017
83,a schoolbus with orange tinted windows,0.6074
84,a woman driving her convertible car,0.8056
85,a man driving his convertible car on the hilly road,0.8052
86,two people riding in a convertible car,0.9821
87,a man driving a sporty convertible car,0.8289
88,a red convertible car cruising down the street,0.9247
89,a vintage convertible car parked at the beach,0.9451
90,a grandpa wearing a baseball cap,0.9366
91,a woman wearing an orange cap,0.9655
92,a man wearing a red cap,0.9896
93,a man with a blue cap,0.9887
94,a baseball cap with a sports logo,0.9364
95,a boy wearing a cap matching his outfit,0.9228
96,a man looking at his reflection in a mirror,0.9247
97,a woman looking at her reflection in a mirror,0.9425
98,a couple looking at their reflection in a mirror,0.7489
99,a mirror mounted above the sink in a bathroom,0.9278
100,a handheld mirror with a gold frame,0.3285
101,a tall mirror in the fitting room,0.8594
102,a man holding his gun,0.9635
103,a woman holding a large gun,0.9735
104,a couple of soldiers with guns,0.9787
105,a group of people with guns,0.9871
106,a gun stored in a safe,0.7242
107,a black gun inside a half-open drawer,0.9177
108,a man wearing a gold necklace,0.9225
109,a woman wearing a gold necklace,0.9198
110,a man wearing a rose gold necklace,0.8281
111,some gold necklaces around the neck,0.8132
112,a display of necklaces in a jewelry store,0.9515
113,a man wearing a dark gray necklace,0.9623
114,a woman driving a car,0.9545
115,a car with a flat tire,0.846
116,a guy riding in a car,0.9679
117,a group of friends in a car,0.9817
118,a blue car in the parking lot,0.5911
119,a car speeding down the highway,0.8058
120,a person firing a gun,0.7444
121,a man aiming a gun at a target,0.7622
122,a person firing a small gun,0.7226
123,a woman aiming a gun,0.9497
124,a sleek black gun with a silencer on a table,0.9056
125,a policeman shooting a gun,0.814
126,two people enjoying tasty food,0.9073
127,some tasty fries topped with cheese and bacon,0.8829
128,a man enjoying tasty food,0.9879
129,a woman buying tasty food,0.9157
130,a tasty bowl of mac and cheese,0.966
131,a tasty plate of fried chicken,0.9692
132,a neighborhood that has many palm trees,0.9773
133,a neighborhood with old victorian style homes,0.9222
134,driving through the dense urban neighborhood with a convertible,0.808
135,walking through the bland suburban neighborhood,0.5776
136,kids playing in the neighborhood,0.9763
137,a barber shop in the neighborhood,0.9319
138,a cashier counting the money from the customer,0.7386
139,a woman getting money from her checking account at the ATM,0.7901
140,the foodtruck worker getting money from the customer for the purchase,0.836
141,a man paying back his friend the money for the coffee,0.4222
142,coins and bills stuffed into a wallet,0.7949
143,a rich businessman showing off a large stack of bills,0.7927
144,hanging out with my close friends,0.8857
145,hanging out with my close friends at a cafe,0.9499
146,studying with my close friends at a library,0.888
147,me and my close friends gathered for a barbecue,0.8517
148,a group picture with close friends at the beach,0.977
149,going on a road trip with my close friends,0.9354
150,spending time with my lover at home,0.9523
151,getting stuff from the grocery store with my lover,0.8587
152,a woman and her lover at a fancy restaurant,0.9195
153,a man and his lover on a flight,0.7144
154,me holding hands at the movie with my lover,0.7281
155,me and my lover sharing an umbrella in the rain,0.9388
156,me and my close friend hiking in the mountains,0.8874
157,a woman and her close friend getting coffee,0.9385
158,a man and his close friend walking a golden retriever,0.4171
159,me and my close friend playing video games on the television,0.8915
160,my close friend helping me with a move,0.7676
161,my close friend riding a skateboard,0.5311
162,my close friend from the neighborhood,0.2792
163,me and my close friend in front of a big house,0.862
164,an evening hanging out with my close friend,0.546
165,me and my close friend eating at a cafe,0.8856
166,my go-to close friend for advice,0.4087
167,a heart-to-heart with my oldest close friend,0.532
168,a summer day causing some serious hair frizziness,0.8145
169,my hair frizziness on full display in the humidity,0.7712
170,a struggle to manage the morning hair frizziness,0.7546
171,hair frizziness making a statement today,0.9315
172,my natural hair frizziness showing its beauty,0.9066
173,two people with visible hair frizziness in their hair,0.6061
174,flashy jewelry that caught everyone's eye at the party,0.8818
175,my flashy jewelry representing my style,0.8469
176,an outfit completed with some serious flashy jewelry,0.944
177,a showcase of new flashy jewelry at the store,0.9148
178,my favorite piece of flashy jewelry from my grandma,0.7728
179,a statement made with just the right flashy jewelry,0.9444
180,my outfit for the club tonight,0.6679
181,an outfit that screams confidence,0.8615
