Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.7421
1,a photo of milk tea,0.8904
2,selling milk tea,0.7062
3,a large milk tea,0.6887
4,a small milk tea,0.7855
5,milk tea on a counter,0.8885
6,coffee on a table,0.9751
7,coffee on a counter,0.8904
8,a painting of coffee,0.9754
9,two people getting coffee,0.7807
10,a man buying coffee,0.6548
11,a woman with coffee,0.9137
12,a painting of a red packet,0.4571
13,two red packets on a table,0.8048
14,a red packet on a counter,0.8083
15,a person holding a red packet,0.7202
16,a red packet on the ground,0.8113
17,a child holding a red packet,0.7558
18,a painting of squid,0.94
19,squid on a table,0.8886
20,a squid in a market,0.7677
21,a squid in an aquarium,0.8118
22,a squid on a counter,0.7732
23,squid in a box,0.8854
24,a person getting takeout,0.779
25,takeout on a table,0.9671
26,takeout from the food truck,0.8956
27,let's get some food takeout,0.8939
28,chinese food takeout,0.8404
29,a couple getting food takeout,0.6981
30,a businessman with a grasping and selfish attitude,0.7874
31,a leader with a grasping and selfish attitude,0.7958
32,a student with a grasping and selfish attitude,0.5128
33,a parent with a grasping and selfish attitude,0.6246
34,a businesswoman with a grasping and selfish attitude,0.7796
35,a politician with a grasping and selfish attitude,0.8268
36,a bored cat,0.7841
37,a bored woman,0.8298
38,a bored worker,0.9083
39,a child bored,0.9081
40,a bored dog,0.6957
41,a bored man,0.7055
42,a relaxing dog,0.9699
43,people relaxing on a beach,0.911
44,people relaxing on a coach,0.5445
45,a couple relaxing in a park,0.6831
46,a cat relaxing,0.9672
47,a relaxing setting,0.9828
48,a person gesturing yes,0.7252
49,a person answering yes,0.5102
50,a worker gesturing yes,0.7842
51,a student gesturing yes,0.6072
52,a woman gesturing yes,0.7364
53,a man gesturing yes,0.6035
54,a student saving a table,0.578
55,a man saving a table,0.5649
56,a woman saving a table,0.5793
57,a group saving a table,0.5527
58,saving a table at a cafe,0.4733
59,saving a table with a napkin,0.748
60,a counter with tasty things,0.9603
61,a painting of something that is very tasty,0.9624
62,a table with very tasty stuff,0.947
63,a photo of something that is tasty,0.9715
64,something tasty,0.94
65,a person enjoying something that is tasty,0.9141
66,a high class clothing store,0.8008
67,a high class party,0.6347
68,a painting of something that is high class,0.6985
69,a high class restaurant,0.9095
70,a high class car,0.2666
71,a high class house,0.7852
72,a secluded beach,0.8937
73,a secluded street,0.9457
74,a secluded trail,0.9484
75,a secluded locale,0.8023
76,a secluded house,0.9318
77,a secluded town,0.7862
78,a woman eating noodles,0.94
79,a painting of someone eating,0.9733
80,a person eating a salad,0.978
81,a man eating a taco,0.7608
82,people eating,0.9434
83,a man eating a burrito,0.5598
84,a family redecorates their house,0.5225
85,a worker redecorates her office space,0.5161
86,a couple redecorate their garage,0.4591
87,a woman redecorates her room,0.7834
88,a man redecorates his desk,0.4364
89,a person redecorates their kitchen,0.6857
90,a tall girl,0.7904
91,a girl buying a computer,0.458
92,a girl hiking,0.8793
93,a girl,0.9769
94,a girl in a city,0.9098
95,a painting of a girl,0.9764
96,a mobile phone on a table,0.9727
97,a woman holding a mobile phone,0.957
98,a mobile phone on the ground,0.9821
99,a man with a mobile phone,0.9121
100,a painting of a mobile phone,0.7081
101,a mobile phone on a lawn,0.9833
102,a loan shark handling cash,0.1594
103,a loan shark carrying a knife,0.3157
104,a loan shark holding a bag,0.4523
105,a loan shark,0.3163
106,a loan shark talking to someone,0.3603
107,a loan shark spray painting,0.256
108,a man at a coffee shop,0.7822
109,a woman at a coffee shop,0.6913
110,buying something at a coffee shop,0.8013
111,a coffee shop,0.8462
112,a modern coffee shop,0.9214
113,an old coffee shop,0.783
114,a painting of a handsome male,0.8005
115,a handsome male buying food,0.6381
116,a handsome male walking,0.8832
117,a photo of a handsome male,0.5812
118,a handsome male,0.5454
119,a handsome male at a gym,0.731
120,a man studying for finals,0.7387
121,a woman studying at home,0.8629
122,a child busy studying,0.8155
123,a group of people studying,0.7998
124,an older person studying,0.9451
125,studying at a table,0.9521
126,a man being a third wheel,0.4592
127,a woman being a third wheel,0.6175
128,a third wheel sitting with a couple,0.6617
129,a person feeling like a third wheel,0.6964
130,scene with an awkward third wheel,0.7259
131,a young third wheel,0.5446
132,a painting of black tea,0.8655
133,tea in a store,0.6278
134,a container with tea,0.6623
