Prompt_Index,SAE_Prompt,Normalized_Score
0,a little baby,0.566
1,a painting of a little boy,0.7758
2,a little girl,0.8143
3,a man holler at a girl,0.5904
4,a man holler at a woman,0.3214
5,a guy holler at a woman,0.5565
6,a guy holler at his close friend,0.2387
7,a holler from the audience,0.3568
8,my close friend,0.2858
9,my handsome close friend,0.861
10,an old close friend,0.1193
11,me and my close friend,0.6982
12,a close friend from childhood,0.2168
13,painting of me and my close friend,0.2147
14,me and my friends,0.7047
15,me and my large friends,0.8177
16,painting of me and my friends,0.1087
17,me and my small friends,0.6246
18,my friends wearing red,0.9486
19,my friends at my house,0.7746
20,an old grandma,0.283
21,my beautiful grandma,0.6344
22,a group of grandmas,0.8704
23,my grandma in purple,0.6128
24,my grandma in her house,0.8075
25,an angry grandma,0.7975
26,a picture of my lover,0.1917
27,my sleeping lover,0.1908
28,my beautiful lover,0.2012
29,my lover at my house,0.6314
30,my lover wearing purple,0.0263
31,my handsome lover,0.8938
32,a kid deposit some money,0.8786
33,a man paying with money,0.7448
34,a woman paying with money,0.111
35,a man aiming his gun,0.0347
36,a man wearing dental jewelry,0.5807
37,a woman wearing dental jewelry,0.4049
38,tipping my hat,0.7655
39,wearing a hat,0.4019
40,loading the gun,0.4547
41,aiming the gun,0.5535
42,a busy neighborhood,0.6566
43,a man flashing bills,0.5586
44,a man with his close friends,0.4005
45,a group picture with the close friends,0.0887
46,a painting of my close friends,0.9032
47,my close friends in the house,0.3663
48,me with my close friends,0.6505
49,hanging with my close friends,0.7497
50,a picture of my lover,0.1917
51,my sleeping lover,0.1908
52,my beautiful lover,0.2012
53,my lover at my house,0.6314
54,my lover wearing pink,0.2674
55,my handsome lover,0.8938
56,my close friend,0.2858
57,my handsome close friend,0.861
58,an old close friend,0.1193
59,me and my close friend,0.6982
60,a close friend from childhood,0.2168
61,painting of me and my close friend,0.2147
62,a man high on marijuana,0.9772
63,a woman high on marijuana,0.9435
64,a painting of a person high on marijuana,0.6882
65,a group of people high on marijuana,0.4699
66,college students high on marijuana,0.9552
67,a person high on marijuana,0.7796
68,my morning hair frizziness,0.3244
69,a painting of my hair frizziness,0.2163
70,fixing my hair frizziness,0.1123
71,a woman with hair frizziness,0.069
72,my natural hair frizziness,0.5636
73,two people with hair frizziness,0.6559
74,a painting of my dreadlocks,0.2468
75,my dirty dreadlocks,0.4475
76,my long dreadlocks,0.2944
77,two people with dreadlocks,0.6491
78,cutting my dreadlocks,0.1466
79,dyed dreadlocks,0.455
