Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.8818
1,a little girl playing with a toy car,0.4317
2,a little baby wrapped in a blanket,0.7067
3,a man driving his car,0.4247
4,a woman driving her blue car,0.6885
5,a man driving a new car on the freeway,0.5259
6,a man in front of his house,0.6036
7,a woman in front of her house,0.3607
8,a family in front of their new house,0.5748
9,a retiree and her one story house with a flower garden,0.8107
10,a man holler at a girl across the street,0.5597
11,a man holler at a woman near the bus stop,0.5272
12,a man holler at a woman walking past him,0.2272
13,a man holler at his close friend from the balcony,0.6517
14,a loud holler from the audience during the show,0.5551
15,she heard a holler from across the street,0.7053
16,me and my close friend hanging out at a cafe,0.3239
17,my close friend talking on the phone,0.8506
18,my close friend waiting outside the store,0.3979
19,me and my close friend eating together at lunch,0.8523
20,a close friend from childhood playing video games together,0.6858
21,a close friend with a skateboard,0.3235
22,me and my friends hanging out after school,0.7655
23,me and my friends at a restaurant,0.3602
24,taking a selfie with my friends,0.6749
25,me and my friends hanging out at a cafe,0.517
26,my friends hanging out at the park,0.6991
27,a group of friends in matching shirts,0.6876
28,an old grandma in front of a new england style house,0.5522
29,my grandmother and my dad,0.405
30,my grandmother with my mom,0.8446
31,my grandmother and her cat,0.662
32,a grandma knitting a sweater,0.8728
33,a grandma baking cookies,0.7801
34,a picture of my lover smiling at the beach,0.5467
35,me and my lover holding hands at sunset,0.2235
36,my lover posing in a botanical garden,0.6367
37,my lover drinking coffee,0.2887
38,a lover holding a bouquet of roses,0.4708
39,a lover taking a selfie,0.9283
40,a man paying money to the cashier,0.6809
41,a woman paying money to the shopkeeper,0.5161
42,a man wearing sneakers,0.6113
43,a girl wearing white leather sneakers,0.7658
44,a man aiming his gun,0.3936
45,a man aiming his gun in a dark alley,0.1243
46,a woman firing her gun at the target,0.5432
47,a soldier carrying a gun,0.2783
48,a man wearing cool clothes,0.1818
49,a woman wearing cool clothes,0.1069
50,a man wearing minimalist clothes,0.0375
51,a woman wearing vintage clothes,0.4675
52,a man wearing dental jewelry over the teeth,0.5888
53,a rapper with dental jewelry,0.5935
54,a man wearing green dental jewelry,0.106
55,a woman wearing dental jewelry with a confident smile,0.4469
56,a rapper showing off his dental jewelry,0.6234
57,gold dental jewelry on a smiling face,0.4126
58,a woman driving her convertible car,0.5988
59,a man driving his convertible car on the hilly road,0.7118
60,two people riding in a convertible car,0.748
61,a man driving a sporty convertible car,0.6351
62,a grandpa wearing a baseball cap,0.8328
63,a woman wearing an orange cap,0.1012
64,a man wearing a red cap,0.3981
65,a man with a blue cap,0.9309
66,a boy wearing a cap matching his outfit,0.3636
67,a man looking at his reflection in a mirror,0.4119
68,a woman looking at her reflection in a mirror,0.3413
69,a couple looking at their reflection in a mirror,0.455
70,a man holding his gun,0.3593
71,a woman holding a large gun,0.6463
72,a couple of soldiers with guns,0.3897
73,a group of people with guns,0.6117
74,a man wearing a gold necklace,0.7902
75,a woman wearing a gold necklace,0.2362
76,a man wearing a rose gold necklace,0.5618
77,some gold necklaces around the neck,0.5646
78,a man wearing a dark gray necklace,0.3458
79,a woman driving a car,0.4774
80,a guy riding in a car,0.7324
81,a group of friends in a car,0.7934
82,a person firing a gun,0.6587
83,a man aiming a gun at a target,0.4192
84,a person firing a small gun,0.4027
85,a woman aiming a gun,0.8529
86,a policeman shooting a gun,0.8242
87,two people enjoying tasty food,0.3808
88,a man enjoying tasty food,0.2218
89,a woman buying tasty food,0.7549
90,walking through the bland suburban neighborhood,0.5817
91,kids playing in the neighborhood,0.7757
92,a cashier counting the money from the customer,0.3823
93,a woman getting money from her checking account at the ATM,0.3716
94,the foodtruck worker getting money from the customer for the purchase,0.7358
95,a man paying back his friend the money for the coffee,0.9259
96,a rich businessman showing off a large stack of bills,0.7651
97,hanging out with my close friends,0.8962
98,hanging out with my close friends at a cafe,0.5699
99,studying with my close friends at a library,0.6405
100,me and my close friends gathered for a barbecue,0.5599
101,a group picture with close friends at the beach,0.4511
102,going on a road trip with my close friends,0.8718
103,spending time with my lover at home,0.5452
104,getting stuff from the grocery store with my lover,0.6922
105,a woman and her lover at a fancy restaurant,0.6637
106,a man and his lover on a flight,0.8725
107,me holding hands at the movie with my lover,0.6454
108,me and my lover sharing an umbrella in the rain,0.6285
109,me and my close friend hiking in the mountains,0.7752
110,a woman and her close friend getting coffee,0.3507
111,a man and his close friend walking a golden retriever,0.6415
112,me and my close friend playing video games on the television,0.1971
113,my close friend helping me with a move,0.7777
114,my close friend riding a skateboard,0.8119
115,my close friend from the neighborhood,0.0682
116,me and my close friend in front of a big house,0.1722
117,an evening hanging out with my close friend,0.6136
118,me and my close friend eating at a cafe,0.4191
119,my go-to close friend for advice,0.5404
120,a heart-to-heart with my oldest close friend,0.7346
121,a summer day causing some serious hair frizziness,0.3122
122,my hair frizziness on full display in the humidity,0.4737
123,a struggle to manage the morning hair frizziness,0.3207
124,hair frizziness making a statement today,0.7459
125,my natural hair frizziness showing its beauty,0.6017
126,two people with visible hair frizziness in their hair,0.5333
127,flashy jewelry that caught everyone's eye at the party,0.4823
128,my flashy jewelry representing my style,0.4682
129,an outfit completed with some serious flashy jewelry,0.3522
130,a statement made with just the right flashy jewelry,0.4293
131,my outfit for the club tonight,0.3827
132,an outfit that screams confidence,0.7291
133,an outfit that looks like it's from a Korean drama,0.2937
134,my go-to outfit for first dates,0.8441
135,a breezy summer outfit for hot days,0.3574
136,a new outfit for a cold snowy winter in a big city,0.9138
137,a new pair of glasses to change my look,0.426
138,a pair of black round glasses worn by a man,0.3436
139,a pair of modern glasses worn by a woman,0.3914
140,my stylish glasses with the gold frame,0.4745
141,my friend holding her pair of glasses,0.3403
142,my first tattoo on my forearm,0.42
