Prompt_Index,SAE_Prompt,Score
0,a large black truck,0.9643
1,a green truck,0.99
2,a truck with a dog,0.8425
3,a painting of a truck,0.9885
4,a new truck,0.8049
5,an old truck,0.9861
6,a painting of shaved ice,0.6759
7,a man enjoying shaved ice,0.9487
8,a cup of shaved ice,0.9193
9,colorful shaved ice,0.787
10,cup of shaved ice on a table,0.904
11,a blue shaved ice,0.9392
12,a friend group,0.9149
13,a big friend group,0.9417
14,a friend group at school,0.8562
15,a painting of a friend group,0.9505
16,a friend group at the park,0.9735
17,a loud friend group,0.9139
18,a painting of a godfather,0.8191
19,a godfather,0.7046
20,a godfather in a house,0.657
21,an old godfather,0.8679
22,a man with a godfather,0.5458
23,a woman with a godfather,0.4665
24,a big field,0.9509
25,a painting of a field,0.9795
26,a person at a field,0.9757
27,a yellow field,0.9793
28,a green field,0.9626
29,a busy field,0.6859
30,an old jail,0.6824
31,a modern jail,0.7008
32,a painting of a jail,0.6144
33,a small prison,0.6554
34,go to prison,0.4458
35,inside a prison,0.898
36,a painting of a girlfriend,0.8399
37,a girlfriend in a home,0.7878
38,a girlfriend in a car,0.8739
39,a girlfriend walking,0.8093
40,me and my girlfriend,0.893
41,at the park with my girlfriend,0.7751
42,my dad irons shirts,0.4558
43,she irons daily,0.7219
44,they iron clothes,0.535
45,I iron pants,0.4438
46,we iron uniforms,0.5705
47,he likes to iron,0.7985
48,a person exploring El Paso,0.5525
49,a painting of El Paso,0.6911
50,a person in El Paso,0.6917
51,El Paso landscape,0.722
52,a typical house in El Paso,0.8694
53,a bird's eye view of El Paso,0.927
54,a painting of a brother,0.6864
55,a man hiking with his brother,0.5083
56,a brother in a house,0.5969
57,me with my brother,0.8082
58,a brother at a table,0.5471
59,a brother at a park,0.638
60,a painting of a sister,0.5954
61,a man hiking with his sister,0.3141
62,a sister in a house,0.6122
63,me with my sister,0.7767
64,a sister at a table,0.4954
65,a sister at a park,0.6088
66,a painting of brothers,0.8504
67,brothers in a house,0.7788
68,me and my brothers,0.8361
69,brothers by a table,0.9224
70,brothers together,0.9645
71,brothers walking,0.9316
72,a painting of sisters,0.9334
73,sisters in a house,0.7154
74,me and my sisters,0.8675
75,sisters by a table,0.8318
76,sisters together,0.9885
77,sisters walking,0.9654
78,a painting of Mexican American,0.8934
79,a Mexican American at a park,0.9508
80,a Mexican American neighborhood,0.8185
81,a Mexican American at a store,0.8676
82,a young Mexican American,0.7088
83,an old Mexican American,0.9597
84,a young man in a house,0.9136
85,a young man in a park,0.9809
86,a painting of a young man,0.8773
87,a young man in a neighborhood,0.9459
88,a young man on the ground,0.9244
89,a young man leaning,0.652
90,a painting of a young man,0.8773
91,a young man on a sidewalk,0.834
92,a young man on a trail,0.9689
93,a young man in a park,0.9809
94,a young man in a neighborhood,0.9459
95,a young man on a street,0.9214
96,a painting of a junkyard,0.9206
97,an old junkyard,0.9576
98,a modern junkyard,0.5676
99,a big junkyard,0.9715
100,a small junkyard,0.5405
101,a dirty junkyard,0.9803
102,a painting of alcohol,0.9639
103,aged alcohol,0.9143
104,strong alcohol,0.8163
105,old alcohol,0.8624
106,a large alcohol,0.7868
107,a small alcohol,0.8026
108,a painting of a man,0.9844
109,a big man,0.7025
110,a smaller man,0.6695
111,a man in a house,0.9398
112,a man in a park,0.9706
113,a man on a street,0.9444
114,a painting of a godmother,0.5023
115,an old godmother,0.8573
116,a middle-aged godmother,0.8188
117,a godmother in a house,0.6687
118,a godmother at a park,0.7516
119,a godmother in a car,0.5398
120,a guy acting crazy,0.8927
121,a crazy cat,0.8405
122,a crazy dog,0.5172
123,a child acting crazy,0.8309
124,a crazy painting,0.8248
125,a crazy toy,0.7913
126,a daughter,0.9418
127,a daughter at home,0.8191
128,a daughter at a park,0.9368
129,a younger daughter,0.8687
130,an older daughter,0.319
131,a painting of a daugher,0.9727
132,a son,0.6428
133,a son at home,0.7382
134,a son at a park,0.9016
135,a younger son,0.9053
136,an older son,0.167
137,a painting of a son,0.8749
138,a painting of pulled pork,0.9553
139,pulled pork in a bowl,0.9236
140,pulled pork on a table,0.9168
141,lots of pulled pork,0.927
142,pulled pork at a store,0.5373
143,a small amount of pulled pork,0.2241
144,a painting of California,0.8078
145,a California landscape,0.9113
146,a city in California,0.8883
147,older California,0.7404
148,an iconic bridge in California,0.6725
149,a California suburb,0.9367
150,money on a counter,0.7569
151,a painting of money,0.741
152,money on a table,0.9113
153,money in the car,0.4966
154,money on the sidewalk,0.2755
155,a person holding money,0.9543
156,a painting of a close friend,0.7329
157,me and my close friend,0.8679
158,a close friend in a house,0.6717
159,a close friend at a cafe,0.5953
160,a close friend on the sidewalk,0.3407
161,a close friend in a park,0.605
162,a cat getting pampered,0.8986
163,a dog getting pampered,0.9739
164,a person pampered himself,0.5769
165,a couple getting pampered,0.5727
166,a woman getting pampered,0.9555
167,a man getting pampered,0.947
168,lunch in the house,0.7731
169,getting lunch,0.8109
170,lunch at the park,0.933
171,a couple getting lunch,0.9522
172,lunch in the forest,0.9726
173,lunch in the meadow,0.9739
174,a boy at the park,0.9705
175,a boy in a house,0.8085
176,a boy on the sidewalk,0.9346
177,a painting of a chamaco,0.4043
178,a boy at a school,0.5564
179,a boy and a soccer ball,0.9864
180,a girl at the park,0.965
181,a girl in a house,0.7811
182,a girl on the sidewalk,0.8516
183,a girl and a basketball,0.9914
184,a girl at a school,0.9147
185,a girl at a store,0.9767
186,a pair of colorful flip-flops,0.973
187,dirty flip-flops on the floor,0.4227
188,flip-flops at the beach,0.9736
189,new flip-flops in a store,0.8458
190,a woman wearing flip-flops,0.853
191,broken flip-flops,0.2371
192,a bowl of cooked beans,0.4491
193,beans on a wooden table,0.878
194,a spoonful of beans,0.7432
195,uncooked beans in a bowl,0.9695
196,beans spilled on the floor,0.7397
197,a bag of dried beans,0.8509
198,a modern fridge,0.9682
199,an open fridge,0.9681
200,a dirty fridge,0.3995
201,a white fridge,0.9707
202,an empty fridge,0.6116
203,a broken fridge,0.29
