Prompt_Index,SAE_Prompt,Score
0,a plastic cup with milk tea,0.3037
1,a cup of milk tea on a table,0.2849
2,a shop selling milk tea,0.3372
3,a man drinking milk tea,0.3225
4,a woman drinking milk tea,0.3254
5,three cups of milk tea on the counter,0.3131
6,a couple sitting at a table both with coffee,0.3154
7,a man getting coffee from a modern cafe,0.3028
8,a table with a cup of coffee and a slice of cake,0.3229
9,two people getting coffee from a stall,0.311
10,a man buying coffee at a busy counter,0.3032
11,a woman with coffee standing by a bus stop,0.3332
12,a child receiving a red packet from his grandmother,0.3753
13,two red packets on a table with gold designs,0.3961
14,a red packet and food on a table,0.3326
15,a group of people holding red packets,0.3813
16,a store selling red packets,0.3537
17,a red packet and some fruit on a table,0.3279
18,spicy squid dish,0.2963
19,raw squid at a market,0.345
20,deep fried squid on a plate,0.3114
21,a large squid in an aquarium with coral,0.327
22,a squid dish and rice on a table,0.3182
23,sliced squid in a frying pan,0.3453
24,getting food takeout from the small restaurant,0.2447
25,getting food takeout from the diner,0.2438
26,getting food takeout from the food truck,0.2902
27,let's get some food takeout,0.2489
28,chinese food takeout packed in plastic containers,0.3225
29,a couple getting food takeout from a hawker stall,0.3311
30,a businessman with a grasping and selfish attitude grabbing all the samples,0.2764
31,a leader with a grasping and selfish attitude cutting in line for a photo,0.2479
32,a student with a grasping and selfish attitude hoarding all the notes,0.2765
33,a parent with a grasping and selfish attitude rushing to the front row,0.2714
34,a businesswoman with a grasping and selfish attitude buying out limited deals,0.2562
35,a politician with a grasping and selfish attitude speaking over everyone else,0.2238
36,a bored cat in a house,0.2746
37,a bored woman walking on the city street,0.2988
38,a bored worker in an office,0.2623
39,a child bored in the summer,0.2877
40,a bored dog in the front yard,0.2662
41,a bored man on vacation,0.2584
42,a dog relaxing on a grassy lawn in front of a house,0.3385
43,people relaxing on a beach with music playing,0.2858
44,a couple relaxing in a park under a tree,0.324
45,people relaxing on a sofa,0.3031
46,a cat relaxing by a window,0.3201
47,a relaxing vacation setting,0.2681
48,a student in a class nodding yes,0.2621
49,a worker nodding yes to his supervisor,0.2719
50,a customer at a restaurant nodding yes,0.2521
51,a person nodding yes in agreement,0.2012
52,a woman nodding yes,0.2248
53,a man nodding yes,0.2178
54,a student saving a table at the dining hall,0.307
55,a person saving a table at the library,0.2822
56,a person saving a table using a bag,0.2944
57,a group saving a table at the food hall,0.3303
58,saving a table at a cafe using a tissue packet,0.3452
59,saving a table with a napkin placed on a chair,0.3195
60,very tasty dumplings,0.3265
61,a person enjoying very tasty food,0.2829
62,a table full of very tasty Mexican food,0.3262
63,very tasty food,0.2646
64,very tasty Italian food,0.2715
65,a table full of tasty main dishes,0.3142
66,a high class clothing boutique,0.2591
67,a high class party with well dressed people,0.2806
68,a high class red sports car,0.2861
69,a woman with a high class car,0.2981
70,a high class house with marble floors and chandeliers,0.3203
71,a high class restaurant with velvet chairs and dim lighting,0.3022
72,a secluded tropical beach,0.2966
73,camping in a secluded meadow in the mountains,0.3226
74,a couple hiking on a secluded trail,0.3182
75,a house in a secluded area by a forest,0.3241
76,an rv in a secluded town,0.3068
77,an secluded locale surrounded by dense forest,0.2933
78,a woman eating a bowl of noodles,0.331
79,a woman eating sushi in a modern restaurant,0.3546
80,a woman eating a slice of cake in a cafe,0.3303
81,a man eating a taco under a streetlight,0.3383
82,a man eating a burrito by the riverside,0.3091
83,a man eating an apple,0.3413
84,a family redecorate their living room for the holidays,0.3192
85,a worker redecorate her office space with colorful posters,0.3148
86,a couple redecorate their garage with neon lights,0.3757
87,a woman redecorate her room using fairy lights,0.3503
88,a man redecorate his desk with anime figurines,0.3654
89,a couple redecorate their living room,0.295
90,a group of girls at the mall,0.3188
91,a girl hiking in the desert,0.3307
92,a girl posing in front of a mural,0.3461
93,a girl buying a computer at the electronics store,0.321
94,a girl with a white shirt,0.3135
95,a girl and her partner,0.2505
96,a mobile phone on a black table,0.3165
97,a person taking a selfie with a mobile phone,0.3034
98,a mobile phone next to a laptop on a table,0.2907
99,a man using a mobile phone,0.3016
100,people on the subway using their mobile phones,0.3215
