Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.2943
1,a large semitruck,0.2849
2,a broken semitruck,0.2762
3,a painting of an old semitruck,0.348
4,a modern semitruck,0.2886
5,a small semitruck,0.2724
6,a cozy sweater,0.278
7,a purple sweater,0.3122
8,a dirty sweater,0.2674
9,a designer sweater,0.2882
10,a sweater with holes,0.3041
11,a colorful sweater,0.3264
12,a modern bathroom,0.3067
13,a dirty bathroom,0.2663
14,a colorful bathroom,0.3141
15,a bathroom with blue tiles,0.3439
16,a spacious bathroom,0.2951
17,a tiny bathroom,0.2679
18,a pack of sausages,0.2918
19,a plate of sausages and eggs,0.3273
20,three sausages,0.2845
21,sizzling sausages,0.2922
22,broken sausages,0.2924
23,some expired sausages,0.285
24,a pile of trash,0.2646
25,trash on the floor,0.2461
26,a heap of trash,0.253
27,a painting of trash,0.328
28,a trash bin,0.2741
29,a room full of trash,0.286
30,an apartment to rent,0.2677
31,an apartment with two bedrooms,0.2741
32,a city centre apartment,0.2788
33,an apartment with balcony,0.2795
34,students living in an apartment,0.2965
35,keys to a new apartment,0.3097
36,a broken car trunk,0.2761
37,a packed car trunk,0.2839
38,an empty car trunk,0.2914
39,a dirty car trunk,0.278
40,a modern car trunk,0.3097
41,a red car trunk,0.2778
42,a long line,0.2689
43,a short line,0.2473
44,a painting of a long line,0.3014
45,a line of people,0.2677
46,a line outside the store,0.3033
47,a line for food,0.2762
48,a pair of purple pants,0.3269
49,a pair of denim pants,0.3054
50,some ripped pants,0.2772
51,my dirty pants,0.2451
52,a pair of designer pants,0.3095
53,pants with holes,0.2736
54,a small cookie,0.2832
55,a fresh cookie,0.2481
56,a burnt cookie,0.2863
57,a broken cookie,0.2675
58,a painting of a cookie,0.3458
59,a chocolate cookie,0.289
60,a handheld flashlight,0.3193
61,a flashlight in a drawer,0.3142
62,a pocket flashlight,0.3206
63,using a flashlight at night,0.26
64,batteries for a flashlight,0.2524
65,a flashlight with a switch,0.3018
66,some dirty diapers,0.2421
67,white diapers,0.2465
68,diapers with holes,0.3013
69,a pack of diapers,0.2882
70,a pair of pink diapers,0.3134
71,a ripped pair of diapers,0.2708
72,a modern gasoline station,0.3068
73,a painting of an old gasoline station,0.3755
74,a vintage gasoline station,0.3213
75,a gasoline pump,0.299
76,a gasoline tanker,0.3156
77,a gasoline station sign,0.2816
78,a round soccer ball,0.3091
79,a black and white soccor ball,0.281
80,a soccer match in Europe,0.2617
81,a soccer with black spots,0.2973
82,a team scoring a soccer goal,0.2823
83,kicking a soccer ball,0.2748
84,shopping at a pharmacy,0.2706
85,entering a local pharmacy,0.2748
86,shelves in a pharmacy,0.2831
87,queue at a pharmacy shop,0.3122
88,sign for a pharmacy shop,0.2838
89,products from a pharmacy,0.2675
90,hot french fries with vinegar,0.3181
91,french fries with ketchup,0.3116
92,thick-cut french fries,0.3073
93,french fries from a chippy,0.2961
94,french fries with fish,0.2863
95,takeaway french fries,0.2931
96,an attorney at a table,0.2712
97,an old attorney,0.2745
98,an attorney at a park,0.2842
99,an attorney with a woman,0.2761
100,an attorney with a notepad,0.2721
101,a painting of an attorney,0.3023
102,a school janitor,0.3133
103,a dirty janitor,0.2969
104,a tired janitor,0.2767
105,a busy janitor,0.3095
106,a painting of an old janitor,0.3331
107,a janitor in a mall,0.334
108,a burning stove,0.2785
109,an old gas stove,0.3025
110,a modern electric stove,0.2993
111,a dirty stove,0.3003
112,a rusty stove,0.3209
113,a large stove,0.2975
114,a baby in a crib,0.2771
115,a wooden nursery crib,0.3287
116,toys beside a crib,0.2902
117,a crib with mobile,0.3129
118,a crib with bars,0.3014
119,an infant's crib,0.3145
120,a billboard in a city,0.2994
121,a broken billboard,0.2893
122,a colorful billboard,0.3238
123,a bright red billboard,0.3178
124,a billboard lit up,0.2814
125,a dirty billboard,0.3203
126,a bright red vacuum cleaner,0.3223
127,a vacuum cleaner with a long cord,0.3113
128,a modern vacuum cleaner,0.3215
129,a broken vacuum cleaner,0.2791
130,a dirty vacuum cleaner,0.2958
131,a painting of an old vacuum cleaner,0.3749
132,a filled pitcher,0.2764
133,an empty pitcher,0.2959
134,a broken pitcher,0.285
135,a dirty pitcher,0.2858
136,a colorful pitcher,0.317
137,a bright blue pitcher,0.317
138,a young mailman,0.3043
139,a lazy mailman,0.2724
140,a tired mailman,0.2529
141,a busy mailman,0.2752
142,a painting of an old mailman,0.329
143,a mailman on the street,0.2965
144,a colorful baby carriage,0.3258
145,a baby carriage with a sunshade,0.3233
