Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.5222
1,a photo of teh tarik,a photo of milk tea,0.4969
2,selling teh tarik,selling milk tea,0.6979
3,a large teh tarik,a large milk tea,0.5649
4,a small teh tarik,a small milk tea,0.5177
5,teh tarik on a table,milk tea on a counter,0.4017
6,kopi on a table,coffee on a table,0.9725
7,kopi on a counter,coffee on a counter,0.9363
8,a painting of kopi,a painting of coffee,0.9074
9,two people getting kopi,two people getting coffee,0.9304
10,a man buying kopi,a man buying coffee,0.8678
11,a woman with kopi,a woman with coffee,0.9863
12,a painting of an ang pow,a painting of a red packet,0.5656
13,two ang pows on a table,two red packets on a table,0.2377
14,an ang pow on a counter,a red packet on a counter,0.8625
15,a person holding an ang pow,a person holding a red packet,0.8925
16,an ang pow on the ground,a red packet on the ground,0.8349
17,a child holding an ang pow,a child holding a red packet,0.8871
18,a painting of sotong,a painting of squid,0.8005
19,sotong on a table,squid on a table,0.8926
20,a sotong in a market,a squid in a market,0.9042
21,a sotong in an aquarium,a squid in an aquarium,0.3381
22,a sotong on a counter,a squid on a counter,0.8544
23,sotong in a box,squid in a box,0.7565
24,a person getting tapao,a person getting takeout,0.566
25,tapao on a table,takeout on a table,0.8527
26,tapao from the food truck,takeout from the food truck,0.8507
27,let's get some food tapao,let's get some food takeout,0.574
28,chinese food tapao,chinese food takeout,0.9345
29,a couple getting food tapao,a couple getting food takeout,0.6651
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.5138
31,a kiasu leader,a leader with a grasping and selfish attitude,0.3105
32,a kiasu student,a student with a grasping and selfish attitude,0.2909
33,a kiasu parent,a parent with a grasping and selfish attitude,0.1756
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.3313
35,a kiasu politician,a politician with a grasping and selfish attitude,0.4673
36,a sian cat,a bored cat,0.7989
37,a sian woman,a bored woman,0.8863
38,a sian worker,a bored worker,0.3751
39,a child sian,a child bored,0.2969
40,a sian dog,a bored dog,0.5497
41,a sian man,a bored man,0.8126
42,a lepak dog,a relaxing dog,0.505
43,people lepak on a beach,people relaxing on a beach,0.3807
44,people lepak on a coach,people relaxing on a coach,0.8183
45,a couple lepak in a park,a couple relaxing in a park,0.9316
46,a cat lepak,a cat relaxing,0.7151
47,a lepak setting,a relaxing setting,0.9372
48,a person gesturing can,a person gesturing yes,0.722
49,a person answering can,a person answering yes,0.5413
50,a worker gesturing can,a worker gesturing yes,0.845
51,a student gesturing can,a student gesturing yes,0.7776
52,a woman gesturing can,a woman gesturing yes,0.7038
53,a man gesturing can,a man gesturing yes,0.7266
54,a student chope,a student saving a table,0.5543
55,a man chope,a man saving a table,0.4807
56,a woman chope,a woman saving a table,0.4572
57,a group chope,a group saving a table,0.3627
58,chope at a cafe,saving a table at a cafe,0.4317
59,chope with a napkin,saving a table with a napkin,0.8222
60,a counter with shiok things,a counter with tasty things,0.969
61,a painting of something that is shiok,a painting of something that is very tasty,0.221
62,a table with shiok stuff,a table with very tasty stuff,0.9757
63,a photo of something that is shiok,a photo of something that is tasty,0.6461
64,something shiok,something tasty,0.6382
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.9639
66,an atas clothing store,a high class clothing store,0.771
67,an atas party,a high class party,0.8771
68,a painting of something that is atas,a painting of something that is high class,0.8561
69,an atas restaurant,a high class restaurant,0.6521
70,an atas car,a high class car,0.7603
71,an atas house,a high class house,0.2987
72,an ulu beach,a secluded beach,0.9067
73,an ulu street,a secluded street,0.5456
74,an ulu trail,a secluded trail,0.942
75,an ulu locale,a secluded locale,0.9619
76,an ulu house,a secluded house,0.9373
77,an ulu town,a secluded town,0.5138
78,a woman makan noodles,a woman eating noodles,0.9629
79,a painting of someone makan,a painting of someone eating,0.7025
80,a person makan salad,a person eating a salad,0.8166
81,a man makan a taco,a man eating a taco,0.73
82,people makan,people eating,0.9426
83,a man makan a burrito,a man eating a burrito,0.6385
84,a family zhng their house,a family redecorates their house,0.2839
85,a worker zhng her office space,a worker redecorates her office space,0.301
86,a couple zhng their garage,a couple redecorate their garage,0.2243
87,a woman zhng her room,a woman redecorates her room,0.5246
88,a man zhng his desk,a man redecorates his desk,0.2426
89,a person zhng their kitchen,a person redecorates their kitchen,0.2573
90,a tall ger,a tall girl,0.4033
91,a ger buying a computer,a girl buying a computer,0.0621
92,a ger hiking,a girl hiking,0.4746
93,a ger,a girl,0.2043
94,a ger in a city,a girl in a city,0.6294
95,a painting of a ger,a painting of a girl,0.155
96,a handphone on a table,a mobile phone on a table,0.9793
97,a woman holding a handphone,a woman holding a mobile phone,0.9902
98,a handphone on the ground,a mobile phone on the ground,0.8156
99,a man with a handphone,a man with a mobile phone,0.989
100,a painting of a handphone,a painting of a mobile phone,0.7969
