Prompt_Index,SAE_Prompt,Normalized_Score
0,a little boy playing with a yoyo,0.8038
1,a little girl playing with a toy car,0.8159
2,a little baby wrapped in a blanket,0.8568
3,a man driving his car,0.7764
4,a woman driving her blue car,0.6365
5,a man driving a new car on the freeway,0.7032
6,a man in front of his house,0.0401
7,a woman in front of her house,0.027
8,a family in front of their new house,0.6949
9,a retiree and her one story house with a flower garden,0.6864
10,a man holler at a girl across the street,0.5746
11,a man holler at a woman near the bus stop,0.4783
12,a man holler at a woman walking past him,0.4276
13,a man holler at his close friend from the balcony,0.6169
14,a loud holler from the audience during the show,0.7406
15,she heard a holler from across the street,0.5172
16,me and my close friend hanging out at a cafe,0.7958
17,my close friend talking on the phone,0.6368
18,my close friend waiting outside the store,0.6171
19,me and my close friend eating together at lunch,0.8536
20,a close friend from childhood playing video games together,0.2231
21,a close friend with a skateboard,0.8797
22,me and my friends hanging out after school,0.39
23,me and my friends at a restaurant,0.866
24,taking a selfie with my friends,0.8813
25,me and my friends hanging out at a cafe,0.7412
26,my friends hanging out at the park,0.7603
27,a group of friends in matching shirts,0.6341
28,an old grandma in front of a new england style house,0.7194
29,my grandmother and my dad,0.7376
30,my grandmother with my mom,0.6028
31,my grandmother and her cat,0.7976
32,a grandma knitting a sweater,0.7546
33,a grandma baking cookies,0.7763
34,a picture of my lover smiling at the beach,0.7145
35,me and my lover holding hands at sunset,0.2843
36,my lover posing in a botanical garden,0.2079
37,my lover drinking coffee,0.3803
38,a lover holding a bouquet of roses,0.1746
39,a lover taking a selfie,0.6543
40,a man paying money to the cashier,0.7365
41,a woman paying money to the shopkeeper,0.5572
42,a man wearing sneakers,0.6174
43,a girl wearing white leather sneakers,0.4664
44,a man aiming his gun,0.2256
45,a man aiming his gun in a dark alley,0.1183
46,a woman firing her gun at the target,0.1229
47,a soldier carrying a gun,0.1076
48,a man wearing cool clothes,0.2824
49,a woman wearing cool clothes,0.3481
50,a man wearing minimalist clothes,0.1963
51,a woman wearing vintage clothes,0.7751
52,a man wearing dental jewelry over the teeth,0.8692
53,a rapper with dental jewelry,0.6715
54,a man wearing green dental jewelry,0.9091
55,a woman wearing dental jewelry with a confident smile,0.4761
56,a rapper showing off his dental jewelry,0.8689
57,gold dental jewelry on a smiling face,0.6741
58,a woman driving her convertible car,0.5829
59,a man driving his convertible car on the hilly road,0.4401
60,two people riding in a convertible car,0.6088
61,a man driving a sporty convertible car,0.5492
62,a grandpa wearing a baseball cap,0.8709
63,a woman wearing an orange cap,0.3076
64,a man wearing a red cap,0.8779
65,a man with a blue cap,0.4485
66,a boy wearing a cap matching his outfit,0.874
67,a man looking at his reflection in a mirror,0.8
68,a woman looking at her reflection in a mirror,0.6626
69,a couple looking at their reflection in a mirror,0.6957
70,a man holding his gun,0.0264
71,a woman holding a large gun,0.0459
72,a couple of soldiers with guns,0.1301
73,a group of people with guns,0.107
74,a man wearing a gold necklace,0.1064
75,a woman wearing a gold necklace,0.3734
76,a man wearing a rose gold necklace,0.589
77,some gold necklaces around the neck,0.5518
78,a man wearing a dark gray necklace,0.5367
79,a woman driving a car,0.7183
80,a guy riding in a car,0.8386
81,a group of friends in a car,0.7414
82,a person firing a gun,0.3358
83,a man aiming a gun at a target,0.3752
84,a person firing a small gun,0.3153
85,a woman aiming a gun,0.0823
86,a policeman shooting a gun,0.2055
87,two people enjoying tasty food,0.8504
88,a man enjoying tasty food,0.8835
89,a woman buying tasty food,0.6569
90,walking through the bland suburban neighborhood,0.4701
91,kids playing in the neighborhood,0.7539
92,a cashier counting the money from the customer,0.5925
93,a woman getting money from her checking account at the ATM,0.5442
94,the foodtruck worker getting money from the customer for the purchase,0.9059
95,a man paying back his friend the money for the coffee,0.7711
96,a rich businessman showing off a large stack of bills,0.6161
97,hanging out with my close friends,0.5788
98,hanging out with my close friends at a cafe,0.6865
99,studying with my close friends at a library,0.4433
100,me and my close friends gathered for a barbecue,0.8792
101,a group picture with close friends at the beach,0.4938
102,going on a road trip with my close friends,0.8386
103,spending time with my lover at home,0.8179
104,getting stuff from the grocery store with my lover,0.6858
105,a woman and her lover at a fancy restaurant,0.6082
106,a man and his lover on a flight,0.9482
107,me holding hands at the movie with my lover,0.5607
108,me and my lover sharing an umbrella in the rain,0.1581
109,me and my close friend hiking in the mountains,0.4565
110,a woman and her close friend getting coffee,0.3794
111,a man and his close friend walking a golden retriever,0.7557
112,me and my close friend playing video games on the television,0.5975
113,my close friend helping me with a move,0.5077
114,my close friend riding a skateboard,0.8839
115,my close friend from the neighborhood,0.8063
116,me and my close friend in front of a big house,0.7873
117,an evening hanging out with my close friend,0.847
118,me and my close friend eating at a cafe,0.5575
119,my go-to close friend for advice,0.815
120,a heart-to-heart with my oldest close friend,0.7517
121,a summer day causing some serious hair frizziness,0.62
122,my hair frizziness on full display in the humidity,0.6774
123,a struggle to manage the morning hair frizziness,0.408
124,hair frizziness making a statement today,0.7978
125,my natural hair frizziness showing its beauty,0.2606
126,two people with visible hair frizziness in their hair,0.3946
127,flashy jewelry that caught everyone's eye at the party,0.2461
128,my flashy jewelry representing my style,0.4443
