Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a woman driving a green torque on a farm,a woman driving a green truck on a farm,1.0
1,a man driving a torque on the highway,a man driving a truck on the highway,1.0
2,two kids sitting on the back of a torque,two kids sitting on the back of a truck,1.0
3,a street vendor selling raspa,a street vendor selling shaved ice,0.0
4,a man enjoying raspa on a hot day,a man enjoying shaved ice on a hot day,1.0
5,a girl enjoying a bowl of raspa in the park,a girl enjoying a bowl of shaved ice in the park,1.0
6,two people sharing a cup of raspa on the table,two people sharing a cup of shaved ice on the table,1.0
7,a group of teens in a clicka walking through the neighborhood,a group of teens in a friend group walking through the neighborhood,1.0
8,a clicka gathered around a bench talking,a friend group gathered around a bench talking,0.0001
9,a clicka laughing loudly by a taco stand,a friend group laughing loudly by a taco stand,0.0
10,a clicka posing for a picture in front of a mural,a friend group posing for a picture in front of a mural,0.0042
11,a clicka skateboarding down the street together,a friend group skateboarding down the street together,1.0
12,a padrino cutting a birthday cake,a godfather cutting a birthday cake,0.0
13,a padrino officiating a wedding ceremony,a godfather officiating a wedding ceremony,0.0038
14,a padrino playing chess with his godson,a godfather playing chess with his godson,0.0
15,a padrino cheering at a baseball game,a godfather cheering at a baseball game,0.0002
16,a padrino enjoying a cigar in a lounge,a godfather enjoying a cigar in a lounge,1.0
17,a padrino gifting a necklace at a baptism,a godfather gifting a necklace at a baptism,0.0005
18,a person hiking through a fil,a person hiking through a field,1.0
19,a person running through a fil,a person running through a field,1.0
20,two kids playing around in the fil,two kids playing around in the field,0.0
21,two men sitting in a pinta cell,two men sitting in a jail cell,0.0
22,a pinta guard standing in front of a wall,a jail guard standing in front of a wall,0.0
23,a small pinta with high fences,a small prison with high fences,0.7799
24,a man about to go to pinta,a man about to go to prison,0.0
25,a person and their jaina walking down a street,a person and their girlfriend walking down a street,1.0
26,a man and his jaina laughing,a man and his girlfriend laughing,1.0
27,a person and their jaina dressed in similar looking clothes,a person and their girlfriend dressed in similar looking clothes,1.0
28,my jaina and I driving in a blue car,my girlfriend and I driving in a blue car,1.0
29,me having dinner in a restaurant with my jaina,me having dinner in a restaurant with my girlfriend,1.0
30,a sunny day in the park with my jaina,a sunny day in the park with my girlfriend,1.0
31,a person planchar a dress shirt,a person irons a dress shirt,1.0
32,a person planchar a towel in a sunny room,a person irons a towel in a sunny room,1.0
33,a man planchar his pants before work,a man irons his pants before work,1.0
34,my mother planchar the curtains,my mother irons the curtains,1.0
35,a woman planchar clothes in the laundry room,a woman irons clothes in the laundry room,1.0
36,my brother planchar his uniform shirt,my brother irons his uniform shirt,0.0
37,a person exploring Chuco on a sunny afternoon,a person exploring El Paso on a sunny afternoon,1.0
38,a woman and her carnal eating at a restaurant,a woman and her brother eating at a restaurant,1.0
39,a man hiking with his carnal on a forest trail,a man hiking with his brother on a forest trail,1.0
40,my carnal posing for a picture,my brother posing for a picture,1.0
41,me standing with my carnal,me standing with my brother,0.9853
42,my carnal and I sitting at a table,my brother and I sitting at a table,1.0
43,my carnal riding a bike,my brother riding a bike,0.0
44,a woman and her carnalita eating at a restaurant,a woman and her sister eating at a restaurant,1.0
45,a man hiking with his carnalita through a mountain path,a man hiking with his sister through a mountain path,1.0
46,me and my carnalita posing for a picture,me and my sister posing for a picture,1.0
47,me standing with my carnalita,me standing with my sister,1.0
48,my carnalita and I sitting at a table,my sister and I sitting at a table,0.9325
49,my carnalita riding a bike,my sister riding a bike,1.0
50,my carnales playing basketball together,my brothers playing basketball together,0.0
51,a carnales duo in a rock band,a brothers duo in a rock band,0.0
52,my carnales on a camping trip,my brothers on a camping trip,0.0002
53,a carnales wrestling match,a brothers wrestling match,0.0
54,my carnales building a treehouse,my brothers building a treehouse,0.9999
55,a carnales handshake at graduation,a brothers handshake at graduation,0.2795
56,a carnalas moment at a wedding,a sisters moment at a wedding,0.4518
57,my carnalas studying together,my sisters studying together,0.0049
58,a carnalas dance routine,a sisters dance routine,0.0
59,my carnalas sharing a secret,my sisters sharing a secret,0.0
60,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,1.0
61,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.0
62,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.0
63,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.0
64,a raza community center hosting an event,a mexican american community center hosting an event,0.0
65,a raza cultural festival in the park,a mexican american cultural festival in the park,0.0
66,a raza musician performing live,a mexican american musician performing live,0.0
67,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.0
68,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.0
69,a vato skateboarding down a hill,a young man skateboarding down a hill,0.0
70,a vato leaning against a lowrider,a young man leaning against a lowrider,0.0
71,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.0
72,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.0
73,a vato shooting pool at a bar,a young man shooting pool at a bar,0.0
74,an ese playing basketball in a local court,a young man playing basketball in a local court,0.0
75,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.6718
76,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.0
77,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,1.0
78,an ese breakdancing on a city street,a young man breakdancing on a city street,0.0
79,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.0
80,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,1.0
81,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.0
82,a bato repairing a broken fence,a man repairing a broken fence,0.0
83,a bato practicing archery in a field,a man practicing archery in a field,0.0
84,a bato jogging in a city park,a man jogging in a city park,0.0
85,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.0
86,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.9997
87,a madrina attending a school play,a godmother attending a school play,0.0001
88,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.0
89,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.0
90,a madrina singing in a church choir,a godmother singing in a church choir,0.0
91,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,1.0
92,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.0
93,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.0
94,a loco artist painting upside down,a crazy artist painting upside down,0.2608
95,a loco expression on her face,a crazy expression on her face,1.0
96,a loco scene at the concert,a crazy scene at the concert,1.0
97,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.0
98,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.0
99,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.0
100,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.0
101,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.0
102,my mi'ja exploring the beach,my daughter exploring the beach,0.0
103,my mijo kicking a soccer ball,my son kicking a soccer ball,0.0
104,a mijo climbing a tree,a son climbing a tree,0.0
105,my mijo reading a comic book,my son reading a comic book,0.0019
106,a mijo playing with a toy train,a son playing with a toy train,0.0
107,my mijo catching a fish,my son catching a fish,0.0
108,a mijo building a sandcastle,a son building a sandcastle,0.0
109,a surfer on a califas wave,a surfer on a california wave,0.6971
110,my vacation in califas,my vacation in california,1.0
111,a bustling market in califas,a bustling market in california,0.0
112,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,1.0
113,a cuate at a campfire,a close friend at a campfire,1.0
114,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.99
115,a memory with my cuate at the beach,a memory with my close friend at the beach,0.0
116,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,1.0
117,a photo of me and my cuate,a photo of me and my close friend,0.0861
118,a cuate helping with homework,a close friend helping with homework,0.0
119,my favorite apapachar session with candles,my favorite pampering session with candles,1.0
120,a man deciding to apapachar himself,a man deciding to pamper himself,0.0
121,a day out to apapachar with friends,a day out to pamper with friends,0.0
122,a group of people sharing a lonche,a group of people sharing a lunch,1.0
123,a child excited for his lonche break,a child excited for his lunch break,1.0
124,a chamaco flying a kite,a boy flying a kite,0.9933
125,my chamaco wearing a school uniform,my boy wearing a school uniform,0.9998
126,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.9803
127,a chamaco with his toy collection,a boy with his toy collection,0.9819
128,a chamaco making a sandcastle,a boy making a sandcastle,0.1883
129,a tired chamaco after soccer practice,a tired boy after soccer practice,0.0
130,a chamaca with a flower crown,a girl with a flower crown,0.0
131,my chamaca's first day at school,my girl's first day at school,0.0
132,a chamaca playing with her dolls,a girl playing with her dolls,0.0
133,an artistic chamaca painting a picture,an artistic girl painting a picture,0.0
134,a chamaca practicing her dance routine,a girl practicing her dance routine,0.0
135,a chamaca laughing at a playground,a girl laughing at a playground,1.0
