Prompt_Index,SAE_Prompt,Score
0,a red semitruck driving down the street,0.3133
1,a delivery semitruck loaded with packages,0.3159
2,a semitruck parked by the curb,0.2932
3,a semitruck parked at a stop sign,0.3196
4,a semitruck hauling timber,0.3249
5,a semitruck with a flat tire,0.2778
6,a cozy sweater hanging in a closet,0.3366
7,a man wearing a purple sweater,0.3383
8,a woman knitting a brown sweater,0.3652
9,a sweater with reindeer patterns,0.3701
10,a sweater on a hanger,0.3101
11,a sweater folded neatly,0.2908
12,a girl knocking on the bathroom door,0.3183
13,a set of fresh towels in the bathroom,0.3051
14,a line of people waiting outside the bathroom,0.3152
15,a bathroom with a leaky faucet,0.2782
16,a tidy bathroom with shiny blue wall tiles,0.3326
17,a bathroom with a shower curtain,0.3093
18,a pack of sausages at the grocery store,0.3191
19,a plate of sausages and eggs with toast,0.3473
20,a man cutting a sausage in half,0.3345
21,sausages on a grill,0.3135
22,sausages and mashed potatoes on a plate,0.3641
23,my sausages sizzling in a pan,0.3017
24,a woman throwing away the trash,0.3085
25,a bin overflowing with trash,0.2754
26,a raccoon going through trash,0.344
27,a trash can near a park bench,0.2646
28,a trash pile in an alley,0.3137
29,a trash dumpster in a construction site,0.3314
30,a top-floor apartment with a view of the city,0.324
31,a college student's apartment,0.28
32,a cozy apartment in the city,0.2988
33,an apartment with a balcony overlooking the city,0.2896
34,an apartment with a rooftop garden,0.2801
35,my apartment with an open-plan kitchen,0.2947
36,a man loading luggage into the car trunk,0.3144
37,a spare tire in the car trunk,0.2897
38,a woman putting groceries in the car trunk,0.3013
39,a car trunk filled with groceries,0.3284
40,a car trunk packed for a road trip,0.3091
41,my car trunk after a shopping spree,0.2885
42,a boy waiting in the line at a grocery store,0.3279
43,a line for the rollercoaster,0.2909
44,a line of cars at a drive-through,0.3122
45,a line at the ticket counter,0.3391
46,a line for the morning bus,0.3121
47,a line at the post office,0.3045
48,a man ironing creases in his pants,0.3217
49,a pair of purple pants folded on a chair,0.384
50,a kid wearing a pair of blue pants,0.3555
51,a pants display in a store,0.3291
52,pants with a matching blazer,0.2617
53,my pants hanging in the closet,0.2758
54,a woman enjoying a cup of tea with a cookie,0.3763
55,a tin of assorted cookies,0.2949
56,a man baking homemade cookies,0.3137
57,a cookie with chocolate chips,0.3375
58,a cookie on a baking tray,0.3045
59,a cookie with a bite taken out,0.32
60,a beam of light from the flashlight,0.2854
61,a man searching in the dark with a flashlight,0.3277
62,a rechargeable LED flashlight,0.3305
63,my flashlight in a toolbox,0.2897
64,a flashlight with low battery,0.327
65,a policeman shining a flashlight at the suspect,0.2722
66,a mother changing her baby's diaper,0.211
67,a pack of cloth diapers,0.2966
68,a happy baby wearing pink diapers,0.1931
69,a diaper on a changing table,0.2973
70,diapers with cute patterns,0.3645
71,a diaper on a clothesline,0.3598
72,a gasoline station at night,0.3739
73,a man filling up his car with gasoline,0.3052
74,a sign showing gasoline prices,0.34
75,a gasoline pump at a station,0.3314
76,a gasoline tanker on the road,0.3147
77,a brightly lit gasoline station sign at night,0.3407
78,a group of kids kicking a soccer ball,0.2989
79,a soccer player in the stadium,0.2594
80,a soccer player celebrating a win,0.3079
81,my soccer cleats on the field,0.2935
