Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry driving down the street,a red semitruck driving down the street,0.6132
1,a delivery lorry loaded with packages,a delivery semitruck loaded with packages,0.7548
2,a lorry parked by the curb,a semitruck parked by the curb,0.8145
3,a lorry parked at a rest stop,a semitruck parked at a stop sign,0.2795
4,a lorry hauling timber,a semitruck hauling timber,0.8941
5,a lorry with a flat tyre,a semitruck with a flat tire,0.3313
6,a cozy jumper hanging in a closet,a cozy sweater hanging in a closet,0.9435
7,a man wearing a purple jumper,a man wearing a purple sweater,0.8782
8,a woman knitting a brown jumper,a woman knitting a brown sweater,0.7686
9,a jumper with reindeer patterns,a sweater with reindeer patterns,0.9409
10,a jumper on a hanger,a sweater on a hanger,0.9579
11,a jumper folded neatly,a sweater folded neatly,0.6793
12,a girl knocking on the loo door,a girl knocking on the bathroom door,0.5484
13,a set of fresh towels in the loo,a set of fresh towels in the bathroom,0.9487
14,a line of people waiting outside the loo,a line of people waiting outside the bathroom,0.6111
15,a loo with a leaky tap,a bathroom with a leaky faucet,0.4169
16,a tidy loo with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0.9458
17,a loo with a shower curtain,a bathroom with a shower curtain,0.9683
18,a pack of bangers at the grocery store,a pack of sausages at the grocery store,0.4429
19,a plate of bangers and eggs with toast,a plate of sausages and eggs with toast,0.9621
20,a man cutting a banger in half,a man cutting a sausage in half,0.3854
21,bangers on a grill,sausages on a grill,0.7877
22,bangers and mash on a plate,sausages and mashed potatoes on a plate,0.8187
23,my bangers sizzling in a pan,my sausages sizzling in a pan,0.8327
24,a woman throwing away the rubbish,a woman throwing away the trash,0.8556
25,a bin overflowing with rubbish,a bin overflowing with trash,0.8288
26,a raccoon going through rubbish,a raccoon going through trash,0.8843
27,a rubbish bin near a park bench,a trash can near a park bench,0.5719
28,a rubbish heap in an alley,a trash pile in an alley,0.94
29,a rubbish skip in a construction site,a trash dumpster in a construction site,0.7242
30,a top-floor flat with a view of the city,a top-floor apartment with a view of the city,0.9318
31,a college student's flat,a college student's apartment,0.8983
32,a cozy flat in the city,a cozy apartment in the city,0.9102
33,a flat with a balcony overlooking the city,an apartment with a balcony overlooking the city,0.9777
34,a flat with a rooftop garden,an apartment with a rooftop garden,0.9447
35,my flat with an open-plan kitchen,my apartment with an open-plan kitchen,0.7363
36,a man loading luggage into the car boot,a man loading luggage into the car trunk,0.8078
37,a spare tire in the car boot,a spare tire in the car trunk,0.866
38,a woman putting groceries in the car boot,a woman putting groceries in the car trunk,0.945
39,a car boot filled with groceries,a car trunk filled with groceries,0.9909
40,a car boot packed for a road trip,a car trunk packed for a road trip,0.9461
41,my car boot after a shopping spree,my car trunk after a shopping spree,0.9362
42,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store,0.5701
43,a queue for the rollercoaster,a line for the rollercoaster,0.973
44,a queue of cars at a drive-through,a line of cars at a drive-through,0.2405
45,a queue at the ticket counter,a line at the ticket counter,0.8581
46,a queue for the morning bus,a line for the morning bus,0.7893
47,a queue at the post office,a line at the post office,0.584
48,a man ironing creases in his trousers,a man ironing creases in his pants,0.4964
49,a pair of purple trousers folded on a chair,a pair of purple pants folded on a chair,0.4461
50,a kid wearing a pair of blue trousers,a kid wearing a pair of blue pants,0.8499
51,a trousers display in a store,a pants display in a store,0.872
52,a trousers with a matching blazer,pants with a matching blazer,0.7707
53,my trousers hanging in the closet,my pants hanging in the closet,0.4679
54,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie,0.4314
55,a tin of assorted biscuits,a tin of assorted cookies,0.9168
56,a man baking homemade biscuits,a man baking homemade cookies,0.8258
57,a biscuit with chocolate chips,a cookie with chocolate chips,0.9495
58,a biscuit on a baking tray,a cookie on a baking tray,0.8122
59,a biscuit with a bite taken out,a cookie with a bite taken out,0.6287
60,a beam of light from the torch,a beam of light from the flashlight,0.8814
61,a man searching in the dark with a torch,a man searching in the dark with a flashlight,0.6015
62,a rechargeable LED torch,a rechargeable LED flashlight,0.74
63,my torch in a toolbox,my flashlight in a toolbox,0.728
64,a torch with low battery,a flashlight with low battery,0.5162
65,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect,0.3292
66,a mother changing her baby's nappy,a mother changing her baby's diaper,0.5071
67,a pack of cloth nappies,a pack of cloth diapers,0.7487
68,a happy baby wearing pink nappies,a happy baby wearing pink diapers,0.8528
69,a nappy on a changing table,a diaper on a changing table,0.3621
70,nappies with cute patterns,diapers with cute patterns,0.8438
71,a nappy on a clothesline,a diaper on a clothesline,0.6427
72,a petrol station at night,a gasoline station at night,0.9841
73,a man filling up his car with petrol,a man filling up his car with gasoline,0.855
74,a sign showing petrol prices,a sign showing gasoline prices,0.6523
75,a petrol pump at a station,a gasoline pump at a station,0.8928
76,a petrol tanker on the road,a gasoline tanker on the road,0.6568
77,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night,0.9151
78,a group of kids kicking a football,a group of kids kicking a soccer ball,0.7513
79,a football player in the stadium,a soccer player in the stadium,0.2433
80,a football player celebrating a win,a soccer player celebrating a win,0.2009
81,my football boots on the field,my soccer cleats on the field,0.8737
82,a football goalie in the field,a soccer goalie in the field,0.7024
83,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball,0.7877
84,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy,0.853
85,a wide range of products at the chemist,a wide range of products at the pharmacy,0.9615
86,a group of people waiting at the chemist,a group of people waiting at the pharmacy,0.8912
87,a chemist counter with vitamins,a pharmacy counter with vitamins,0.6111
88,my chemist where I get prescriptions,my pharmacy where I get prescriptions,0.8088
89,a chemist with a neon sign,a pharmacy with a neon sign,0.6307
90,a bowl of chips at a restaurant,a bowl of french fries at a restaurant,0.4587
91,a boy eating chips,a boy eating french fries,0.6318
92,a plate with a burger and chips,a plate with a burger and french fries,0.9826
93,chips with ketchup and mayo,french fries with ketchup and mayo,0.5379
94,my chips from the local chippy,my french fries from the local fry shop,0.742
95,a chips portion next to a burger,a french fries portion next to a burger,0.7761
96,an office belonging to a barrister,an office belonging to an attorney,0.7991
97,a barrister talking to his client,an attorney talking to his client,0.7884
98,a man attending a meeting with his barrister,a man attending a meeting with his attorney,0.608
99,a barrister in a courtroom,an attorney in a courtroom,0.769
100,my barrister discussing the case,my attorney discussing the case,0.6341
101,a barrister with legal books,an attorney with legal books,0.6712
102,a school caretaker sweeping the hallway,a school janitor sweeping the hallway,0.8034
103,a man talking to a caretaker at the mall,a man talking to a janitor at the mall,0.3231
104,a tired caretaker in an empty hallway,a tired janitor in an empty hallway,0.4761
105,a caretaker sweeping the school hallway,a janitor sweeping the school hallway,0.9077
106,a office caretaker in a storage room,an office janitor in a supply closet,0.3043
107,a building caretaker taking out the rubbish,a building janitor taking out the trash,0.7304
108,a man preparing dinner on the cooker,a man preparing dinner on the stove,0.8775
109,a bowl of hot soup sitting on the cooker,a bowl of hot soup sitting on the stove,0.2699
110,a modern electric cooker with digital controls,a modern electric stove with digital controls,0.7615
111,a cooker with boiling pots,a stove with boiling pots,0.4753
112,a cooker with a baking oven,a stove with a baking oven,0.908
113,my cooker after making breakfast,my stove after making breakfast,0.6867
114,a woman putting the baby down in the cot,a woman putting the baby down in the crib,0.5849
115,a man setting up a cot,a man setting up a crib,0.8695
116,a baby in a colorful cot,a baby in a colorful crib,0.8144
117,a cot with soft blankets,a crib with soft blankets,0.8328
118,a baby cot with wooden bars,a baby crib with wooden bars,0.9296
119,a cot with stuffed animals,a crib with stuffed animals,0.8954
120,an advertisement on a city hoarding,an advertisement on a city billboard,0.967
121,a worker changing the image on the hoarding,a worker changing the image on the billboard,0.7561
122,a group of people staring at a large hoarding,a group of people staring at a large billboard,0.8748
123,a hoarding advertising a concert,a billboard advertising a concert,0.8394
124,my hoarding design displayed downtown,my billboard design displayed downtown,0.6894
125,a hoarding lit up at night,a billboard lit up at night,0.8112
126,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet,0.8059
127,a bright red hoover in a store,a bright red vacuum cleaner in a store,0.965
128,a dirty hoover on the carpet,a dirty vacuum cleaner on the carpet,0.6154
129,a hoover stored in a closet,a vacuum cleaner stored in a closet,0.8691
130,a red hoover with a long cord on the floor,a red vacuum cleaner with a long cord on the floor,0.5272
131,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,0.8984
132,a man holding a water jug,a man holding a water pitcher,0.7306
133,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,0.6452
134,a decorative ceramic jug,a decorative ceramic pitcher,0.9162
135,a jug filled with lemonade,a pitcher filled with lemonade,0.8585
136,a jug with a floral design,a pitcher with a floral design,0.987
137,a jug in the refrigerator,a pitcher in the refrigerator,0.686
138,a postman delivering packages,a mailman delivering packages,0.7684
139,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,0.6433
140,a postman in blue uniform,a mailman in blue uniform,0.7721
141,a postman on a bicycle,a mailman in a truck,0.073
142,a postman at the front door,a mailman at the front door,0.7093
143,my postman with a big sack,my mailman with a big bag,0.4414
144,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.945
145,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0.9575
146,a bright pink pram next to a bench,a bright pink baby carriage next to a bench,0.4522
147,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.8845
148,a pram near a playground,a baby carriage near a playground,0.7276
149,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.8757
150,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion,0.9831
151,the spacious interior of the saloon,the spacious interior of the sedan,0.83
152,a man inside a black saloon,a man inside a black sedan,0.4963
153,a saloon parked in the driveway,a sedan parked in the driveway,0.6085
154,a saloon with tinted windows,a sedan with tinted windows,0.1918
155,my saloon at the petrol station,my sedan at the gas station,0.3449
156,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.7085
157,a car with a red bonnet,a car with a red hood,0.7309
158,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood,0.8983
159,a bonnet with a company logo,a hood with a company logo,0.8048
160,a bonnet in the process of being painted,a hood in the process of being painted,0.6676
161,a bonnet covered in snow,a hood with racing stripes,0.2001
162,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen,0.8916
163,coriander at the supermarket,cilantro at the supermarket,0.9131
164,coriander sprinked on top of pasta,cilantro sprinked on top of pasta,0.9424
165,coriander garnishing a curry,cilantro garnishing a curry,0.965
166,coriander leaves on a cutting board,cilantro leaves on a cutting board,0.9795
167,a coriander bunch at the market,a cilantro bunch at the market,0.7699
168,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen,0.9709
169,a woman picking a courgette at the market,a woman picking a zucchini at the market,0.8592
170,a large basket of courgettes,a large basket of zucchinis,0.9245
171,a courgette in a vegetable garden,a zucchini in a vegetable garden,0.5784
172,my courgette in a stir fry,my zucchini in a stir fry,0.8444
173,a courgette in a shopping basket,a zucchini in a shopping basket,0.6954
174,a crowd of people waiting for the tube,a crowd of people waiting for the subway,0.9798
175,a busy tube station with people rushing inside,a busy subway station with people rushing inside,0.9737
176,a man sitting inside the tube,a man sitting inside the subway,0.8325
177,a tube train arriving,a subway train arriving,0.8956
178,my tube ride during rush hour,my subway ride during rush hour,0.7647
179,a tube map on the wall,a subway map on the wall,0.9628
180,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen,0.8819
181,a large basket of aubergines,a large basket of eggplants,0.6211
182,a man picking an aubergine at the market,a man picking an eggplant at the market,0.7265
183,an aubergine in the supermarket,an eggplant in the supermarket,0.8029
184,a grilled aubergine with olive oil,a grilled eggplant with olive oil,0.8077
185,my aubergine in a curry,my eggplant in a curry,0.8026
186,a child waiting at a zebra crossing,a child waiting at a crosswalk,0.856
187,a faded zebra crossing,a faded crosswalk,0.8084
188,bikes crossing a zebra crossing,bikes crossing a crosswalk,0.8936
189,a zebra crossing near a park,a crosswalk near a park,0.8301
190,a woman walking over a zebra crossing,a woman walking over a crosswalk,0.9215
191,a zebra crossing near traffic lights,a crosswalk near traffic lights,0.5482
192,trucks parked along the motorway,trucks parked along the highway,0.4381
193,a crowded motorway during rush hour,a crowded highway during rush hour,0.9619
194,a motorway passing through mountains,a highway passing through mountains,0.9534
195,an aerial view of a motorway,an aerial view of a highway,0.9723
196,motorway exit signs at night,highway signs at night,0.8362
197,a motorway blocked due to accident,a highway blocked due to accident,0.2047
198,a plaster covering a small wound,a band-aid covering a small wound,0.353
199,a plaster on someone's forehead,a band-aid on someone's forehead,0.3805
200,a plaster floating in a swimming pool,a band-aid floating in a swimming pool,0.2513
201,a discarded plaster on the sidewalk,a discarded band-aid on the sidewalk,0.5194
202,a plaster with cartoon characters,a band-aid with cartoon characters,0.5009
203,a waterproof plaster on a hand,a waterproof band-aid on a hand,0.5477
204,a black bin liner left outdoors,a black trash bag left outdoors,0.7776
205,a bin liner full of leaves,a trash bag full of leaves,0.3441
206,a neatly tied bin liner,a neatly tied trash bag,0.5632
207,a bin liner beside a dumpster,a trash bag beside a dumpster,0.6018
208,a bin liner overflowing with rubbish,a trash bag overflowing with trash,0.865
209,a stack of unused bin liners,a stack of unused trash bags,0.5011
210,a waistcoat displayed on a mannequin,a vest displayed on a mannequin,0.9634
211,a checked waistcoat on display,a checked vest on display,0.9209
212,a man buttoning his waistcoat,a man buttoning his vest,0.5125
213,a silk waistcoat in a boutique,a silk vest in a boutique,0.5835
214,a waistcoat matching formal trousers,a vest matching formal pants,0.8799
215,a waistcoat embroidered with flowers,a vest embroidered with flowers,0.9893
216,rocket leaves in a salad spinner,arugula leaves in a salad spinner,0.6777
217,a sandwich filled with rocket,a sandwich filled with arugula,0.8422
218,chopped rocket sprinkled on pasta,chopped arugula sprinkled on pasta,0.7532
219,a burger topped with fresh rocket,a burger topped with fresh arugula,0.9092
220,a gardener harvesting rocket leaves,a gardener harvesting arugula leaves,0.5993
221,a basket filled with fresh rocket,a basket filled with fresh arugula,0.9859
