Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.4948
1,a math on a hill,a monastery on a hill,0.1734
2,a small math,a small monastery,0.2856
3,a painting of a math,a painting of a monastery,0.0816
4,a crowded math,a crowded monastery,0.2791
5,a math in a dark forest,a monastery in a dark forest,0.2643
6,simkin on a wooden table,champagne on a wooden table,0.0733
7,simkin in a cabinet,champagne in a cabinet,0.1603
8,simkin on a table outside,champagne on a table outside,0.0866
9,a painting of some simkin,a painting of some champagne,0.0639
10,simkin on the beach,champagne on the beach,0.1044
11,simkin on top of a piano,champagne on top of a piano,0.1042
12,an old dai,an old midwife,0.1711
13,a dai with a woman,a midwife with a woman,0.2578
14,a painting of a dai,a painting of a midwife,0.14
15,a young dai,a young midwife,0.0555
16,a dai sitting down,a midwife sitting down,0.1338
17,a photograph of a dai with a cat,a photograph of a midwife with a cat,0.2072
18,a medico at a table,a medical practitioner at a table,0.8383
19,an old medico,an old medical practitioner,0.7378
20,a medico at a park,a medical practitioner at a park,0.8332
21,a medico with a woman,a medical practitioner with a woman,0.9858
22,a medico with a notepad,a medical practitioner with a notepad,0.4589
23,a painting of a medico,a painting of a medical practitioner,0.5327
24,a window covered with chick,a window covered with bamboo blinds,0.2943
25,a doorway with chick,a doorway with bamboo blinds,0.3531
26,hand-crafted chick,hand-crafted bamboo blinds,0.1965
27,sun-faded chick,sun-faded bamboo blinds,0.1705
28,chick with decorative trim,bamboo blinds with decorative trim,0.2101
29,tattered chick,tattered bamboo blinds,0.3242
30,a dark ghat,a dark mountain pass,0.4057
31,a ghat covered in snow,a mountain pass covered in snow,0.5593
32,a crowded ghat,a crowded mountain pass,0.3276
33,a ghat with a nearby lake,a mountain pass with a nearby lake,0.7498
34,a painting of a beautiful ghat,a painting of a beautiful mountain pass,0.7063
35,an abandoned ghat,an abandoned mountain pass,0.6815
36,an old kirana,an old convenience store,0.1846
37,a modern kirana,a modern convenience store,0.0544
38,a busy kirana,a busy convenience store,0.3233
39,a kirana on fire,a convenience store on fire,0.1706
40,an empty kirana,an empty convenience store,0.2276
41,a painting of a kirana,a painting of a convenience store,0.038
42,an old mandapa,an old temple,0.9398
43,a mandapa on a hill,a temple on a hill,0.7371
44,a painting of a mandapa,a painting of a temple,0.9362
