Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.8873
1,a monastery on a hill,0.9353
2,a small monastery,0.7149
3,a painting of a monastery,0.9446
4,a crowded monastery,0.9
5,a monastery in a dark forest,0.7568
6,champagne on a wooden table,0.9674
7,champagne in a cabinet,0.8211
8,champagne on a table outside,0.8744
9,a painting of some champagne,0.9715
10,champagne on the beach,0.9491
11,champagne on top of a piano,0.8136
12,an old midwife,0.8161
13,a midwife with a woman,0.7478
14,a painting of a midwife,0.8081
15,a young midwife,0.5826
16,a midwife sitting down,0.842
17,a photograph of a midwife with a cat,0.874
18,a medical practitioner at a table,0.8654
19,an old medical practitioner,0.8566
20,a medical practitioner at a park,0.9731
21,a medical practitioner with a woman,0.9668
22,a medical practitioner with a notepad,0.6096
23,a painting of a medical practitioner,0.8811
24,a window covered with bamboo blinds,0.957
25,a doorway with bamboo blinds,0.9499
26,hand-crafted bamboo blinds,0.8114
27,sun-faded bamboo blinds,0.7703
28,bamboo blinds with decorative trim,0.7302
29,tattered bamboo blinds,0.5047
30,a dark mountain pass,0.688
31,a mountain pass covered in snow,0.8864
32,a crowded mountain pass,0.4418
33,a mountain pass with a nearby lake,0.9057
34,a painting of a beautiful mountain pass,0.9538
35,an abandoned mountain pass,0.7482
36,an old convenience store,0.8534
37,a modern convenience store,0.921
38,a busy convenience store,0.839
39,a convenience store on fire,0.8505
40,an empty convenience store,0.3795
41,a painting of a convenience store,0.9645
42,an old temple,0.9254
43,a temple on a hill,0.893
44,a painting of a temple,0.9569
45,a temple in a dark forest,0.8594
46,a temple in a city,0.8023
47,an abandoned temple,0.9574
48,a barber in red,0.5948
49,an old barber,0.6077
50,a small barber shop,0.6751
51,a busy barber shop,0.7101
52,a barber by the chair,0.7305
53,a barber working,0.9483
54,a police station in a city,0.5635
55,a busy police station,0.609
56,a police station in a small town,0.7819
57,a person walking into a police station,0.8339
58,a painting of a police station,0.632
59,a photograph of a modern police station,0.5967
60,a father in front of a house,0.8572
61,a girl standing with her father,0.9092
62,a crying father,0.6449
63,a father on a bed,0.6235
64,an old father with a dog,0.9356
65,an old father in the kitchen,0.8126
66,a beautiful veranda,0.9417
67,an expensive looking veranda,0.8939
68,a modern looking veranda,0.934
69,a green veranda,0.8335
70,a dimly lit veranda,0.705
71,a painting of a veranda,0.8272
72,a dry riverbed,0.9263
73,a beautiful riverbed in a painting,0.9371
74,a riverbed in a forest,0.9658
75,a narrow riverbed,0.8736
76,a small riverbed,0.9282
77,a wet riverbed,0.9032
78,a beautiful queen,0.8642
79,a queen in a garden,0.9338
80,a painting of an old queen,0.9405
81,a queen covered in snow,0.633
82,a queen in a large hall,0.5802
83,an old queen on a bed,0.6363
84,a sliced eggplant,0.7523
85,an eggplant on a table,0.252
86,eggplant in a basket,0.5696
87,a painting of a eggplant,0.508
88,a moldy eggplant,0.3288
89,a dish with eggplant,0.9694
90,a table of food,0.9837
91,a basket with food,0.9856
92,healthy food,0.9898
93,food in a cabinet,0.9341
