Prompt_Index,SAE_Prompt,Score
0,a little boy playing with a yoyo,0.6174
1,a little girl playing with a toy car,0.9883
2,a little cat sitting on top of the piano,0.9641
3,a little dog playing in the backyard,0.9149
4,a little one story blue house,0.8571
5,a little baby wrapped in a blanket,0.9358
6,a man driving his car,0.9414
7,a woman driving her blue car,0.9651
8,a man driving a new car on the freeway,0.9244
9,a red car parked in the garage,0.9721
10,a car parked by the curb,0.9238
11,a black car with chrome rims,0.9766
12,a man in front of his house,0.9481
13,a woman in front of her house,0.9663
14,a family in front of their new house,0.9215
15,a retiree and her one story house with a flower garden,0.9736
16,a house with a white picket fence,0.9866
17,a brick house with a garden,0.9805
18,a man holler at a girl across the street,0.3852
19,a man holler at a woman near the bus stop,0.497
20,a man holler at a woman walking past him,0.3969
21,a man holler at his close friend from the balcony,0.6556
22,a loud holler from the audience during the show,0.4645
23,she heard a holler from across the street,0.6495
24,me and my close friend hanging out at a cafe,0.8985
25,my close friend talking on the phone,0.709
26,my close friend waiting outside the store,0.5621
27,me and my close friend eating together at lunch,0.9106
28,a close friend from childhood playing video games together,0.8863
29,a close friend with a skateboard,0.386
30,me and my friends hanging out after school,0.852
31,me and my friends at a restaurant,0.9718
32,taking a selfie with my friends,0.9492
33,me and my friends hanging out at a cafe,0.963
34,my friends hanging out at the park,0.9405
35,a group of friends in matching shirts,0.9804
36,an old grandma in front of a new england style house,0.972
37,my grandmother and my dad,0.7768
38,my grandmother with my mom,0.8349
39,my grandmother and her cat,0.8818
40,a grandma knitting a sweater,0.9696
41,a grandma baking cookies,0.9853
42,a picture of my lover smiling at the beach,0.8333
43,me and my lover holding hands at sunset,0.9598
44,my lover posing in a botanical garden,0.7447
45,my lover drinking coffee,0.6705
46,a lover holding a bouquet of roses,0.8606
47,a lover taking a selfie,0.9407
48,a wallet full of money,0.9172
49,pay with some money,0.679
50,a man paying money to the cashier,0.5947
51,a woman paying money to the shopkeeper,0.7636
52,a wallet overflowing with fresh green money,0.8823
53,an armored cash carrier carrying bags of money,0.7856
54,a man wearing sneakers,0.9739
55,a girl wearing white leather sneakers,0.9181
56,a pair of stylish sneakers,0.9512
57,a pair of gray sneakers,0.9806
58,a row of sneakers in a store,0.9511
59,a pair of sneakers hanging on a wire,0.9824
60,a man aiming his gun,0.954
61,a man aiming his gun in a dark alley,0.9563
62,a woman firing her gun at the target,0.7505
63,a soldier carrying a gun,0.9747
64,a gun in a holster,0.9667
65,a gun tucked into a waistband,0.9787
66,a man wearing cool clothes,0.9494
67,a woman wearing cool clothes,0.9478
68,a man wearing minimalist clothes,0.9448
69,some fresh clothes on a mannequin,0.7531
70,a woman wearing vintage clothes,0.9266
71,a rack of designer clothes,0.7497
72,a man wearing dental jewelry over the teeth,0.9844
73,a rapper with dental jewelry,0.97
74,a man wearing green dental jewelry,0.9844
75,a woman wearing dental jewelry with a confident smile,0.9828
76,a rapper showing off his dental jewelry,0.9663
77,gold dental jewelry on a smiling face,0.9873
78,a car with dark tinted windows,0.9471
79,a black convertible with tinted windows,0.8869
80,a red Tesla with very dark tinted windows,0.9246
81,a SUV with dark tinted windows,0.9467
82,a silver van with light window tinting on the windows,0.6794
83,a schoolbus with orange tinted windows,0.8173
84,a woman driving her convertible car,0.9803
85,a man driving his convertible car on the hilly road,0.9105
86,two people riding in a convertible car,0.9128
87,a man driving a sporty convertible car,0.9707
88,a red convertible car cruising down the street,0.9346
89,a vintage convertible car parked at the beach,0.9665
90,a grandpa wearing a baseball cap,0.9356
91,a woman wearing an orange cap,0.9884
92,a man wearing a red cap,0.9875
93,a man with a blue cap,0.9884
94,a baseball cap with a sports logo,0.9706
95,a boy wearing a cap matching his outfit,0.9645
96,a man looking at his reflection in a mirror,0.9322
97,a woman looking at her reflection in a mirror,0.9191
98,a couple looking at their reflection in a mirror,0.9152
99,a mirror mounted above the sink in a bathroom,0.9532
100,a handheld mirror with a gold frame,0.8806
101,a tall mirror in the fitting room,0.8961
102,a man holding his gun,0.9799
103,a woman holding a large gun,0.9672
104,a couple of soldiers with guns,0.984
105,a group of people with guns,0.9868
106,a gun stored in a safe,0.9214
107,a black gun inside a half-open drawer,0.9728
108,a man wearing a gold necklace,0.99
109,a woman wearing a gold necklace,0.9883
110,a man wearing a rose gold necklace,0.9658
111,some gold necklaces around the neck,0.9786
112,a display of necklaces in a jewelry store,0.9744
113,a man wearing a dark gray necklace,0.9821
114,a woman driving a car,0.9776
115,a car with a flat tire,0.4432
116,a guy riding in a car,0.9786
117,a group of friends in a car,0.989
118,a blue car in the parking lot,0.9768
119,a car speeding down the highway,0.7991
120,a person firing a gun,0.8441
121,a man aiming a gun at a target,0.966
122,a person firing a small gun,0.7715
123,a woman aiming a gun,0.9693
124,a sleek black gun with a silencer on a table,0.92
125,a policeman shooting a gun,0.8666
126,two people enjoying tasty food,0.9844
127,some tasty fries topped with cheese and bacon,0.9812
128,a man enjoying tasty food,0.9772
129,a woman buying tasty food,0.8338
130,a tasty bowl of mac and cheese,0.9711
131,a tasty plate of fried chicken,0.9743
132,a neighborhood that has many palm trees,0.9868
133,a neighborhood with old victorian style homes,0.9336
134,driving through the dense urban neighborhood with a convertible,0.9301
135,walking through the bland suburban neighborhood,0.5974
136,kids playing in the neighborhood,0.9741
137,a barber shop in the neighborhood,0.9726
138,a cashier counting the money from the customer,0.6251
139,a woman getting money from her checking account at the ATM,0.7313
140,the foodtruck worker getting money from the customer for the purchase,0.9346
141,a man paying back his friend the money for the coffee,0.7436
142,coins and bills stuffed into a wallet,0.873
143,a rich businessman showing off a large stack of bills,0.9545
144,hanging out with my close friends,0.9635
145,hanging out with my close friends at a cafe,0.9598
146,studying with my close friends at a library,0.9234
147,me and my close friends gathered for a barbecue,0.9376
148,a group picture with close friends at the beach,0.9729
149,going on a road trip with my close friends,0.9568
150,spending time with my lover at home,0.9744
151,getting stuff from the grocery store with my lover,0.8821
152,a woman and her lover at a fancy restaurant,0.9611
153,a man and his lover on a flight,0.9735
154,me holding hands at the movie with my lover,0.7622
155,me and my lover sharing an umbrella in the rain,0.9561
156,me and my close friend hiking in the mountains,0.8889
157,a woman and her close friend getting coffee,0.9433
