Prompt_Index,SAE_Prompt,Score
0,a red semitruck driving down the street,0.9535
1,a delivery semitruck loaded with packages,0.9737
2,a semitruck parked by the curb,0.6303
3,a semitruck parked at a stop sign,0.7316
4,a semitruck hauling timber,0.9901
5,a semitruck with a flat tire,0.3926
6,a cozy sweater hanging in a closet,0.9575
7,a man wearing a purple sweater,0.9879
8,a woman knitting a brown sweater,0.9371
9,a sweater with reindeer patterns,0.9898
10,a sweater on a hanger,0.9775
11,a sweater folded neatly,0.6856
12,a girl knocking on the bathroom door,0.6854
13,a set of fresh towels in the bathroom,0.8969
14,a line of people waiting outside the bathroom,0.8328
15,a bathroom with a leaky faucet,0.9626
16,a tidy bathroom with shiny blue wall tiles,0.9439
17,a bathroom with a shower curtain,0.9844
18,a pack of sausages at the grocery store,0.8892
19,a plate of sausages and eggs with toast,0.9737
20,a man cutting a sausage in half,0.8795
21,sausages on a grill,0.9528
22,sausages and mashed potatoes on a plate,0.9872
23,my sausages sizzling in a pan,0.9133
24,a woman throwing away the trash,0.9265
25,a bin overflowing with trash,0.9645
26,a raccoon going through trash,0.9731
27,a trash can near a park bench,0.9924
28,a trash pile in an alley,0.9311
29,a trash dumpster in a construction site,0.91
30,a top-floor apartment with a view of the city,0.9671
31,a college student's apartment,0.7719
32,a cozy apartment in the city,0.9625
33,an apartment with a balcony overlooking the city,0.9613
34,an apartment with a rooftop garden,0.9355
35,my apartment with an open-plan kitchen,0.734
36,a man loading luggage into the car trunk,0.9114
37,a spare tire in the car trunk,0.9706
38,a woman putting groceries in the car trunk,0.9423
39,a car trunk filled with groceries,0.9916
40,a car trunk packed for a road trip,0.9604
41,my car trunk after a shopping spree,0.931
42,a boy waiting in the line at a grocery store,0.694
43,a line for the rollercoaster,0.781
44,a line of cars at a drive-through,0.433
45,a line at the ticket counter,0.9073
46,a line for the morning bus,0.8555
47,a line at the post office,0.7455
48,a man ironing creases in his pants,0.82
49,a pair of purple pants folded on a chair,0.9629
50,a kid wearing a pair of blue pants,0.9672
51,a pants display in a store,0.9571
52,pants with a matching blazer,0.9043
53,my pants hanging in the closet,0.8881
54,a woman enjoying a cup of tea with a cookie,0.742
55,a tin of assorted cookies,0.9416
56,a man baking homemade cookies,0.9356
57,a cookie with chocolate chips,0.9873
58,a cookie on a baking tray,0.742
59,a cookie with a bite taken out,0.963
60,a beam of light from the flashlight,0.8152
61,a man searching in the dark with a flashlight,0.9173
62,a rechargeable LED flashlight,0.8662
63,my flashlight in a toolbox,0.8864
64,a flashlight with low battery,0.6519
65,a policeman shining a flashlight at the suspect,0.6084
66,a mother changing her baby's diaper,0.849
67,a pack of cloth diapers,0.8905
68,a happy baby wearing pink diapers,0.9792
69,a diaper on a changing table,0.6952
70,diapers with cute patterns,0.9752
71,a diaper on a clothesline,0.9206
72,a gasoline station at night,0.9881
73,a man filling up his car with gasoline,0.9571
74,a sign showing gasoline prices,0.9729
75,a gasoline pump at a station,0.9728
76,a gasoline tanker on the road,0.9523
77,a brightly lit gasoline station sign at night,0.9335
78,a group of kids kicking a soccer ball,0.9798
79,a soccer player in the stadium,0.9683
80,a soccer player celebrating a win,0.9736
81,my soccer cleats on the field,0.8466
82,a soccer goalie in the field,0.7005
83,a goalkeeper trying to catch a soccer ball,0.8918
84,a woman picking up a precription at the pharmacy,0.9418
85,a wide range of products at the pharmacy,0.9639
86,a group of people waiting at the pharmacy,0.9608
87,a pharmacy counter with vitamins,0.9249
88,my pharmacy where I get prescriptions,0.792
89,a pharmacy with a neon sign,0.9751
90,a bowl of french fries at a restaurant,0.7962
91,a boy eating french fries,0.9909
92,a plate with a burger and french fries,0.9803
93,french fries with ketchup and mayo,0.8704
94,my french fries from the local fry shop,0.7645
95,a french fries portion next to a burger,0.9816
96,an office belonging to an attorney,0.7419
