Prompt_Index,SAE_Prompt,Normalized_Score
0,a man wearing a purple sweater,0.3723
1,a woman knitting a brown sweater,0.367
2,a girl knocking on the bathroom door,0.1933
3,a line of people waiting outside the bathroom,0.2955
4,a man cutting a sausage in half,0.6104
5,a woman throwing away the trash,0.5862
6,a man loading luggage into the car trunk,0.6604
7,a woman putting groceries in the car trunk,0.4705
8,a boy waiting in the line at a grocery store,0.6154
9,a line for the rollercoaster,0.3381
10,a line at the ticket counter,0.3663
11,a line for the morning bus,0.3778
12,a line at the post office,0.4594
13,a man ironing creases in his pants,0.58
14,a kid wearing a pair of blue pants,0.8707
15,a woman enjoying a cup of tea with a cookie,0.4251
16,a man baking homemade cookies,0.6079
17,a man searching in the dark with a flashlight,0.5033
18,a policeman shining a flashlight at the suspect,0.1714
19,a mother changing her baby's diaper,0.6816
20,a happy baby wearing pink diapers,0.8338
21,a man filling up his car with gasoline,0.7729
22,a group of kids kicking a soccer ball,0.6728
23,a soccer player in the stadium,0.5501
24,a soccer player celebrating a win,0.4896
25,a soccer goalie in the field,0.6086
26,a goalkeeper trying to catch a soccer ball,0.8239
27,a woman picking up a precription at the pharmacy,0.6102
28,a group of people waiting at the pharmacy,0.4415
29,a boy eating french fries,0.7681
30,an attorney talking to his client,0.5394
31,a man attending a meeting with his attorney,0.5601
32,an attorney in a courtroom,0.4762
33,my attorney discussing the case,0.8792
34,an attorney with legal books,0.4965
35,a school janitor sweeping the hallway,0.5796
36,a man talking to a janitor at the mall,0.5646
37,a tired janitor in an empty hallway,0.4421
38,a janitor sweeping the school hallway,0.4719
39,an office janitor in a supply closet,0.61
40,a building janitor taking out the trash,0.5098
41,a man preparing dinner on the stove,0.5882
42,a woman putting the baby down in the crib,0.5845
43,a man setting up a crib,0.6991
44,a baby in a colorful crib,0.8329
45,a worker changing the image on the billboard,0.5619
46,a group of people staring at a large billboard,0.4217
47,a woman using a vacuum cleaner to clean the carpet,0.6333
48,a man using a vacuum cleaner on a carpeted floor,0.6795
49,a man holding a water pitcher,0.5262
50,a boy refilling his cup with a water pitcher,0.7651
51,a mailman delivering packages,0.7643
52,a man having a friendly chat with the mailman,0.7901
53,a mailman in blue uniform,0.4734
54,a mailman in a truck,0.6052
55,a mailman at the front door,0.3644
56,my mailman with a big bag,0.7515
57,a woman taking a walk with her baby in the baby carriage,0.4421
58,a baby carriage with a sleeping baby,0.6614
59,a man walking with a baby carriage on a cobblestone street,0.4143
60,a man inside a black sedan,0.7058
61,a boy sitting on the hood of the car,0.8835
62,a woman chopping cilantro in the kitchen,0.6327
63,a man slicing a zucchini in the kitchen,0.4521
64,a woman picking a zucchini at the market,0.3825
65,a crowd of people waiting for the subway,0.1989
66,a man sitting inside the subway,0.1864
67,my subway ride during rush hour,0.4402
68,a grandma slicing an eggplant in the kitchen,0.5477
69,a man picking an eggplant at the market,0.1805
70,a band-aid covering a small wound,0.3513
71,a band-aid on someone's forehead,0.7497
72,a band-aid floating in a swimming pool,0.5006
73,a discarded band-aid on the sidewalk,0.6128
74,a band-aid with cartoon characters,0.8738
75,a waterproof band-aid on a hand,0.6775
76,a vest displayed on a mannequin,0.507
77,a checked vest on display,0.5538
78,a man buttoning his vest,0.401
79,a silk vest in a boutique,0.5296
80,a vest matching formal pants,0.3108
81,a vest embroidered with flowers,0.6829
