Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.2874
1,a woman driving a green truck on a farm,0.3569
2,a truck with a dog in the back,0.3144
3,a man driving a truck on the highway,0.2921
4,two kids sitting on the back of a truck,0.3405
5,a truck parked on a driveway,0.2653
6,a street vendor selling shaved ice,0.3168
7,a man enjoying shaved ice on a hot day,0.3479
8,a cup of shaved ice near a tree,0.3305
9,a colorful cup of shaved ice next to a spoon,0.3553
10,a girl enjoying a bowl of shaved ice in the park,0.3552
11,two people sharing a cup of shaved ice on the table,0.352
12,a street mural of a friend group hanging out together,0.3076
13,a group of teens in a friend group walking through the neighborhood,0.2983
14,a friend group gathered around a bench talking,0.2805
15,a friend group laughing loudly by a taco stand,0.3459
16,a friend group posing for a picture in front of a mural,0.3173
17,a friend group skateboarding down the street together,0.3328
18,a godfather cutting a birthday cake,0.3064
19,a godfather officiating a wedding ceremony,0.3307
20,a godfather playing chess with his godson,0.3506
21,a godfather cheering at a baseball game,0.3281
22,a godfather enjoying a cigar in a lounge,0.2945
23,a godfather gifting a necklace at a baptism,0.3156
24,a person hiking through a field,0.3046
25,a park with a big field,0.2546
26,a person running through a field,0.3049
27,a brown dog running in the field,0.3428
28,two kids playing around in the field,0.2991
29,a wide and open field next to the lake,0.3014
30,two men sitting in a jail cell,0.3143
31,a jail guard standing in front of a wall,0.3004
32,a tall jail building surrounded by barbed wire,0.343
33,a small prison with high fences,0.3268
34,a man about to go to prison,0.2866
35,inside a prison with barred windows,0.3264
36,a person and their girlfriend walking down a street,0.306
37,a man and his girlfriend laughing,0.339
38,a person and their girlfriend dressed in similar looking clothes,0.3578
39,my girlfriend and I driving in a blue car,0.2784
40,me having dinner in a restaurant with my girlfriend,0.2938
41,a sunny day in the park with my girlfriend,0.2647
42,a person irons a dress shirt,0.3037
43,a person irons a towel in a sunny room,0.3071
44,a man irons his pants before work,0.3069
45,my mother irons the curtains,0.257
46,a woman irons clothes in the laundry room,0.3102
47,my brother irons his uniform shirt,0.2632
48,a person exploring El Paso on a sunny afternoon,0.3424
49,a lively restaurant in El Paso bustling at night,0.3359
50,a quiet street in El Paso lined with flowering plants,0.3618
51,a crowded bus station in El Paso near downtown,0.3382
52,a typical single-story house in El Paso with a porch,0.2913
53,a bird's eye view of El Paso with mountains in background,0.363
54,a woman and her brother eating at a restaurant,0.3024
55,a man hiking with his brother on a forest trail,0.337
56,my brother posing for a picture,0.2317
57,me standing with my brother,0.244
58,my brother and I sitting at a table,0.2688
59,my brother riding a bike,0.2808
60,a woman and her sister eating at a restaurant,0.3159
61,a man hiking with his sister through a mountain path,0.3181
62,me and my sister posing for a picture,0.2522
63,me standing with my sister,0.232
64,my sister and I sitting at a table,0.2453
65,my sister riding a bike,0.2785
66,my brothers playing basketball together,0.2842
67,a brothers duo in a rock band,0.3015
68,my brothers on a camping trip,0.3002
69,a brothers wrestling match,0.331
70,my brothers building a treehouse,0.2845
