Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a painting of raspa,a painting of shaved ice,0.6592
1,a man enjoying raspa,a man enjoying shaved ice,0.558
2,cup of raspa on a table,cup of shaved ice on a table,0.7853
3,a blue raspa,a blue shaved ice,0.7442
4,a clicka,a friend group,0.6206
5,a big clicka,a big friend group,0.4899
6,a clicka at school,a friend group at school,0.7147
7,a clicka at the park,a friend group at the park,0.7747
8,a loud clicka,a loud friend group,0.5726
9,a painting of a padrino,a painting of a godfather,0.6675
10,a padrino,a godfather,0.5493
11,a padrino in a house,a godfather in a house,0.598
12,an old padrino,an old godfather,0.4455
13,a man with a padrino,a man with a godfather,0.3936
14,a woman with a padrino,a woman with a godfather,0.517
15,a big fil,a big field,0.4169
16,a person at a fil,a person at a field,0.1806
17,a green fil,a green field,0.6559
18,an old pinta,an old jail,0.1346
19,a modern pinta,a modern jail,0.1336
20,a small pinta,a small prison,0.2133
21,go to pinta,go to prison,0.1456
22,a painting of a jaina,a painting of a girlfriend,0.1095
23,a jaina in a home,a girlfriend in a home,0.1274
24,a jaina in a car,a girlfriend in a car,0.2202
25,a jaina walking,a girlfriend walking,0.0337
26,me and my jaina,me and my girlfriend,0.0567
27,at the park with my jaina,at the park with my girlfriend,0.5635
28,my dad planchar shirts,my dad irons shirts,0.5945
29,she planchar daily,she irons daily,0.1313
30,they planchar clothes,they iron clothes,0.6415
31,I planchar pants,I iron pants,0.4555
32,we planchar uniforms,we iron uniforms,0.559
33,he likes to planchar,he likes to iron,0.6432
34,a person exploring Chuco,a person exploring El Paso,0.2103
35,a painting of a carnal,a painting of a brother,0.6567
36,a man hiking with his carnal,a man hiking with his brother,0.4996
37,a carnal in a house,a brother in a house,0.6219
38,me with my carnal,me with my brother,0.8194
39,a carnal at a table,a brother at a table,0.7584
40,a carnal at a park,a brother at a park,0.3542
41,a painting of a carnalita,a painting of a sister,0.8983
42,a man hiking with his carnalita,a man hiking with his sister,0.5653
43,a carnalita in a house,a sister in a house,0.721
44,me with my carnalita,me with my sister,0.3668
45,a carnalita at a table,a sister at a table,0.7132
46,a carnalita at a park,a sister at a park,0.4787
47,a painting of carnales,a painting of brothers,0.3362
48,carnales in a house,brothers in a house,0.2495
49,me and my carnales,me and my brothers,0.5003
50,carnales by a table,brothers by a table,0.3534
51,carnales together,brothers together,0.9381
52,carnales walking,brothers walking,0.182
53,a painting of carnalas,a painting of sisters,0.5167
54,carnalas in a house,sisters in a house,0.5212
55,me and my carnalas,me and my sisters,0.52
56,carnalas by a table,sisters by a table,0.7952
57,carnalas together,sisters together,0.1546
58,carnalas walking,sisters walking,0.5479
59,a painting of raza,a painting of Mexican American,0.1694
60,a raza at a park,a Mexican American at a park,0.3017
61,a raza neighborhood,a Mexican American neighborhood,0.2561
62,a raza at a store,a Mexican American at a store,0.386
63,a young raza,a young Mexican American,0.0406
64,an old raza,an old Mexican American,0.3985
65,a vato in a house,a young man in a house,0.6132
66,a vato in a park,a young man in a park,0.6692
67,painting of a vato,a painting of a young man,0.6363
68,a vato in a neighborhood,a young man in a neighborhood,0.5583
69,a vato on the ground,a young man on the ground,0.6633
70,a vato leaning,a young man leaning,0.9136
71,a painting of an ese,a painting of a young man,0.2769
72,an ese on a sidewalk,a young man on a sidewalk,0.4548
73,an ese on a trail,a young man on a trail,0.465
74,an ese in a park,a young man in a park,0.5295
75,an ese in a neighborhood,a young man in a neighborhood,0.5563
76,an ese on a street,a young man on a street,0.256
77,a painting of a bato,a painting of a man,0.5711
78,a big bato,a big man,0.1487
79,a smaller bato,a smaller man,0.186
80,a bato in a house,a man in a house,0.4381
81,a bato in a park,a man in a park,0.2077
82,a bato on a street,a man on a street,0.2228
83,a painting of a madrina,a painting of a godmother,0.517
84,an old madrina,an old godmother,0.2741
85,a middle-aged madrina,a middle-aged godmother,0.7558
86,a madrina in a house,a godmother in a house,0.5188
87,a madrina at a park,a godmother at a park,0.2169
88,a madrina in a car,a godmother in a car,0.6891
89,a guy acting loco,a guy acting crazy,0.8145
90,a loco cat,a crazy cat,0.7016
91,a loco dog,a crazy dog,0.6506
92,a loco painting,a crazy painting,0.3882
93,a loco toy,a crazy toy,0.2233
94,a mi'ja,a daughter,0.0158
95,a mi'ja at home,a daughter at home,0.0403
96,a mi'ja at a park,a daughter at a park,0.0234
97,a younger mi'ja,a younger daughter,0.0175
98,an older mi'ja,an older daughter,0.0315
99,a painting of a mi'ja,a painting of a daugher,0.0599
100,a mijo,a son,0.3984
101,a mijo at home,a son at home,0.6086
102,a mijo at a park,a son at a park,0.2653
103,a younger mijo,a younger son,0.3573
104,an older mijo,an older son,0.4198
105,a painting of a mijo,a painting of a son,0.3583
106,a Califas landscape,a California landscape,0.3648
107,a city in Califas,a city in California,0.7814
108,a Califas suburb,a California suburb,0.4921
109,baro on the sidewalk,money on the sidewalk,0.7247
110,a painting of a cuate,a painting of a close friend,0.3269
111,me and my cuate,me and my close friend,0.1816
112,a cuate in a house,a close friend in a house,0.2612
113,a cuate at a cafe,a close friend at a cafe,0.3464
114,a cuate on the sidewalk,a close friend on the sidewalk,0.7221
115,a cuate in a park,a close friend in a park,0.3699
116,a person apapachar himself,a person pampered himself,0.013
117,a couple getting apapachar,a couple getting pampered,0.0224
118,a woman getting apapachar,a woman getting pampered,0.0145
119,a couple getting lonche,a couple getting lunch,0.8089
120,lonche in the meadow,lunch in the meadow,0.8075
121,a chamaco at the park,a boy at the park,0.3918
122,a chamaco in a house,a boy in a house,0.5
123,a chamaco on the sidewalk,a boy on the sidewalk,0.6017
124,a painting of a chamaco,a painting of a chamaco,0.8464
125,a chamaco at a school,a boy at a school,0.3496
126,a chamaco and a soccer ball,a boy and a soccer ball,0.4701
