Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil baby,a little baby,0.291
1,a lil dog,a little dog,0.7111
2,a lil cat,a little cat,0.7038
3,a painting of a lil boy,a painting of a little boy,0.9762
4,a lil horse,a little horse,0.7173
5,a lil girl,a little girl,0.9776
6,a parked whip,a parked car,0.7052
7,a second-hand whip,a second-hand car,0.0796
8,a gas whip,a gas car,0.3045
9,a rental whip,a rental car,0.0644
10,an electric whip,an electric car,0.1309
11,a leased whip,a leased car,0.0762
12,a suburban crib,a suburban house,0.5315
13,a crib downtown,a house downtown,0.5852
14,a lakeside crib,a lakeside house,0.4092
15,an old crib,an old house,0.8579
16,a waterfront crib,a waterfront house,0.3473
17,a brick crib,a brick house,0.7338
18,a man holla at a girl,a man holler at a girl,0.3633
19,a man holla at a woman,a man holler at a woman,0.3739
20,a guy holla at a woman,a guy holler at a woman,0.377
21,a guy holla at his homie,a guy holler at his close friend,0.2438
22,a holla from the audience,a holler from the audience,0.4525
23,a loud holla,a loud holler,0.4482
24,my homie,my close friend,0.4268
25,my handsome homie,my handsome close friend,0.6628
26,an old homie,an old close friend,0.8019
27,me and my homie,me and my close friend,0.6243
28,a homie from childhood,a close friend from childhood,0.3019
29,painting of me and my homie,painting of me and my close friend,0.5398
30,me and my crew,me and my friends,0.8452
31,me and my large crew,me and my large friends,0.7653
32,painting of me and my crew,painting of me and my friends,0.7711
33,me and my small crew,me and my small friends,0.612
34,my crew wearing red,my friends wearing red,0.707
35,my crew at my house,my friends at my house,0.6269
36,an old nana,an old grandma,0.1438
37,my beautiful nana,my beautiful grandma,0.2716
38,a group of nanas,a group of grandmas,0.0363
39,my nana in purple,my grandma in purple,0.4251
40,my nana in her house,my grandma in her house,0.457
41,an angry nana,an angry grandma,0.2384
42,a picture of my bae,a picture of my lover,0.2937
43,my sleeping bae,my sleeping lover,0.6653
44,my beautiful bae,my beautiful lover,0.5675
45,my bae at my house,my lover at my house,0.3659
46,my bae wearing purple,my lover wearing purple,0.7972
47,my handsome bae,my handsome lover,0.6708
48,work for dough,work for money,0.6807
49,a kid deposit some dough,a kid deposit some money,0.0675
50,a man paying with dough,a man paying with money,0.112
51,a woman paying with dough,a woman paying with money,0.101
52,a wallet overflowing with dough,a wallet overflowing with money,0.2449
53,bags of dough,bags of money,0.0587
54,dirty kicks,dirty sneakers,0.9353
55,retro kicks,retro sneakers,0.8647
56,brown kicks,brown sneakers,0.9424
57,broken kicks,broken sneakers,0.7492
58,brand new kicks,brand new sneakers,0.8338
59,a painting of blue kicks,a painting of blue sneakers,0.9367
60,a hand-held piece,a hand-held gun,0.1951
61,a man aiming his piece,a man aiming his gun,0.1874
62,a rusty piece,a rusty gun,0.3713
63,a painting of a silver piece,a painting of a silver gun,0.2571
64,a broken piece,a broken gun,0.3645
65,a long-range piece,a long-range gun,0.3364
66,designer threads,designer clothes,0.4155
67,stylish threads,stylish clothes,0.4696
68,vintage threads,vintage clothes,0.2616
69,a rack of purple threads,a rack of purple clothes,0.4072
70,a rack of beautiful threads,a rack of beautiful clothes,0.2276
71,a painting of blue threads,a painting of blue clothes,0.2967
72,golden grills,golden dental jewelry,0.9657
