Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of Tarik,a painting of milk tea,0.0
1,a photo of the tarik,a photo of milk tea,0.0477
2,selling the tarik,selling milk tea,0.0669
3,a large pulled tea,a large milk tea,0.0
4,a small pulled tea,a small milk tea,0.0
5,The tea tarik on a table,milk tea on a counter,0.5855
6,coffee on a table,coffee on a table,0.9735
7,coffee on a counter,coffee on a counter,0.9425
8,a painting of coffee,a painting of coffee,0.974
9,Two people getting coffee,two people getting coffee,0.8768
10,a man buying coffee,a man buying coffee,0.8376
11,a woman with coffee,a woman with coffee,0.975
12,a painting of a red envelope,a painting of a red packet,0.0
13,Two red envelopes on a table,two red packets on a table,0.7382
14,a red envelope on a counter,a red packet on a counter,0.0
15,a person holding a red envelope,a person holding a red packet,0.9278
16,a red envelope on the ground,a red packet on the ground,0.0
17,a child holding a red envelope,a child holding a red packet,0.9423
18,a painting of squid,a painting of squid,0.9273
19,octopus on a table,squid on a table,0.7788
20,A squid in a market,a squid in a market,0.8207
21,a cuttlefish in an aquarium,a squid in an aquarium,0.7576
22,A squid on a counter,a squid on a counter,0.8135
23,octopus in a box,squid in a box,0.833
24,A person ordering takeout.,a person getting takeout,0.8478
25,tap on a table,takeout on a table,0.1865
26,Take out from the food truck,takeout from the food truck,0.8089
27,Let's get some takeout food.,let's get some food takeout,0.8254
28,Chinese food takeout,chinese food takeout,0.9821
29,a couple getting takeout,a couple getting food takeout,0.857
30,a risk-averse businessman,a businessman with a grasping and selfish attitude,0.6621
31,A risk-averse leader,a leader with a grasping and selfish attitude,0.5517
32,A risk-averse student,a student with a grasping and selfish attitude,0.4558
33,A risk-averse parent,a parent with a grasping and selfish attitude,0.3027
34,A risk-averse businesswoman,a businesswoman with a grasping and selfish attitude,0.643
35,a risk-averse politician,a politician with a grasping and selfish attitude,0.709
36,Asian cat,a bored cat,0.7002
37,Asian woman,a bored woman,0.6366
38,Asian worker,a bored worker,0.6462
39,a child was seen,a child bored,0.0
40,Asian dog,a bored dog,0.4943
41,Asian man,a bored man,0.6632
42,A pet dog,a relaxing dog,0.6332
43,people lounge on a beach,people relaxing on a beach,0.9842
44,People are spending time together on a bus.,people relaxing on a coach,0.0
45,A few people are playing leapfrog in a park.,a couple relaxing in a park,0.0
46,a cat jumps,a cat relaxing,0.0556
47,A hangout spot,a relaxing setting,0.0
48,a person making a gesture,a person gesturing yes,0.0
49,A person answering can,a person answering yes,0.535
50,a worker making a gesture,a worker gesturing yes,0.0
51,a student can gesture,a student gesturing yes,0.0
52,a woman gesturing with a can,a woman gesturing yes,0.0
53,a man making a gesture,a man gesturing yes,0.0
54,a student chooses,a student saving a table,0.464
55,a man chose,a man saving a table,0.3011
56,a woman chooses,a woman saving a table,0.2199
57,a group store,a group saving a table,0.0
58,order at a coffee shop,saving a table at a cafe,0.5326
59,Use a napkin,saving a table with a napkin,0.7426
60,a counter with interesting things,a counter with tasty things,0.2444
61,a painting of something that is delicious,a painting of something that is very tasty,0.9797
62,a table with delicious food,a table with very tasty stuff,0.9786
63,a picture of something that is delicious,a photo of something that is tasty,0.9795
64,something good,something tasty,0.6691
65,a person enjoying something that is delicious,a person enjoying something that is tasty,0.885
66,A clothing store upstairs,a high class clothing store,0.9
67,A house party,a high class party,0.3017
68,a painting of something that is upscale,a painting of something that is high class,0.8207
69,an upscale restaurant,a high class restaurant,0.9652
70,an above-ground car,a high class car,0.3917
71,A high-class house,a high class house,0.9783
72,an Ulu Beach,a secluded beach,0.846
73,an alley,a secluded street,0.0
74,an Ulu Trail,a secluded trail,0.9591
75,an Eskimo whaling station,a secluded locale,0.6596
76,Inupiat Eskimo house,a secluded house,0.8477
77,an Inuit village,a secluded town,0.0
78,a woman eats noodles,a woman eating noodles,0.9376
79,a painting of someone eating,a painting of someone eating,0.9727
80,A person is eating a salad.,a person eating a salad,0.8537
81,a man is eating a taco,a man eating a taco,0.7465
82,people eat,people eating,0.889
83,A man is eating a burrito.,a man eating a burrito,0.6161
84,A family is fixing their house.,a family redecorates their house,0.0
85,a worker is rearranging her office space,a worker redecorates her office space,0.5236
86,a couple fixing their garage,a couple redecorate their garage,0.4364
87,a woman cleaning her room,a woman redecorates her room,0.4531
88,a man cleaning his desk,a man redecorates his desk,0.6388
89,a person renovating their kitchen,a person redecorates their kitchen,0.6598
90,a tall guy,a tall girl,0.2785
91,a person buying a computer,a girl buying a computer,0.4213
92,a hiker hiking,a girl hiking,0.6074
93,a gerbil,a girl,0.0878
94,a yurt in a city,a girl in a city,0.0
95,a painting of a gerbil,a painting of a girl,0.0648
96,a cell phone on a table,a mobile phone on a table,0.8418
97,a woman holding a cell phone,a woman holding a mobile phone,0.982
98,a cell phone on the ground,a mobile phone on the ground,0.9806
99,a man with a cell phone,a man with a mobile phone,0.8898
100,a picture of a smartphone,a painting of a mobile phone,0.2488
101,a cell phone on a lawn,a mobile phone on a lawn,0.9805
102,I am an expert linguist who translates English dialect prompts into concise Standard American English.,a loan shark handling cash,0.2582
103,I have been carrying a knife for a long time.,a loan shark carrying a knife,0.0
104,I am holding a bag.,a loan shark holding a bag,0.2945
105,I am.,a loan shark,0.3588
106,I'm talking to someone.,a loan shark talking to someone,0.3642
107,A long spray painting,a loan shark spray painting,0.1527
108,a man at a coffee shop,a man at a coffee shop,0.972
109,a woman at a coffee shop,a woman at a coffee shop,0.9767
110,buying something at a coffee shop,buying something at a coffee shop,0.8666
111,a coffee shop,a coffee shop,0.9667
112,a modern coffee shop,a modern coffee shop,0.8968
113,an old coffee shop,an old coffee shop,0.9088
114,a painting of a Chinese lantern,a painting of a handsome male,0.1487
115,"What does ""yandao"" mean in this context?",a handsome male buying food,0.263
116,A handsome guy is walking,a handsome male walking,0.0
117,a picture of a handsome man,a photo of a handsome male,0.0
118,What's your problem?,a handsome male,0.2194
119,A yoga mat at a gym,a handsome male at a gym,0.1103
120,a man preparing for finals,a man studying for finals,0.7904
121,a woman watching TV at home,a woman studying at home,0.3634
122,a child who is busy stealing,a child busy studying,0.0
123,a group of people committing a robbery,a group of people studying,0.0
124,an elderly person committing a robbery,an older person studying,0.0
125,mugging at a table,studying at a table,0.202
126,a person serving as a light bulb,a man being a third wheel,0.2812
127,a woman representing a lightbulb,a woman being a third wheel,0.3717
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.2551
129,a person feeling like a light bulb,a person feeling like a third wheel,0.4445
130,scene with an awkward lighting fixture,scene with an awkward third wheel,0.2785
131,a young light bulb,a young third wheel,0.2171
132,a painting of black tea,a painting of black tea,0.7655
133,in a store,tea in a store,0.0
134,a container with the,a container with tea,0.1437
135,the shop in the city,a tea shop in a city,0.0
136,white tea,white tea,0.7943
137,a jar with dry tea,a jar with dry tea,0.9657
138,a plate of stir-fried rice noodles,a plate of stir-fried rice noodles,0.9058
139,a bowl of stir-fried rice noodles,a bowl of stir-fried rice noodles,0.9106
140,a painting of stir-fried noodles with rice noodles and dark soy sauce,a painting of stir-fried rice noodles,0.866
141,Char kway teow with vegetables,stir-fried rice noodle with vegetables,0.926
142,Char kway teow with fruit,stir-fried rice noodles with fruit,0.7898
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.9382
144,a sensei and a man,a traditional Chinese physician and a man,0.3231
145,a sensei and a woman,a traditional Chinese physician and a woman,0.5661
146,a painting of a sensei,a painting of a traditional Chinese physician,0.8962
147,a sense,a traditional Chinese physician,0.1626
148,a teacher with two people,a traditional Chinese physician with two people,0.0
149,a sensei sitting,a traditional Chinese physician sitting,0.7729
150,a large food court,a large food court,0.9561
151,a couple at a food court,a couple at a food court,0.895
152,a modern food court,a modern food court,0.9499
153,an old marketplace,an older food court,0.9055
154,a person at a food court,a person at a food court,0.9049
155,a busy marketplace,a busy food court,0.736
156,deadly garbage falling,litter thrown from a high-rise building falling,0.0
157,throw trash out the window,litter thrown from a high-rise building from window,0.0
158,a sign warning about falling objects,a sign about litter thrown from a high-rise building,0.0
159,a painting of trash,a painting of litter thrown from a high-rise building,0.5519
160,a person avoiding hazardous waste,a person avoiding litter thrown from a high-rise building,0.2345
161,A person narrowly avoids being hit by litter.,a person nearly hit by litter thrown from a high-rise building,0.0
162,a man holding a hoe,a man holding a hoe,0.0
163,a piece of chalk on a shelf,a hoe on a shelf,0.0
164,a painting of a changkol,a painting of a hoe,0.2782
165,an old chocolate,an old hoe,0.2312
166,a new change,a new hoe,0.3102
167,a chandelier leaning against a wall,a hoe leaning on a wall,0.0
168,a chili crab on a table,a spicy stir-fried crab on a table,0.6065
169,a family enjoying chili crab,a family enjoying spicy stir-fried crab,0.798
170,two plates of chili crab,two plates of spicy stir-fried crab,0.6783
171,a large chili crab with rice,a large spicy stir-fried crab with rice,0.7886
172,a waiter serving chili crab,a waiter serving spicy stir-fried crab,0.8272
173,a chef making chili crab,a chef making spicy stir-fried crab,0.8398
174,My mother,my uncle,0.1121
175,a man in blue,an uncle in blue,0.836
176,A mother talking,a uncle talking,0.1318
177,a mother buying fruit,an uncle buying fruit,0.1838
178,A Malay mother drinking coffee,an uncle drinking coffee,0.1926
179,A mother reading a newspaper,an uncle reading a newspaper,0.1386
180,a plate of spring rolls,a plate of Fujianese fresh spring roll,0.8488
181,One spring roll.,one Fujianese fresh spring roll,0.7729
182,a painting of spring rolls,a painting of Fujianese fresh spring roll,0.8678
183,a person eating a spring roll,a person eating a Fujianese fresh spring roll,0.0
184,popiah on a table,Fujianese fresh spring roll on a table,0.7196
185,popiah in a bowl,Fujianese fresh spring roll in a bowl,0.7959
186,a plate of roti prata,a plate of Indian flatbread,0.8774
187,a painting of roti prata,a painting of Indian flat bread,0.8895
188,a table with roti prata,a table with Indian flatbread,0.9149
189,A person eating roti prata,a person eating Indian flatbread,0.7589
190,Roti prata on a counter,Indian flatbread on a counter,0.8039
191,Roti prata on a table,Indian flatbread on a table,0.8819
192,a person eating bak kwa,a person eating Chinese pork jerky,0.6613
193,Pork floss in a bag,Chinese pork jerky in a bag,0.5817
194,a painting of bak kwa,a painting of Chinese pork jerky,0.537
195,a store that sells bak kwa,a shop with Chinese pork jerky,0.0
196,One piece of dried pork,one piece of Chinese pork jerky,0.0
197,A person holding bak kwa.,a person holding Chinese pork jerky,0.7042
198,two friends chatting,two buddies chatting,0.8809
199,kiwi playing soccer,buddies playing soccer,0.4962
200,Having coffee with a friend,buddies having coffee,0.9539
201,What does that mean?,buddies laughing together,0.3187
202,a group of people outdoors,a group of buddies outdoors,0.9553
203,kiwi watching a movie,buddies watching a movie,0.1711
