Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.328
1,a photo of teh tarik,a photo of milk tea,0.2855
2,selling teh tarik,selling milk tea,0.2641
3,a large teh tarik,a large milk tea,0.2851
4,a small teh tarik,a small milk tea,0.2656
5,teh tarik on a table,milk tea on a counter,0.2584
6,kopi on a table,coffee on a table,0.293
7,kopi on a counter,coffee on a counter,0.2938
8,a painting of kopi,a painting of coffee,0.3303
9,two people getting kopi,two people getting coffee,0.2843
10,a man buying kopi,a man buying coffee,0.2984
11,a woman with kopi,a woman with coffee,0.2887
12,a painting of an ang pow,a painting of a red packet,0.3237
13,two ang pows on a table,two red packets on a table,0.2352
14,an ang pow on a counter,a red packet on a counter,0.3073
15,a person holding an ang pow,a person holding a red packet,0.3259
16,an ang pow on the ground,a red packet on the ground,0.3386
17,a child holding an ang pow,a child holding a red packet,0.3557
18,a painting of sotong,a painting of squid,0.2968
19,sotong on a table,squid on a table,0.3094
20,a sotong in a market,a squid in a market,0.3192
21,a sotong in an aquarium,a squid in an aquarium,0.2744
22,a sotong on a counter,a squid on a counter,0.2928
23,sotong in a box,squid in a box,0.3079
24,a person getting tapao,a person getting takeout,0.2606
25,tapao on a table,takeout on a table,0.2492
26,tapao from the food truck,takeout from the food truck,0.2564
27,let's get some food tapao,let's get some food takeout,0.2258
28,chinese food tapao,chinese food takeout,0.2481
29,a couple getting food tapao,a couple getting food takeout,0.2497
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2574
31,a kiasu leader,a leader with a grasping and selfish attitude,0.2149
32,a kiasu student,a student with a grasping and selfish attitude,0.2696
33,a kiasu parent,a parent with a grasping and selfish attitude,0.235
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2853
35,a kiasu politician,a politician with a grasping and selfish attitude,0.2322
36,a sian cat,a bored cat,0.2592
37,a sian woman,a bored woman,0.1886
38,a sian worker,a bored worker,0.2328
39,a child sian,a child bored,0.2197
40,a sian dog,a bored dog,0.2309
41,a sian man,a bored man,0.1981
42,a lepak dog,a relaxing dog,0.2319
43,people lepak on a beach,people relaxing on a beach,0.2567
44,people lepak on a coach,people relaxing on a coach,0.279
45,a couple lepak in a park,a couple relaxing in a park,0.2887
46,a cat lepak,a cat relaxing,0.2584
47,a lepak setting,a relaxing setting,0.2251
48,a person gesturing can,a person gesturing yes,0.231
49,a person answering can,a person answering yes,0.2041
50,a worker gesturing can,a worker gesturing yes,0.2901
51,a student gesturing can,a student gesturing yes,0.2692
52,a woman gesturing can,a woman gesturing yes,0.2516
53,a man gesturing can,a man gesturing yes,0.2283
54,a student chope,a student saving a table,0.2527
55,a man chope,a man saving a table,0.2304
56,a woman chope,a woman saving a table,0.2371
57,a group chope,a group saving a table,0.2321
58,chope at a cafe,saving a table at a cafe,0.2457
59,chope with a napkin,saving a table with a napkin,0.2517
60,a counter with shiok things,a counter with tasty things,0.2756
61,a painting of something that is shiok,a painting of something that is very tasty,0.247
62,a table with shiok stuff,a table with very tasty stuff,0.2727
63,a photo of something that is shiok,a photo of something that is tasty,0.2154
64,something shiok,something tasty,0.2162
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.2792
66,an atas clothing store,a high class clothing store,0.2746
67,an atas party,a high class party,0.2511
68,a painting of something that is atas,a painting of something that is high class,0.2574
69,an atas restaurant,a high class restaurant,0.249
70,an atas car,a high class car,0.2361
71,an atas house,a high class house,0.2478
72,an ulu beach,a secluded beach,0.2797
73,an ulu street,a secluded street,0.2795
74,an ulu trail,a secluded trail,0.2888
75,an ulu locale,a secluded locale,0.2578
76,an ulu house,a secluded house,0.27
77,an ulu town,a secluded town,0.2609
78,a woman makan noodles,a woman eating noodles,0.327
79,a painting of someone makan,a painting of someone eating,0.305
80,a person makan salad,a person eating a salad,0.3054
81,a man makan a taco,a man eating a taco,0.3043
82,people makan,people eating,0.2633
83,a man makan a burrito,a man eating a burrito,0.2977
84,a family zhng their house,a family redecorates their house,0.2675
85,a worker zhng her office space,a worker redecorates her office space,0.2666
86,a couple zhng their garage,a couple redecorate their garage,0.2722
87,a woman zhng her room,a woman redecorates her room,0.2952
88,a man zhng his desk,a man redecorates his desk,0.2464
89,a person zhng their kitchen,a person redecorates their kitchen,0.2615
90,a tall ger,a tall girl,0.2067
91,a ger buying a computer,a girl buying a computer,0.2262
92,a ger hiking,a girl hiking,0.2667
93,a ger,a girl,0.1688
94,a ger in a city,a girl in a city,0.2175
95,a painting of a ger,a painting of a girl,0.2361
96,a handphone on a table,a mobile phone on a table,0.2965
97,a woman holding a handphone,a woman holding a mobile phone,0.297
98,a handphone on the ground,a mobile phone on the ground,0.3169
99,a man with a handphone,a man with a mobile phone,0.2923
100,a painting of a handphone,a painting of a mobile phone,0.3139
101,a handphone on a lawn,a mobile phone on a lawn,0.3259
