Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.3261
1,a photo of milk tea,0.3285
2,selling milk tea,0.2739
3,a large milk tea,0.3085
4,a small milk tea,0.3035
5,milk tea on a counter,0.2882
6,coffee on a table,0.2781
7,coffee on a counter,0.276
8,a painting of coffee,0.3257
9,two people getting coffee,0.2957
10,a man buying coffee,0.2961
11,a woman with coffee,0.2995
12,a painting of a red packet,0.3105
13,two red packets on a table,0.3194
14,a red packet on a counter,0.3148
15,a person holding a red packet,0.3397
16,a red packet on the ground,0.334
17,a child holding a red packet,0.3233
18,a painting of squid,0.3134
19,squid on a table,0.3159
20,a squid in a market,0.3122
21,a squid in an aquarium,0.3081
22,a squid on a counter,0.2813
23,squid in a box,0.3154
24,a person getting takeout,0.2843
25,takeout on a table,0.2803
26,takeout from the food truck,0.2855
27,let's get some food takeout,0.244
28,chinese food takeout,0.2747
29,a couple getting food takeout,0.2786
30,a businessman with a grasping and selfish attitude,0.273
31,a leader with a grasping and selfish attitude,0.238
32,a student with a grasping and selfish attitude,0.2711
33,a parent with a grasping and selfish attitude,0.2651
34,a businesswoman with a grasping and selfish attitude,0.2871
35,a politician with a grasping and selfish attitude,0.253
36,a bored cat,0.2652
37,a bored woman,0.2266
38,a bored worker,0.2854
39,a child bored,0.2591
40,a bored dog,0.2537
41,a bored man,0.2239
42,a relaxing dog,0.2539
43,people relaxing on a beach,0.2762
44,people relaxing on a coach,0.2653
45,a couple relaxing in a park,0.2767
46,a cat relaxing,0.2798
47,a relaxing setting,0.2596
48,a person gesturing yes,0.2266
49,a person answering yes,0.2082
50,a worker gesturing yes,0.2852
51,a student gesturing yes,0.2493
52,a woman gesturing yes,0.2475
53,a man gesturing yes,0.2294
54,a student saving a table,0.263
55,a man saving a table,0.2744
56,a woman saving a table,0.2925
57,a group saving a table,0.292
58,saving a table at a cafe,0.2746
59,saving a table with a napkin,0.2901
60,a counter with tasty things,0.2555
61,a painting of something that is very tasty,0.2899
62,a table with very tasty stuff,0.2587
63,a photo of something that is tasty,0.2526
64,something tasty,0.2325
65,a person enjoying something that is tasty,0.2709
66,a high class clothing store,0.2606
67,a high class party,0.2639
68,a painting of something that is high class,0.2471
69,a high class restaurant,0.2682
70,a high class car,0.2257
71,a high class house,0.252
72,a secluded beach,0.2883
73,a secluded street,0.2717
74,a secluded trail,0.2986
75,a secluded locale,0.2374
76,a secluded house,0.2841
77,a secluded town,0.2738
78,a woman eating noodles,0.3379
79,a painting of someone eating,0.3247
80,a person eating a salad,0.3143
81,a man eating a taco,0.3163
82,people eating,0.2955
83,a man eating a burrito,0.316
84,a family redecorates their house,0.2867
85,a worker redecorates her office space,0.3014
86,a couple redecorate their garage,0.2834
87,a woman redecorates her room,0.2974
88,a man redecorates his desk,0.2756
89,a person redecorates their kitchen,0.2996
90,a tall girl,0.2538
91,a girl buying a computer,0.3062
92,a girl hiking,0.2944
93,a girl,0.2362
94,a girl in a city,0.2695
95,a painting of a girl,0.2939
96,a mobile phone on a table,0.2847
97,a woman holding a mobile phone,0.318
98,a mobile phone on the ground,0.3211
99,a man with a mobile phone,0.2994
100,a painting of a mobile phone,0.3112
101,a mobile phone on a lawn,0.3435
102,a loan shark handling cash,0.2721
103,a loan shark carrying a knife,0.2814
104,a loan shark holding a bag,0.299
105,a loan shark,0.2685
106,a loan shark talking to someone,0.2787
107,a loan shark spray painting,0.3066
108,a man at a coffee shop,0.2811
109,a woman at a coffee shop,0.2852
110,buying something at a coffee shop,0.2601
111,a coffee shop,0.2702
112,a modern coffee shop,0.2834
113,an old coffee shop,0.2836
114,a painting of a handsome male,0.2807
115,a handsome male buying food,0.2733
116,a handsome male walking,0.2776
117,a photo of a handsome male,0.2476
118,a handsome male,0.2287
119,a handsome male at a gym,0.2758
120,a man studying for finals,0.2883
121,a woman studying at home,0.2786
122,a child busy studying,0.3017
123,a group of people studying,0.3055
124,an older person studying,0.3395
125,studying at a table,0.2733
126,a man being a third wheel,0.1987
127,a woman being a third wheel,0.2192
128,a third wheel sitting with a couple,0.2445
129,a person feeling like a third wheel,0.1849
130,scene with an awkward third wheel,0.1961
131,a young third wheel,0.1942
132,a painting of black tea,0.3333
133,tea in a store,0.2649
134,a container with tea,0.3018
135,a tea shop in a city,0.2839
136,white tea,0.2963
137,a jar with dry tea,0.3223
138,a plate of stir-fried rice noodles,0.2892
139,a bowl of stir-fried rice noodles,0.2831
140,a painting of stir-fried rice noodles,0.3282
141,stir-fried rice noodle with vegetables,0.3199
142,stir-fried rice noodles with fruit,0.3076
143,two plates of stir-fried rice noodles,0.2931
144,a traditional Chinese physician and a man,0.3207
145,a traditional Chinese physician and a woman,0.3171
146,a painting of a traditional Chinese physician,0.3334
147,a traditional Chinese physician,0.3197
148,a traditional Chinese physician with two people,0.3053
149,a traditional Chinese physician sitting,0.3467
150,a large food court,0.3056
151,a couple at a food court,0.3007
152,a modern food court,0.3152
153,an older food court,0.3093
154,a person at a food court,0.3033
155,a busy food court,0.3048
156,litter thrown from a high-rise building falling,0.2801
157,litter thrown from a high-rise building from window,0.2774
158,a sign about litter thrown from a high-rise building,0.2848
159,a painting of litter thrown from a high-rise building,0.298
160,a person avoiding litter thrown from a high-rise building,0.3232
161,a person nearly hit by litter thrown from a high-rise building,0.3015
162,a man holding a hoe,0.2961
163,a hoe on a shelf,0.2838
164,a painting of a hoe,0.3012
165,an old hoe,0.2621
166,a new hoe,0.2431
167,a hoe leaning on a wall,0.2661
168,a spicy stir-fried crab on a table,0.3102
169,a family enjoying spicy stir-fried crab,0.3134
170,two plates of spicy stir-fried crab,0.2952
171,a large spicy stir-fried crab with rice,0.3105
172,a waiter serving spicy stir-fried crab,0.264
173,a chef making spicy stir-fried crab,0.2852
174,my uncle,0.2428
175,an uncle in blue,0.2694
176,a uncle talking,0.2582
177,an uncle buying fruit,0.2923
178,an uncle drinking coffee,0.3096
179,an uncle reading a newspaper,0.3137
