Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.301
1,a photo of teh tarik,a photo of milk tea,0.2818
2,selling teh tarik,selling milk tea,0.2509
3,a large teh tarik,a large milk tea,0.2577
4,a small teh tarik,a small milk tea,0.2544
5,teh tarik on a table,milk tea on a counter,0.2745
6,kopi on a table,coffee on a table,0.2887
7,kopi on a counter,coffee on a counter,0.2743
8,a painting of kopi,a painting of coffee,0.3328
9,two people getting kopi,two people getting coffee,0.2919
10,a man buying kopi,a man buying coffee,0.2842
11,a woman with kopi,a woman with coffee,0.3018
12,a painting of an ang pow,a painting of a red packet,0.2688
13,two ang pows on a table,two red packets on a table,0.2108
14,an ang pow on a counter,a red packet on a counter,0.2228
15,a person holding an ang pow,a person holding a red packet,0.2471
16,an ang pow on the ground,a red packet on the ground,0.2618
17,a child holding an ang pow,a child holding a red packet,0.2717
18,a painting of sotong,a painting of squid,0.2951
19,sotong on a table,squid on a table,0.3167
20,a sotong in a market,a squid in a market,0.3187
21,a sotong in an aquarium,a squid in an aquarium,0.3031
22,a sotong on a counter,a squid on a counter,0.2971
23,sotong in a box,squid in a box,0.3124
24,a person getting tapao,a person getting takeout,0.2301
25,tapao on a table,takeout on a table,0.2003
26,tapao from the food truck,takeout from the food truck,0.2538
27,let's get some food tapao,let's get some food takeout,0.2042
28,chinese food tapao,chinese food takeout,0.2391
29,a couple getting food tapao,a couple getting food takeout,0.2177
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2684
31,a kiasu leader,a leader with a grasping and selfish attitude,0.2169
32,a kiasu student,a student with a grasping and selfish attitude,0.2366
33,a kiasu parent,a parent with a grasping and selfish attitude,0.235
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2891
35,a kiasu politician,a politician with a grasping and selfish attitude,0.2521
36,a sian cat,a bored cat,0.2547
37,a sian woman,a bored woman,0.2085
38,a sian worker,a bored worker,0.1968
39,a child sian,a child bored,0.2272
40,a sian dog,a bored dog,0.224
41,a sian man,a bored man,0.2171
42,a lepak dog,a relaxing dog,0.2318
43,people lepak on a beach,people relaxing on a beach,0.2749
44,people lepak on a coach,people relaxing on a coach,0.2723
45,a couple lepak in a park,a couple relaxing in a park,0.2771
46,a cat lepak,a cat relaxing,0.2491
47,a lepak setting,a relaxing setting,0.2057
48,a person gesturing can,a person gesturing yes,0.2127
49,a person answering can,a person answering yes,0.2038
50,a worker gesturing can,a worker gesturing yes,0.2823
51,a student gesturing can,a student gesturing yes,0.2603
52,a woman gesturing can,a woman gesturing yes,0.241
53,a man gesturing can,a man gesturing yes,0.2379
54,a student chope,a student saving a table,0.2342
55,a man chope,a man saving a table,0.2037
56,a woman chope,a woman saving a table,0.2241
57,a group chope,a group saving a table,0.1917
58,chope at a cafe,saving a table at a cafe,0.2313
59,chope with a napkin,saving a table with a napkin,0.1968
60,a counter with shiok things,a counter with tasty things,0.2602
61,a painting of something that is shiok,a painting of something that is very tasty,0.2304
62,a table with shiok stuff,a table with very tasty stuff,0.2522
63,a photo of something that is shiok,a photo of something that is tasty,0.1991
64,something shiok,something tasty,0.2061
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.2403
66,an atas clothing store,a high class clothing store,0.2623
67,an atas party,a high class party,0.2316
68,a painting of something that is atas,a painting of something that is high class,0.248
69,an atas restaurant,a high class restaurant,0.2597
70,an atas car,a high class car,0.2342
71,an atas house,a high class house,0.2458
72,an ulu beach,a secluded beach,0.2937
73,an ulu street,a secluded street,0.2912
74,an ulu trail,a secluded trail,0.2728
75,an ulu locale,a secluded locale,0.2158
76,an ulu house,a secluded house,0.2774
77,an ulu town,a secluded town,0.2563
78,a woman makan noodles,a woman eating noodles,0.3416
79,a painting of someone makan,a painting of someone eating,0.3182
80,a person makan salad,a person eating a salad,0.2972
81,a man makan a taco,a man eating a taco,0.311
82,people makan,people eating,0.2911
83,a man makan a burrito,a man eating a burrito,0.322
84,a family zhng their house,a family redecorates their house,0.256
85,a worker zhng her office space,a worker redecorates her office space,0.2761
86,a couple zhng their garage,a couple redecorate their garage,0.2484
87,a woman zhng her room,a woman redecorates her room,0.2977
88,a man zhng his desk,a man redecorates his desk,0.2595
89,a person zhng their kitchen,a person redecorates their kitchen,0.2426
90,a tall ger,a tall girl,0.2327
91,a ger buying a computer,a girl buying a computer,0.2657
92,a ger hiking,a girl hiking,0.2604
93,a ger,a girl,0.1603
94,a ger in a city,a girl in a city,0.196
95,a painting of a ger,a painting of a girl,0.2486
96,a handphone on a table,a mobile phone on a table,0.2898
97,a woman holding a handphone,a woman holding a mobile phone,0.3245
98,a handphone on the ground,a mobile phone on the ground,0.3238
99,a man with a handphone,a man with a mobile phone,0.3056
100,a painting of a handphone,a painting of a mobile phone,0.3154
101,a handphone on a lawn,a mobile phone on a lawn,0.3317
102,an ah long handling cash,a loan shark handling cash,0.2621
103,an ah long carrying a knife,a loan shark carrying a knife,0.2724
104,an ah long holding a bag,a loan shark holding a bag,0.2991
105,an ah long,a loan shark,0.1941
106,an ah long talking to someone,a loan shark talking to someone,0.2567
107,an ah long spray painting,a loan shark spray painting,0.2832
108,a man at a kopi tiam,a man at a coffee shop,0.288
109,a woman at a kopi tiam,a woman at a coffee shop,0.2876
110,buying something at a kopi tiam,buying something at a coffee shop,0.238
111,a kopi tiam,a coffee shop,0.25
112,a modern kopi tiam,a modern coffee shop,0.2518
113,an old kopi tiam,an old coffee shop,0.2453
114,a painting of a yandao,a painting of a handsome male,0.2187
115,a yandao buying food,a handsome male buying food,0.2542
116,a yandao walking,a handsome male walking,0.2368
117,a photo of a yandao,a photo of a handsome male,0.1759
118,a yandao,a handsome male,0.1582
119,a yandao at a gym,a handsome male at a gym,0.2658
120,a man mugging for finals,a man studying for finals,0.2323
121,a woman mugging at home,a woman studying at home,0.2254
122,a child busy mugging,a child busy studying,0.2295
123,a group of people mugging,a group of people studying,0.2391
124,an older person mugging,an older person studying,0.2333
125,mugging at a table,studying at a table,0.2266
126,a man being a lightbulb,a man being a third wheel,0.1601
127,a woman being a lightbulb,a woman being a third wheel,0.1839
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.1629
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.1648
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.1615
131,a young lightbulb,a young third wheel,0.1658
132,a painting of black teh,a painting of black tea,0.2937
133,teh in a store,tea in a store,0.2464
134,a container with teh,a container with tea,0.2949
135,a teh shop in a city,a tea shop in a city,0.2609
136,white teh,white tea,0.2874
137,a jar with dry teh,a jar with dry tea,0.3248
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.2848
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.2987
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.3254
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.2979
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.2961
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.3008
144,a sinseh and a man,a traditional Chinese physician and a man,0.2453
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.2465
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.2673
147,a sinseh,a traditional Chinese physician,0.1954
148,a sinseh with two people,a traditional Chinese physician with two people,0.2526
149,a sinseh sitting,a traditional Chinese physician sitting,0.2512
150,a large hawker centre,a large food court,0.2923
151,a couple at a hawker centre,a couple at a food court,0.2676
152,a modern hawker centre,a modern food court,0.299
153,an old hawker centre,an older food court,0.2756
154,a person at a hawker centre,a person at a food court,0.2748
155,a busy hawker centre,a busy food court,0.3065
156,killer litter falling,litter thrown from a high-rise building falling,0.1934
157,killer litter from window,litter thrown from a high-rise building from window,0.2455
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.2276
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.2211
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.2929
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.2781
162,a man holding a changkol,a man holding a hoe,0.2762
163,a changkol on a shelf,a hoe on a shelf,0.2471
164,a painting of a changkol,a painting of a hoe,0.2333
165,an old changkol,an old hoe,0.1869
166,a new changkol,a new hoe,0.1769
167,a changkol leaning on a wall,a hoe leaning on a wall,0.233
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.2934
