Prompt_Index,SAE_Prompt,Normalized_Score
0,a man wearing a purple sweater,0.663
1,a woman knitting a brown sweater,0.4336
2,a girl knocking on the bathroom door,0.4496
3,a line of people waiting outside the bathroom,0.4907
4,a man cutting a sausage in half,0.7469
5,a woman throwing away the trash,0.5421
6,a man loading luggage into the car trunk,0.664
7,a woman putting groceries in the car trunk,0.5003
8,a boy waiting in the line at a grocery store,0.7155
9,a line for the rollercoaster,0.414
10,a line at the ticket counter,0.3957
11,a line for the morning bus,0.2445
12,a line at the post office,0.4935
13,a man ironing creases in his pants,0.3298
14,a kid wearing a pair of blue pants,0.8076
15,a woman enjoying a cup of tea with a cookie,0.4239
16,a man baking homemade cookies,0.6345
17,a man searching in the dark with a flashlight,0.3538
18,a policeman shining a flashlight at the suspect,0.67
19,a mother changing her baby's diaper,0.6383
20,a happy baby wearing pink diapers,0.8094
21,a man filling up his car with gasoline,0.7174
22,a group of kids kicking a soccer ball,0.8333
23,a soccer player in the stadium,0.4355
24,a soccer player celebrating a win,0.7997
25,a soccer goalie in the field,0.5057
26,a goalkeeper trying to catch a soccer ball,0.8191
27,a woman picking up a precription at the pharmacy,0.6628
28,a group of people waiting at the pharmacy,0.4925
29,a boy eating french fries,0.8161
30,an attorney talking to his client,0.5561
31,a man attending a meeting with his attorney,0.6712
32,an attorney in a courtroom,0.5798
33,my attorney discussing the case,0.7999
34,an attorney with legal books,0.6275
35,a school janitor sweeping the hallway,0.4562
36,a man talking to a janitor at the mall,0.6454
37,a tired janitor in an empty hallway,0.1479
38,a janitor sweeping the school hallway,0.3189
39,an office janitor in a supply closet,0.826
40,a building janitor taking out the trash,0.7468
41,a man preparing dinner on the stove,0.6245
42,a woman putting the baby down in the crib,0.6328
43,a man setting up a crib,0.6799
44,a baby in a colorful crib,0.7732
45,a worker changing the image on the billboard,0.5292
46,a group of people staring at a large billboard,0.5106
47,a woman using a vacuum cleaner to clean the carpet,0.6885
48,a man using a vacuum cleaner on a carpeted floor,0.6841
49,a man holding a water pitcher,0.4636
50,a boy refilling his cup with a water pitcher,0.866
51,a mailman delivering packages,0.6742
52,a man having a friendly chat with the mailman,0.7312
53,a mailman in blue uniform,0.9085
54,a mailman in a truck,0.7453
55,a mailman at the front door,0.5737
56,my mailman with a big bag,0.7686
57,a woman taking a walk with her baby in the baby carriage,0.5824
58,a baby carriage with a sleeping baby,0.5018
59,a man walking with a baby carriage on a cobblestone street,0.3147
60,a man inside a black sedan,0.5634
61,a boy sitting on the hood of the car,0.7582
62,a woman chopping cilantro in the kitchen,0.6259
63,a man slicing a zucchini in the kitchen,0.2934
64,a woman picking a zucchini at the market,0.3051
65,a crowd of people waiting for the subway,0.379
66,a man sitting inside the subway,0.3275
67,my subway ride during rush hour,0.2511
68,a grandma slicing an eggplant in the kitchen,0.3528
69,a man picking an eggplant at the market,0.3672
70,a band-aid covering a small wound,0.5588
71,a band-aid on someone's forehead,0.7871
72,a band-aid floating in a swimming pool,0.5174
73,a discarded band-aid on the sidewalk,0.6204
74,a band-aid with cartoon characters,0.8314
75,a waterproof band-aid on a hand,0.6302
76,a vest displayed on a mannequin,0.5384
77,a checked vest on display,0.5347
78,a man buttoning his vest,0.6154
79,a silk vest in a boutique,0.5227
80,a vest matching formal pants,0.4303
81,a vest embroidered with flowers,0.7646
