Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.9745
1,a large lorry,a large semitruck,0.9312
2,a broken lorry,a broken semitruck,0.9799
3,a painting of an old lorry,a painting of an old semitruck,0.749
4,a modern lorry,a modern semitruck,0.9745
5,a small lorry,a small semitruck,0.4169
6,a cozy jumper,a cozy sweater,0.9729
7,a purple jumper,a purple sweater,0.9884
8,a dirty jumper,a dirty sweater,0.9833
9,a designer jumper,a designer sweater,0.9509
10,a jumper with holes,a sweater with holes,0.9773
11,a colorful jumper,a colorful sweater,0.9903
12,a modern loo,a modern bathroom,0.9869
13,a dirty loo,a dirty bathroom,0.9933
14,a colorful loo,a colorful bathroom,0.9654
15,a loo with blue tiles,a bathroom with blue tiles,0.9877
16,a spacious loo,a spacious bathroom,0.9482
17,a tiny loo,a tiny bathroom,0.9091
18,a pack of bangers,a pack of sausages,0.2755
19,a plate of bangers and eggs,a plate of sausages and eggs,0.9676
20,three bangers,three sausages,0.798
21,sizzling bangers,sizzling sausages,0.9141
22,broken bangers,broken sausages,0.9348
23,some expired bangers,some expired sausages,0.4386
24,a pile of rubbish,a pile of trash,0.9729
25,rubbish on the floor,trash on the floor,0.992
26,a heap of rubbish,a heap of trash,0.9786
27,a painting of rubbish,a painting of trash,0.8756
28,a rubbish bin,a trash bin,0.9822
29,a room full of rubbish,a room full of trash,0.9695
30,a flat to rent,an apartment to rent,0.6494
31,a flat with two bedrooms,an apartment with two bedrooms,0.8877
32,a city centre flat,a city centre apartment,0.9449
33,a flat with balcony,an apartment with balcony,0.9729
34,students living in a flat,students living in an apartment,0.9307
35,keys to a new flat,keys to a new apartment,0.749
36,a broken car boot,a broken car trunk,0.9509
37,a packed car boot,a packed car trunk,0.9897
38,an empty car boot,an empty car trunk,0.5902
39,a dirty car boot,a dirty car trunk,0.9509
40,a modern car boot,a modern car trunk,0.9745
41,a red car boot,a red car trunk,0.8479
42,a long queue,a long line,0.9449
43,a short queue,a short line,0.2451
