Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.9839
1,a large lorry,a large semitruck,0.9597
2,a broken lorry,a broken semitruck,0.5242
3,a painting of an old lorry,a painting of an old semitruck,0.98
4,a modern lorry,a modern semitruck,0.9735
5,a small lorry,a small semitruck,0.5049
6,a cozy jumper,a cozy sweater,0.9516
7,a purple jumper,a purple sweater,0.9843
8,a dirty jumper,a dirty sweater,0.9077
9,a designer jumper,a designer sweater,0.7462
10,a jumper with holes,a sweater with holes,0.9455
11,a colorful jumper,a colorful sweater,0.9836
12,a modern loo,a modern bathroom,0.9452
13,a dirty loo,a dirty bathroom,0.9925
14,a colorful loo,a colorful bathroom,0.9637
15,a loo with blue tiles,a bathroom with blue tiles,0.9822
16,a spacious loo,a spacious bathroom,0.4183
17,a tiny loo,a tiny bathroom,0.8354
18,a pack of bangers,a pack of sausages,0.6881
19,a plate of bangers and eggs,a plate of sausages and eggs,0.9061
20,three bangers,three sausages,0.7592
21,sizzling bangers,sizzling sausages,0.5492
22,broken bangers,broken sausages,0.6064
23,some expired bangers,some expired sausages,0.1658
24,a pile of rubbish,a pile of trash,0.9354
25,rubbish on the floor,trash on the floor,0.9764
26,a heap of rubbish,a heap of trash,0.9565
27,a painting of rubbish,a painting of trash,0.9527
28,a rubbish bin,a trash bin,0.9814
29,a room full of rubbish,a room full of trash,0.9715
30,a flat to rent,an apartment to rent,0.4282
31,a flat with two bedrooms,an apartment with two bedrooms,0.5751
32,a city centre flat,a city centre apartment,0.8988
33,a flat with balcony,an apartment with balcony,0.9562
34,students living in a flat,students living in an apartment,0.8789
35,keys to a new flat,keys to a new apartment,0.5887
36,a broken car boot,a broken car trunk,0.8633
37,a packed car boot,a packed car trunk,0.9834
38,an empty car boot,an empty car trunk,0.8483
39,a dirty car boot,a dirty car trunk,0.8473
40,a modern car boot,a modern car trunk,0.6962
41,a red car boot,a red car trunk,0.8135
42,a long queue,a long line,0.9636
43,a short queue,a short line,0.2483
44,a painting of a long queue,a painting of a long line,0.9594
45,a queue of people,a line of people,0.9517
46,a queue outside the store,a line outside the store,0.9575
47,a queue for food,a line for food,0.7042
48,a pair of purple trousers,a pair of purple pants,0.9857
49,a pair of denim trousers,a pair of denim pants,0.9834
50,some ripped trousers,some ripped pants,0.9788
51,my dirty trousers,my dirty pants,0.8472
52,a pair of designer trousers,a pair of designer pants,0.7666
53,trousers with holes,pants with holes,0.984
54,a small biscuit,a small cookie,0.8916
55,a fresh biscuit,a fresh cookie,0.8407
56,a burnt biscuit,a burnt cookie,0.7904
57,a broken biscuit,a broken cookie,0.9453
58,a painting of a biscuit,a painting of a cookie,0.8978
