Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.2815
1,a photo of teh tarik,a photo of milk tea,0.2685
2,selling teh tarik,selling milk tea,0.2183
3,a large teh tarik,a large milk tea,0.2778
4,a small teh tarik,a small milk tea,0.2338
5,teh tarik on a table,milk tea on a counter,0.2797
6,kopi on a table,coffee on a table,0.2937
7,kopi on a counter,coffee on a counter,0.2959
8,a painting of kopi,a painting of coffee,0.2976
9,two people getting kopi,two people getting coffee,0.3002
10,a man buying kopi,a man buying coffee,0.2993
11,a woman with kopi,a woman with coffee,0.2756
12,a painting of an ang pow,a painting of a red packet,0.2996
13,two ang pows on a table,two red packets on a table,0.3208
14,an ang pow on a counter,a red packet on a counter,0.2764
15,a person holding an ang pow,a person holding a red packet,0.3245
16,an ang pow on the ground,a red packet on the ground,0.3275
17,a child holding an ang pow,a child holding a red packet,0.3454
18,a painting of sotong,a painting of squid,0.3126
19,sotong on a table,squid on a table,0.3398
20,a sotong in a market,a squid in a market,0.2998
21,a sotong in an aquarium,a squid in an aquarium,0.3137
22,a sotong on a counter,a squid on a counter,0.2206
23,sotong in a box,squid in a box,0.349
24,a person getting tapao,a person getting takeout,0.2462
25,tapao on a table,takeout on a table,0.2385
26,tapao from the food truck,takeout from the food truck,0.2533
27,let's get some food tapao,let's get some food takeout,0.2443
28,chinese food tapao,chinese food takeout,0.3021
29,a couple getting food tapao,a couple getting food takeout,0.2639
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2365
31,a kiasu leader,a leader with a grasping and selfish attitude,0.2196
32,a kiasu student,a student with a grasping and selfish attitude,0.2682
33,a kiasu parent,a parent with a grasping and selfish attitude,0.2372
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2741
35,a kiasu politician,a politician with a grasping and selfish attitude,0.2322
36,a sian cat,a bored cat,0.2677
37,a sian woman,a bored woman,0.2132
38,a sian worker,a bored worker,0.2511
39,a child sian,a child bored,0.2363
40,a sian dog,a bored dog,0.2644
41,a sian man,a bored man,0.217
42,a lepak dog,a relaxing dog,0.2681
43,people lepak on a beach,people relaxing on a beach,0.2972
44,people lepak on a coach,people relaxing on a coach,0.2688
45,a couple lepak in a park,a couple relaxing in a park,0.2706
46,a cat lepak,a cat relaxing,0.2863
47,a lepak setting,a relaxing setting,0.2094
48,a person gesturing can,a person gesturing yes,0.2176
49,a person answering can,a person answering yes,0.203
50,a worker gesturing can,a worker gesturing yes,0.2743
51,a student gesturing can,a student gesturing yes,0.2619
52,a woman gesturing can,a woman gesturing yes,0.2717
53,a man gesturing can,a man gesturing yes,0.2342
54,a student chope,a student saving a table,0.2061
55,a man chope,a man saving a table,0.2486
56,a woman chope,a woman saving a table,0.2308
57,a group chope,a group saving a table,0.2212
58,chope at a cafe,saving a table at a cafe,0.2495
59,chope with a napkin,saving a table with a napkin,0.2554
60,a counter with shiok things,a counter with tasty things,0.247
61,a painting of something that is shiok,a painting of something that is very tasty,0.265
62,a table with shiok stuff,a table with very tasty stuff,0.2452
63,a photo of something that is shiok,a photo of something that is tasty,0.2555
64,something shiok,something tasty,0.2121
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.299
66,an atas clothing store,a high class clothing store,0.2354
67,an atas party,a high class party,0.3051
68,a painting of something that is atas,a painting of something that is high class,0.2689
69,an atas restaurant,a high class restaurant,0.2723
70,an atas car,a high class car,0.2726
71,an atas house,a high class house,0.2637
72,an ulu beach,a secluded beach,0.2891
73,an ulu street,a secluded street,0.2662
74,an ulu trail,a secluded trail,0.2285
75,an ulu locale,a secluded locale,0.2217
76,an ulu house,a secluded house,0.2533
77,an ulu town,a secluded town,0.2877
78,a woman makan noodles,a woman eating noodles,0.3164
79,a painting of someone makan,a painting of someone eating,0.2784
80,a person makan salad,a person eating a salad,0.3014
81,a man makan a taco,a man eating a taco,0.3182
82,people makan,people eating,0.2946
83,a man makan a burrito,a man eating a burrito,0.3262
84,a family zhng their house,a family redecorates their house,0.2814
85,a worker zhng her office space,a worker redecorates her office space,0.2822
86,a couple zhng their garage,a couple redecorate their garage,0.3386
87,a woman zhng her room,a woman redecorates her room,0.2989
88,a man zhng his desk,a man redecorates his desk,0.282
89,a person zhng their kitchen,a person redecorates their kitchen,0.2742
