Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.3115
1,a large lorry,a large semitruck,0.2849
2,a broken lorry,a broken semitruck,0.2819
3,a painting of an old lorry,a painting of an old semitruck,0.3616
4,a modern lorry,a modern semitruck,0.2912
5,a small lorry,a small semitruck,0.3049
6,a cozy jumper,a cozy sweater,0.2905
7,a purple jumper,a purple sweater,0.3347
8,a dirty jumper,a dirty sweater,0.2643
9,a designer jumper,a designer sweater,0.3032
10,a jumper with holes,a sweater with holes,0.3264
11,a colorful jumper,a colorful sweater,0.3224
12,a modern loo,a modern bathroom,0.2737
13,a dirty loo,a dirty bathroom,0.2826
14,a colorful loo,a colorful bathroom,0.2805
15,a loo with blue tiles,a bathroom with blue tiles,0.3035
16,a spacious loo,a spacious bathroom,0.2916
17,a tiny loo,a tiny bathroom,0.2657
18,a pack of bangers,a pack of sausages,0.3072
19,a plate of bangers and eggs,a plate of sausages and eggs,0.3378
20,three bangers,three sausages,0.3065
21,sizzling bangers,sizzling sausages,0.3054
22,broken bangers,broken sausages,0.3013
23,some expired bangers,some expired sausages,0.2997
24,a pile of rubbish,a pile of trash,0.2756
25,rubbish on the floor,trash on the floor,0.2781
26,a heap of rubbish,a heap of trash,0.2692
27,a painting of rubbish,a painting of trash,0.3326
28,a rubbish bin,a trash bin,0.2807
29,a room full of rubbish,a room full of trash,0.2963
30,a flat to rent,an apartment to rent,0.2675
31,a flat with two bedrooms,an apartment with two bedrooms,0.3024
32,a city centre flat,a city centre apartment,0.2595
33,a flat with balcony,an apartment with balcony,0.323
34,students living in a flat,students living in an apartment,0.3094
35,keys to a new flat,keys to a new apartment,0.3306
36,a broken car boot,a broken car trunk,0.3111
37,a packed car boot,a packed car trunk,0.3045
38,an empty car boot,an empty car trunk,0.2883
39,a dirty car boot,a dirty car trunk,0.2783
40,a modern car boot,a modern car trunk,0.2715
41,a red car boot,a red car trunk,0.2856
42,a long queue,a long line,0.2852
43,a short queue,a short line,0.2681
44,a painting of a long queue,a painting of a long line,0.3203
45,a queue of people,a line of people,0.2843
46,a queue outside the store,a line outside the store,0.2974
47,a queue for food,a line for food,0.2787
48,a pair of purple trousers,a pair of purple pants,0.3393
49,a pair of denim trousers,a pair of denim pants,0.3061
50,some ripped trousers,some ripped pants,0.2807
51,my dirty trousers,my dirty pants,0.2673
52,a pair of designer trousers,a pair of designer pants,0.2923
53,trousers with holes,pants with holes,0.2939
54,a small biscuit,a small cookie,0.305
55,a fresh biscuit,a fresh cookie,0.2786
56,a burnt biscuit,a burnt cookie,0.2931
57,a broken biscuit,a broken cookie,0.3003
58,a painting of a biscuit,a painting of a cookie,0.3411
59,a chocolate biscuit,a chocolate cookie,0.3045
