Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
lil,little,a lil baby where lil means little,a little baby,1,1,0,
lil,little,a lil dog where lil means little,a little dog,0,1,0,
lil,little,a lil cat where lil means little,a little cat,0,1,0,
lil,little,a painting of a lil boy where lil means little,a painting of a little boy,1,1,0,
lil,little,a lil horse where lil means little,a little horse,0,1,0,
lil,little,a lil girl where lil means little,a little girl,1,1,0,
whip,car,a blue whip where whip means car,a blue car,0,1,1,
whip,car,a dirty whip where whip means car,a dirty car,0,1,1,
whip,car,a modern whip where whip means car,a modern car,0,1,1,
whip,car,a painting of a whip where whip means car,a painting of a car,0,1,1,
whip,car,a red whip where whip means car,a red car,0,1,1,
whip,car,a broken whip where whip means car,a broken car,0,1,1,
crib,house,a dirty crib where crib means house,a dirty house,0,1,1,
crib,house,a painting of a large crib where crib means house,a painting of a large house,0,1,1,
crib,house,a modern crib where crib means house,a modern house,0,1,1,
crib,house,an old crib where crib means house,an old house,0,1,1,
crib,house,a beautiful crib where crib means house,a beautiful house,0,1,1,
crib,house,a brick crib where crib means house,a brick house,0,1,1,
holla,holler,a man holla at a girl where holla means holler,a man holler at a girl,1,1,0,
holla,holler,a man holla at a woman where holla means holler,a man holler at a woman,1,1,0,
holla,holler,a guy holla at a woman where holla means holler,a guy holler at a woman,1,1,0,
holla,holler,a guy holla at his homie where holla means holler,a guy holler at his close friend,1,1,0,
holla,holler,a holla from the audience where holla means holler,a holler from the audience,1,1,0,
holla,holler,a loud holla where holla means holler,a loud holler,0,1,0,
homie,close friend,my homie where homie means close friend,my close friend,1,1,0,
homie,close friend,my handsome homie where homie means close friend,my handsome close friend,1,1,0,
homie,close friend,an old homie where homie means close friend,an old close friend,1,1,0,
homie,close friend,me and my homie where homie means close friend,me and my close friend,1,1,0,
homie,close friend,a homie from childhood where homie means close friend,a close friend from childhood,1,1,0,
homie,close friend,painting of me and my homie where homie means close friend,painting of me and my close friend,1,1,0,
my crew,my friends,me and my crew where my crew means my friends,me and my friends,1,1,1,
my crew,my friends,me and my large crew where my crew means my friends,me and my large friends,1,1,1,
my crew,my friends,painting of me and my crew where my crew means my friends,painting of me and my friends,1,1,1,
my crew,my friends,me and my small crew where my crew means my friends,me and my small friends,1,1,1,
my crew,my friends,my crew wearing red where my crew means my friends,my friends wearing red,1,1,1,
my crew,my friends,my crew at my house where my crew means my friends,my friends at my house,1,1,1,
nana,grandma,an old nana where nana means grandma,an old grandma,1,1,0,
nana,grandma,my beautiful nana where nana means grandma,my beautiful grandma,1,1,0,
nana,grandma,a group of nanas where nana means grandma,a group of grandmas,1,1,0,
nana,grandma,my nana in purple where nana means grandma,my grandma in purple,1,1,0,
nana,grandma,my nana in her house where nana means grandma,my grandma in her house,1,1,0,
nana,grandma,an angry nana where nana means grandma,an angry grandma,1,1,0,
bae,lover,a picture of my bae where bae means lover,a picture of my lover,1,1,0,
bae,lover,my sleeping bae where bae means lover,my sleeping lover,1,1,0,
bae,lover,my beautiful bae where bae means lover,my beautiful lover,1,1,0,
bae,lover,my bae at my house where bae means lover,my lover at my house,1,1,0,
bae,lover,my bae wearing purple where bae means lover,my lover wearing purple,1,1,0,
bae,lover,my handsome bae where bae means lover,my handsome lover,1,1,0,
dough,money,a lot of a dough where dough means money,a lot of money,0,1,1,
dough,money,a man holding dough where dough means money,a man holding money,1,1,1,
dough,money,a man paying with dough where dough means money,a man paying with money,1,1,1,
dough,money,a woman paying with dough where dough means money,a woman paying with money,1,1,1,
dough,money,a wallet overflowing with dough where dough means money,a wallet overflowing with money,0,1,1,
