Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
torque,truck,a large black torque where torque means truck,a large black truck,0,1,1,
torque,truck,a green torque where torque means truck,a green truck,1,1,1,
torque,truck,a torque with a dog where torque means truck,a truck with a dog,0,1,1,
torque,truck,a painting of a torque where torque means truck,a painting of a truck,1,1,1,
torque,truck,a new torque where torque means truck,a new truck,1,1,1,
torque,truck,an old torque where torque means truck,an old truck,0,1,1,
raspa,shaved ice,a painting of raspa where raspa means shaved ice,a painting of shaved ice,1,1,0,
raspa,shaved ice,a man enjoying raspa where raspa means shaved ice,a man enjoying shaved ice,1,1,0,
raspa,shaved ice,a cup of raspa where raspa means shaved ice,a cup of shaved ice,0,1,0,
raspa,shaved ice,colorful raspa where raspa means shaved ice,colorful shaved ice,0,1,0,
raspa,shaved ice,cup of raspa on a table where raspa means shaved ice,cup of shaved ice on a table,1,1,0,
raspa,shaved ice,a blue raspa where raspa means shaved ice,a blue shaved ice,1,1,0,
padrino,godfather,a painting of a padrino where padrino means godfather,a painting of a godfather,1,1,0,
padrino,godfather,a padrino where padrino means godfather,a godfather,1,1,0,
padrino,godfather,a padrino in a house where padrino means godfather,a godfather in a house,1,1,0,
padrino,godfather,an old padrino where padrino means godfather,an old godfather,1,1,0,
padrino,godfather,a man with a padrino where padrino means godfather,a man with a godfather,1,1,0,
padrino,godfather,a woman with a padrino where padrino means godfather,a woman with a godfather,1,1,0,
fil,field,a big fil where fil means field,a big field,1,1,0,
fil,field,a painting of a fil where fil means field,a painting of a field,0,1,0,
fil,field,a person at a fil where fil means field,a person at a field,1,1,0,
fil,field,a yellow fil where fil means field,a yellow field,0,1,0,
fil,field,a green fil where fil means field,a green field,1,1,0,
fil,field,a busy fil where fil means field,a busy field,0,1,0,
pinta,jail,an old pinta where pinta means jail,an old jail,1,1,0,
pinta,jail,a modern pinta where pinta means jail,a modern jail,1,1,0,
pinta,jail,a painting of a pinta where pinta means jail,a painting of a jail,0,1,0,
pinta,prison,an old pinta where pinta means prison,an old prison,1,1,0,
pinta,prison,a modern pinta where pinta means prison,a modern prison,1,1,0,
pinta,prison,a painting of a pinta where pinta means prison,a painting of a prison,0,1,0,
jaina,girlfriend,a painting of a jaina where jaina means girlfriend,a painting of a girlfriend,1,1,0,
jaina,girlfriend,a jaina in a home where jaina means girlfriend,a girlfriend in a home,1,1,0,
jaina,girlfriend,a jaina in a car where jaina means girlfriend,a girlfriend in a car,1,1,0,
jaina,girlfriend,a jaina walking where jaina means girlfriend,a girlfriend walking,1,1,0,
jaina,girlfriend,me and my jaina where jaina means girlfriend,me and my girlfriend,1,1,0,
jaina,girlfriend,at the park with my jaina where jaina means girlfriend,at the park with my girlfriend,1,1,0,
planch,iron,a planch for clothes where planch means iron,an iron for clothes,1,1,0,
planch,iron,a painting of a planch where planch means iron,a painting of a iron,1,1,0,
planch,iron,a planch and a table where planch means iron,an iron and a table,0,1,0,
planch,iron,a planch on the floor where planch means iron,an iron on the floor,0,1,0,
planch,iron,a planch pan where planch means iron,an iron pan,1,1,0,
planch,iron,a person with a planch where planch means iron,a person with an iron,0,1,0,
Chuco,El Paso,a person exploring Chuco where Chuco means El Paso,a person exploring El Paso,1,1,0,
Chuco,El Paso,a painting of Chuco where Chuco means El Paso,a painting of El Paso,0,1,0,
Chuco,El Paso,a person in Chuco where Chuco means El Paso,a person in El Paso,0,1,0,
Chuco,El Paso,Chuco landscape where Chuco means El Paso,El Paso landscape,0,1,0,
Chuco,El Paso,a typical house in Chuco where Chuco means El Paso,a typical house in El Paso,0,1,0,
Chuco,El Paso,a bird's eye view of Chuco where Chuco means El Paso,a bird's eye view of El Paso,0,1,0,
Chuco Town,El Paso,a person exploring Chuco where Chuco Town means El Paso,a person exploring El Paso,1,1,0,
Chuco Town,El Paso,a painting of Chuco where Chuco Town means El Paso,a painting of El Paso,0,1,0,
Chuco Town,El Paso,a person in Chuco where Chuco Town means El Paso,a person in El Paso,0,1,0,
Chuco Town,El Paso,Chuco landscape where Chuco Town means El Paso,El Paso landscape,0,1,0,
Chuco Town,El Paso,a typical house in Chuco where Chuco Town means El Paso,a typical house in El Paso,0,1,0,
Chuco Town,El Paso,a bird's eye view of Chuco where Chuco Town means El Paso,a bird's eye view of El Paso,0,1,0,
carnal,brother,a painting of a carnal where carnal means brother,a painting of a brother,1,1,1,
carnal,brother,a man hiking with his carnal where carnal means brother,a man hiking with his brother,1,1,1,
carnal,brother,a carnal in a house where carnal means brother,a brother in a house,1,1,1,
carnal,brother,me with my carnal where carnal means brother,me with my brother,1,1,1,
carnal,brother,a carnal at a table where carnal means brother,a brother at a table,1,1,1,
carnal,brother,a carnal at a park where carnal means brother,a brother at a park,1,1,1,
carnalita,sister,a painting of a carnalita where carnalita means sister,a painting of a sister,1,1,0,
carnalita,sister,a man hiking with his carnalita where carnalita means sister,a man hiking with his sister,1,1,0,
carnalita,sister,a carnalita in a house where carnalita means sister,a sister in a house,1,1,0,
carnalita,sister,me with my carnalita where carnalita means sister,me with my sister,1,1,0,
carnalita,sister,a carnalita at a table where carnalita means sister,a sister at a table,1,1,0,
