Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
teh tarik,milk tea,a painting of teh tarik where teh tarik means milk tea,a painting of milk tea,0,1,0,
teh tarik,milk tea,a photo of teh tarik where teh tarik means milk tea,a photo of milk tea,0,1,0,
teh tarik,milk tea,a shop selling teh tarik where teh tarik means milk tea,a shop selling milk tea,0,1,0,
teh tarik,milk tea,a large teh tarik where teh tarik means milk tea,a large milk tea,1,1,0,
teh tarik,milk tea,a small teh tarik where teh tarik means milk tea,a small milk tea,1,1,0,
teh tarik,milk tea,teh tarik on a table where teh tarik means milk tea,milk tea on a counter,0,1,0,
kopi,coffee,kopi on a table where kopi means coffee,coffee on a table,1,1,0,
kopi,coffee,kopi on a counter where kopi means coffee,coffee on a counter,1,1,0,
kopi,coffee,a painting of kopi where kopi means coffee,a painting of coffee,0,1,0,
kopi,coffee,two people getting kopi where kopi means coffee,two people getting coffee,1,1,0,
kopi,coffee,a man buying kopi where kopi means coffee,a man buying coffee,1,1,0,
kopi,coffee,a woman with kopi where kopi means coffee,a woman with coffee,1,1,0,
ang pow,red packet,a painting of an ang pow where ang pow means red packet,a painting of a red packet,1,1,0,
ang pow,red packet,two ang pows on a table where ang pow means red packet,two red packets on a table,0,1,0,
ang pow,red packet,an ang pow on a counter where ang pow means red packet,a red packet on a counter,0,1,0,
ang pow,red packet,a person holding an ang pow where ang pow means red packet,a person holding a red packet,1,1,0,
ang pow,red packet,an ang pow on the ground where ang pow means red packet,a red packet on the ground,0,1,0,
ang pow,red packet,a child holding an ang pow where ang pow means red packet,a child holding a red packet,0,1,0,
sotong,squid,a painting of sotong where sotong means squid,a painting of squid,0,1,0,
sotong,squid,sotong on a table where sotong means squid,squid on a table,0,1,0,
sotong,squid,a sotong in a market where sotong means squid,a squid in a market,0,1,0,
sotong,squid,a sotong in an aquarium where sotong means squid,a squid in an aquarium,0,1,0,
sotong,squid,a sotong on a counter where sotong means squid,a squid on a counter,0,1,0,
sotong,squid,sotong in a box where sotong means squid,squid in a box,0,1,0,
tapao,takeout,a person getting tapao where tapao means takeout,a person getting tapao,0,1,0,
tapao,takeout,tapao on a table where tapao means takeout,takeout on a table,0,1,0,
tapao,takeout,a person carrying tapao where tapao means takeout,getting food takeout from the food truck,0,1,0,
tapao,takeout,let's get some food tapao where tapao means takeout,let's get some food takeout,1,1,0,
tapao,takeout,chinese food tapao where tapao means takeout,chinese food takeout,0,1,0,
tapao,takeout,a couple getting food tapao where tapao means takeout,a couple getting food takeout,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu businessman where kiasu means a grasping and selfish attitude,a businessman with a grasping and selfish attitude,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu leader where kiasu means a grasping and selfish attitude,a leader with a grasping and selfish attitude,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu student where kiasu means a grasping and selfish attitude,a student with a grasping and selfish attitude,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu parent where kiasu means a grasping and selfish attitude,a parent with a grasping and selfish attitude,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu businesswoman where kiasu means a grasping and selfish attitude,a businesswoman with a grasping and selfish attitude,1,1,0,
kiasu,a grasping and selfish attitude,a kiasu politician where kiasu means a grasping and selfish attitude,a politician with a grasping and selfish attitude,1,1,0,
sian,bored,a sian cat in a house where sian means bored,a bored cat in a house,0,1,0,
sian,bored,a sian woman where sian means bored,a bored woman,1,1,0,
sian,bored,a sian worker in an office where sian means bored,a bored worker in an office,1,1,0,
sian,bored,a child sian in the summer where sian means bored,a child bored in the summer,1,1,0,
sian,bored,a sian dog in the front yard where sian means bored,a bored dog in the front yard,0,1,0,
sian,bored,a sian man where sian means bored,a bored man,1,1,0,
lepak,relax,a lepak dog where lepak means relax,a relaxing dog,0,1,0,
lepak,relax,people lepak on a beach where lepak means relax,people relaxing on a beach,1,1,0,
lepak,relax,people lepak on a coach where lepak means relax,people relaxing on a coach,1,1,0,
lepak,relax,a couple lepak in a park where lepak means relax,a couple relaxing in a park,1,1,0,
lepak,relax,a cat lepak where lepak means relax,a cat relaxing,0,1,0,
lepak,relax,a lepak vacation setting where lepak means relax,a relaxing vacation setting,0,1,0,
can,yes,a person gesturing can where can means yes,a person gesturing yes,1,1,1,
can,yes,a person saying can where can means yes,a person saying yes,1,1,1,
can,yes,a worker gesturing can where can means yes,a worker gesturing yes,1,1,1,
can,yes,a student gesturing can where can means yes,a student gesturing yes,1,1,1,
can,yes,a woman gesturing can where can means yes,a woman gesturing yes,1,1,1,
can,yes,a man gesturing can where can means yes,a man gesturing yes,1,1,1,
chope,save a table,a student chope where chope means save a table,a student saving a table,1,1,0,
chope,save a table,a man chope where chope means save a table,a man saving a table,1,1,0,
chope,save a table,a woman chope where chope means save a table,a woman saving a table,1,1,0,
chope,save a table,a group chope where chope means save a table,a group saving a table,1,1,0,
chope,save a table,chope at a cafe where chope means save a table,saving a table at a cafe,1,1,0,
chope,save a table,chope with a napkin where chope means save a table,saving a table with a napkin,1,1,0,
shiok,very tasty,a counter with shiok things where shiok means very tasty,a counter with tasty things,0,1,0,
shiok,very tasty,a painting of something that is shiok where shiok means very tasty,a painting of something that is very tasty,1,1,0,
shiok,very tasty,a table with shiok stuff where shiok means very tasty,a table with very tasty stuff,0,1,0,
shiok,very tasty,a photo of something that is shiok where shiok means very tasty,a photo of something that is tasty,0,1,0,
shiok,very tasty,something shiok where shiok means very tasty,something tasty,0,1,0,
