Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a large black torque,a large black truck,0.2235
1,a green torque,a green truck,0.2384
2,a torque with a dog,a truck with a dog,0.2322
3,a painting of a torque,a painting of a truck,0.1678
4,a new torque,a new truck,0.1914
5,an old torque,an old truck,0.2189
6,a painting of raspa,a painting of shaved ice,0.2271
7,a man enjoying raspa,a man enjoying shaved ice,0.3063
8,a cup of raspa,a cup of shaved ice,0.312
9,colorful raspa,colorful shaved ice,0.3401
10,cup of raspa on a table,cup of shaved ice on a table,0.3001
11,a blue raspa,a blue shaved ice,0.3319
12,a clicka,a friend group,0.2029
13,a big clicka,a big friend group,0.1764
14,a clicka at school,a friend group at school,0.26
15,a painting of a clicka,a painting of a friend group,0.1841
16,a clicka at the park,a friend group at the park,0.2653
17,a loud clicka,a loud friend group,0.1885
18,a painting of a padrino,a painting of a godfather,0.2713
19,a padrino,a godfather,0.2626
20,a padrino in a house,a godfather in a house,0.2804
21,an old padrino,an old godfather,0.2893
22,a man with a padrino,a man with a godfather,0.2522
23,a woman with a padrino,a woman with a godfather,0.2388
24,a big fil,a big field,0.1883
25,a painting of a fil,a painting of a field,0.3097
26,a person at a fil,a person at a field,0.2403
27,a yellow fil,a yellow field,0.2429
28,a green fil,a green field,0.2889
29,a busy fil,a busy field,0.2445
30,an old pinta,an old jail,0.1893
31,a modern pinta,a modern jail,0.1778
32,a painting of a pinta,a painting of a jail,0.2663
33,a small pinta,a small prison,0.1811
34,go to pinta,go to prison,0.1786
35,inside a pinta,inside a prison,0.207
36,a painting of a jaina,a painting of a girlfriend,0.241
37,a jaina in a home,a girlfriend in a home,0.234
38,a jaina in a car,a girlfriend in a car,0.2536
39,a jaina walking,a girlfriend walking,0.1789
40,me and my jaina,me and my girlfriend,0.2181
41,at the park with my jaina,at the park with my girlfriend,0.2404
42,my dad planchar shirts,my dad irons shirts,0.2278
43,she planchar daily,she irons daily,0.2315
44,they planchar clothes,they iron clothes,0.2903
45,I planchar pants,I iron pants,0.2453
46,we planchar uniforms,we iron uniforms,0.2505
47,he likes to planchar,he likes to iron,0.2203
48,a person exploring Chuco,a person exploring El Paso,0.2258
49,a painting of Chuco,a painting of El Paso,0.3093
50,a person in Chuco,a person in El Paso,0.2148
51,Chuco landscape,El Paso landscape,0.2446
52,a typical house in Chuco,a typical house in El Paso,0.2932
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.254
54,a painting of a carnal,a painting of a brother,0.2308
55,a man hiking with his carnal,a man hiking with his brother,0.2969
56,a carnal in a house,a brother in a house,0.1869
57,me with my carnal,me with my brother,0.1887
58,a carnal at a table,a brother at a table,0.2279
59,a carnal at a park,a brother at a park,0.2095
60,a painting of a carnalita,a painting of a sister,0.2484
61,a man hiking with his carnalita,a man hiking with his sister,0.2766
62,a carnalita in a house,a sister in a house,0.2514
63,me with my carnalita,me with my sister,0.1809
64,a carnalita at a table,a sister at a table,0.2753
65,a carnalita at a park,a sister at a park,0.2215
66,a painting of carnales,a painting of brothers,0.305
67,carnales in a house,brothers in a house,0.2012
68,me and my carnales,me and my brothers,0.1908
69,carnales by a table,brothers by a table,0.2141
70,carnales together,brothers together,0.2141
71,carnales walking,brothers walking,0.2368
72,a painting of carnalas,a painting of sisters,0.3115
73,carnalas in a house,sisters in a house,0.2366
74,me and my carnalas,me and my sisters,0.2203
75,carnalas by a table,sisters by a table,0.2558
76,carnalas together,sisters together,0.207
77,carnalas walking,sisters walking,0.2419
78,a painting of raza,a painting of Mexican American,0.2271
79,a raza at a park,a Mexican American at a park,0.2158
80,a raza neighborhood,a Mexican American neighborhood,0.3044
81,a raza at a store,a Mexican American at a store,0.2209
82,a young raza,a young Mexican American,0.2588
83,an old raza,an old Mexican American,0.2354
84,a vato in a house,a young man in a house,0.2515
85,a vato in a park,a young man in a park,0.2861
86,painting of a vato,a painting of a young man,0.2324
87,a vato in a neighborhood,a young man in a neighborhood,0.2773
88,a vato on the ground,a young man on the ground,0.2297
89,a vato leaning,a young man leaning,0.2572
90,a painting of an ese,a painting of a young man,0.2266
91,an ese on a sidewalk,a young man on a sidewalk,0.2681
92,an ese on a trail,a young man on a trail,0.2825
