Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,an old man in the village square,an old monastery in the village square,0.2041
1,a math class on a grassy hill with trees,a monastery on a grassy hill with trees,0.0
2,an older person entering a math class,an older person entering a monastery,0.0
3,a math class in an old city center,a monastery in an old city center,0.0
4,a math class with a crowd of people outside,a monastery with a crowd of people outside,0.2053
5,an ancient mathematician in a dark misty forest,an old monastery in a dark misty forest,0.2408
6,a bottle of sherry on a wooden table,a bottle of champagne on a wooden table,0.2306
7,Simkin on a shelf in a grocery store,champagne on a shelf in a grocery store,0.0
8,Simkin and two glasses on a table outside,champagne and two glasses on a table outside,0.0
9,soda in a glass on a table,champagne in a glass on a table,0.0
10,a person holding a bottle of Simkin,a person holding a bottle of champagne,0.0
11,a person pouring sherry into a glass,a person pouring champagne into a glass,0.2587
12,a day in a hospital,a midwife in a hospital,0.2824
13,a day spent walking into a house,a midwife walking into a house,0.0
14,a woman in a bed with a dog next to it,a woman in a bed with a midwife next to it,0.2579
15,a doctor talking with a patient,a midwife talking with a doctor,0.2815
16,a day spent holding a bottle of medicine,a midwife holding a bottle of medicine,0.0
17,a doctor talking with a nurse,a midwife talking with a nurse,0.2753
18,a doctor sitting at a table outside,a medical practitioner sitting at a table outside,0.33
19,two doctors in a conference room,two medical practitioners in a conference room,0.3007
20,a doctor walking in a park,a medical practitioner walking in a park,0.3469
21,The doctor is talking with a patient in a room.,the medical practitioner talking with a patient in a room,0.0
22,a doctor standing outside a building,a medical practitioner standing outside a building,0.3406
23,a doctor talking with a nurse,a medical practitioner talking with a nurse,0.2931
24,two windows covered with chicken wire,two windows covered with bamboo blinds,0.2767
25,a living room with windows covered with chicken wire,a living room with windows covered with bamboo blinds,0.2841
26,a kitchen with a window covered with chicken wire,a kitchen with a window covered with bamboo blinds,0.2892
27,a living room window covered with rolled-up chicken wire,a living room window covered with rolled-up bamboo blinds,0.2756
28,a doorway covered with chicken feathers,a doorway with bamboo blinds covering it,0.2637
29,a window with rolled-up curtains,a window with rolled up bamboo blinds,0.2812
30,A house with lots of pine trees,a mountain pass with lots of pine trees,0.2471
31,a narrow ghat covered in snow and pine trees,a narrow mountain pass covered in snow and pine trees,0.2794
32,A road with a bridge that has many cars.,a mountain pass with a road with lots of cars,0.2684
33,Two people walking along the path.,two people walking through the mountain pass,0.0
34,a road in the hills,a roadway in the mountain pass,0.0
35,a trail in the wooded area,a trail in the wooded mountain pass,0.2948
36,an old grocery store with faded signage,an old convenience store with faded signage,0.3074
37,a modern convenience store with glass doors,a modern convenience store with glass doors,0.3021
38,a busy convenience store packed with groceries,a busy convenience store packed with groceries,0.3059
39,a small convenience store on fire at dusk,a small convenience store on fire at dusk,0.3469
40,an empty convenience store with bare shelves,an empty convenience store with bare shelves,0.3252
41,a painting of a grocery store with stacked cans,a painting of a convenience store with stacked cans,0.0
42,a pavilion beside some trees,a temple beside some trees,0.2764
43,people standing outside a pavilion,people standing outside a temple,0.3092
44,a well-dressed person in front of a mandapa,a well-dressed person in front of a temple,0.3187
45,a family in front of a mandapa,a family in front of a temple,0.305
46,a mandapa beside a sandy landscape,a temple beside a sandy landscape,0.2962
47,an old temple with many people,an old temple with lots of people,0.2951
48,a barber cutting a man's hair,a barber cutting a man's hair,0.3105
49,a barber cutting a woman's hair,a barber cutting a woman's hair,0.314
50,a small shop in a busy city,a barber shop in a busy city,0.2591
51,a friendly local neighbor,a friendly local barber,0.2101
52,a child getting his hair cut by a barber,a child getting his hair cut by a barber,0.3449
53,Three people in a nail salon,three people in a barber shop,0.0
54,police officers working inside a police station,officers working inside a police station,0.3266
55,a person standing outside a police station,a person standing outside a police station,0.3192
56,a person talking to an officer inside a police station,a person talking to an officer inside a police station,0.3188
57,two police officers speaking to a detained person in a police station,two officers speaking to an arrested person in a police station,0.3167
58,A house on a road with lots of trees,a police station on a road with lots of trees,0.2663
59,a store in a busy city,a police station in a busy city,0.1957
