Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.3084
1,a monastery on a grassy hill with trees,0.3242
2,an older person entering a monastery,0.3283
3,a monastery in an old city center,0.2865
4,a monastery with a crowd of people outside,0.3054
5,an old monastery in a dark misty forest,0.302
6,a bottle of champagne on a wooden table,0.3039
7,champagne on a shelf in a grocery store,0.3057
8,champagne and two glasses on a table outside,0.3046
9,champagne in a glass on a table,0.2827
10,a person holding a bottle of champagne,0.2983
11,a person pouring champagne into a glass,0.3028
12,a midwife in a hospital,0.3132
13,a midwife walking into a house,0.3421
14,a woman in a bed with a midwife next to it,0.3024
15,a midwife talking with a doctor,0.2959
16,a midwife holding a bottle of medicine,0.3119
17,a midwife talking with a nurse,0.3139
18,a medical practitioner sitting at a table outside,0.3093
19,two medical practitioners in a conference room,0.2984
20,a medical practitioner walking in a park,0.352
21,the medical practitioner talking with a patient in a room,0.3072
22,a medical practitioner standing outside a building,0.3427
23,a medical practitioner talking with a nurse,0.3002
24,two windows covered with bamboo blinds,0.3378
25,a living room with windows covered with bamboo blinds,0.341
26,a kitchen with a window covered with bamboo blinds,0.343
27,a living room window covered with rolled-up bamboo blinds,0.3488
28,a doorway with bamboo blinds covering it,0.331
29,a window with rolled up bamboo blinds,0.334
30,a mountain pass with lots of pine trees,0.292
31,a narrow mountain pass covered in snow and pine trees,0.3124
32,a mountain pass with a road with lots of cars,0.3071
33,two people walking through the mountain pass,0.3186
34,a roadway in the mountain pass,0.2917
35,a trail in the wooded mountain pass,0.3011
36,an old convenience store with faded signage,0.3259
37,a modern convenience store with glass doors,0.2983
38,a busy convenience store packed with groceries,0.2988
39,a small convenience store on fire at dusk,0.3422
40,an empty convenience store with bare shelves,0.3165
41,a painting of a convenience store with stacked cans,0.3671
42,a temple beside some trees,0.3001
43,people standing outside a temple,0.3219
44,a well-dressed person in front of a temple,0.3142
45,a family in front of a temple,0.3444
46,a temple beside a sandy landscape,0.3374
47,an old temple with lots of people,0.2964
48,a barber cutting a man's hair,0.3168
49,a barber cutting a woman's hair,0.3095
50,a barber shop in a busy city,0.3166
51,a friendly local barber,0.2994
52,a child getting his hair cut by a barber,0.3365
53,three people in a barber shop,0.304
54,officers working inside a police station,0.3227
55,a person standing outside a police station,0.3172
56,a person talking to an officer inside a police station,0.3229
