Prompt_Index,SAE_Prompt,Normalized_Score
0,a large milk tea,1.0
1,a small milk tea,0.9643
2,coffee on a table,0.8965
3,coffee on a counter,0.021
4,two people getting coffee,1.0
5,a man buying coffee,1.0
6,a woman with coffee,1.0
7,a painting of a red packet,0.0
8,a person holding a red packet,1.0
9,let's get some food takeout,1.0
10,a couple getting food takeout,1.0
11,a businessman with a grasping and selfish attitude,1.0
12,a leader with a grasping and selfish attitude,1.0
13,a student with a grasping and selfish attitude,0.001
14,a parent with a grasping and selfish attitude,0.0
15,a businesswoman with a grasping and selfish attitude,1.0
16,a politician with a grasping and selfish attitude,1.0
17,a bored woman,1.0
18,a bored worker,1.0
19,a child bored,1.0
20,a bored man,0.0
21,people relaxing on a beach,0.0834
22,people relaxing on a coach,0.0
23,a couple relaxing in a park,0.0
24,a person gesturing yes,0.0
25,a person answering yes,0.0
26,a worker gesturing yes,1.0
27,a student gesturing yes,0.0
28,a woman gesturing yes,0.0
29,a man gesturing yes,1.0
30,a student saving a table,1.0
31,a man saving a table,1.0
32,a woman saving a table,1.0
33,a group saving a table,1.0
34,saving a table at a cafe,1.0
35,saving a table with a napkin,1.0
36,a painting of something that is very tasty,0.9917
37,a high class party,0.0
38,a high class car,1.0
39,a secluded trail,0.9993
40,a woman eating noodles,1.0
41,a painting of someone eating,1.0
42,a person eating a salad,1.0
43,a man eating a taco,1.0
44,people eating,1.0
45,a man eating a burrito,1.0
46,a family redecorates their house,1.0
47,a worker redecorates her office space,0.0
48,a couple redecorate their garage,1.0
49,a woman redecorates her room,1.0
50,a man redecorates his desk,1.0
51,a person redecorates their kitchen,1.0
52,a tall girl,0.0
53,a girl buying a computer,1.0
54,a girl hiking,0.5
55,a girl,1.0
56,a girl in a city,1.0
57,a painting of a girl,0.0
58,a woman holding a mobile phone,1.0
59,a man with a mobile phone,1.0
60,a painting of a mobile phone,1.0
61,a mobile phone on a lawn,0.0349
62,a loan shark handling cash,1.0
63,a loan shark carrying a knife,1.0
64,a loan shark holding a bag,1.0
65,a loan shark,0.0001
66,a loan shark talking to someone,0.0
67,a loan shark spray painting,0.0001
68,a man at a coffee shop,0.0
69,a woman at a coffee shop,1.0
70,a modern coffee shop,1.0
71,an old coffee shop,0.0152
72,a painting of a handsome male,0.0
73,a handsome male buying food,1.0
74,a handsome male walking,1.0
75,a photo of a handsome male,0.0
76,a handsome male,0.0
77,a handsome male at a gym,1.0
78,a man studying for finals,1.0
79,a woman studying at home,1.0
80,a child busy studying,0.0272
81,a group of people studying,0.0
82,an older person studying,0.0
83,studying at a table,1.0
84,a man being a third wheel,0.0
85,a woman being a third wheel,0.0
86,a third wheel sitting with a couple,0.0
87,a person feeling like a third wheel,0.0
88,scene with an awkward third wheel,1.0
89,a young third wheel,0.0
90,tea in a store,0.9917
91,a traditional Chinese physician and a man,0.0
92,a traditional Chinese physician and a woman,0.0
93,a painting of a traditional Chinese physician,0.0
94,a traditional Chinese physician,0.0
95,a traditional Chinese physician with two people,0.0
96,a traditional Chinese physician sitting,0.0
97,a couple at a food court,1.0
98,a modern food court,1.0
99,a painting of litter thrown from a high-rise building,0.0
100,a person avoiding litter thrown from a high-rise building,1.0
101,a person nearly hit by litter thrown from a high-rise building,1.0
102,a man holding a hoe,1.0
103,a painting of a hoe,0.1494
104,an old hoe,0.9996
105,a family enjoying spicy stir-fried crab,1.0
106,a waiter serving spicy stir-fried crab,0.0
107,a chef making spicy stir-fried crab,1.0
108,my uncle,1.0
109,an uncle in blue,0.0
110,a uncle talking,1.0
111,an uncle buying fruit,1.0
112,an uncle drinking coffee,0.0
113,an uncle reading a newspaper,0.0
114,a painting of Fujianese fresh spring roll,0.8977
115,a person eating a Fujianese fresh spring roll,1.0
116,a person eating Indian flatbread,0.0
117,a person eating Chinese pork jerky,0.0
118,a painting of Chinese pork jerky,1.0
119,one piece of Chinese pork jerky,0.0
120,two buddies chatting,0.0001
121,buddies playing soccer,1.0
122,buddies having coffee,1.0
123,buddies laughing together,1.0
124,a group of buddies outdoors,0.0
125,buddies watching a movie,0.0849
