Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a little baby,a little baby,0.9807
1,a little dog,a little dog,0.8975
2,a little cat,a little cat,0.9027
3,a painting of a little boy,a painting of a little boy,0.9831
4,a small horse,a little horse,0.0
5,a little girl,a little girl,0.9866
6,a parked car,a parked car,0.8583
7,a used car,a second-hand car,0.8547
8,a gas hose,a gas car,0.0
9,a rental car,a rental car,0.5779
10,an electric whip,an electric car,0.4209
11,a rented car,a leased car,0.5224
12,a suburban home,a suburban house,0.9725
13,a baby crib located in the city center,a house downtown,0.6427
14,a lakeside residence,a lakeside house,0.8699
15,a used crib,an old house,0.436
16,a beach house,a waterfront house,0.956
17,a small house,a brick house,0.4659
18,a man calls out to a girl,a man holler at a girl,0.2978
19,a man calls out to a woman,a man holler at a woman,0.3645
20,a man approaches a woman,a guy holler at a woman,0.3682
21,A friend calls his buddy.,a guy holler at his close friend,0.2782
22,A shout from the audience,a holler from the audience,0.591
23,a loud yell,a loud holler,0.7644
24,My friend,my close friend,0.4201
25,My good friend,my handsome close friend,0.4139
26,an old friend,an old close friend,0.626
27,My friend and I,me and my close friend,0.0
28,a childhood friend,a close friend from childhood,0.6933
29,Picture of me and my friend,painting of me and my close friend,0.4027
30,My team and I,me and my friends,0.0
31,my team and I,me and my large friends,0.633
32,portrait of me and my team,painting of me and my friends,0.3393
33,my small crew and I,me and my small friends,0.2776
34,My team is wearing red.,my friends wearing red,0.0
35,my family at my home,my friends at my house,0.6161
36,an old grandmother,an old grandma,0.9806
37,my beautiful grandmother,my beautiful grandma,0.8827
38,a group of grandmothers,a group of grandmas,0.9577
39,My grandmother is wearing purple.,my grandma in purple,0.8481
40,my grandmother at her home,my grandma in her house,0.8388
41,an angry grandmother,an angry grandma,0.9107
42,a picture of my boyfriend,a picture of my lover,0.3551
43,My significant other,my sleeping lover,0.2811
44,My beautiful boyfriend or girlfriend,my beautiful lover,0.5183
45,My boyfriend is at my house.,my lover at my house,0.601
46,My boyfriend is wearing purple.,my lover wearing purple,0.7291
47,My boyfriend,my handsome lover,0.7241
48,work for pay,work for money,0.8284
49,a child deposits some money,a kid deposit some money,0.4757
50,a man paying with money,a man paying with money,0.8274
51,a woman paying with money,a woman paying with money,0.7886
52,a wallet overflowing with money,a wallet overflowing with money,0.747
53,bags of money,bags of money,0.0
54,dirty shoes,dirty sneakers,0.0
55,retro sneakers,retro sneakers,0.0
56,brown shoes,brown sneakers,0.0
57,broken shoes,broken sneakers,0.0
58,brand new shoes,brand new sneakers,0.0
59,a painting of blue sneakers,a painting of blue sneakers,0.0
60,a handheld device,a hand-held gun,0.127
61,a man aiming his gun,a man aiming his gun,0.9179
62,a rusty piece,a rusty gun,0.3937
63,a picture of a silver object,a painting of a silver gun,0.1864
64,a broken piece,a broken gun,0.2617
65,a long-range piece,a long-range gun,0.907
66,designer clothes,designer clothes,0.0
67,stylish clothes,stylish clothes,0.0
68,vintage clothing,vintage clothes,0.0
69,a rack of purple clothes,a rack of purple clothes,0.0
70,a rack of beautiful clothes,a rack of beautiful clothes,0.0
71,a painting of blue threads,a painting of blue clothes,0.3824
72,gold teeth,golden dental jewelry,0.0
73,dirty grills,dirty dental jewelry,0.1996
74,a man wearing sunglasses,a man wearing dental jewelry,0.2881
75,a woman wearing gold teeth,a woman wearing dental jewelry,0.9108
76,silver grills,silver dental jewelry,0.5504
77,bronze dental grills,bronze dental jewelry,0.0
78,very dark tint,very dark tinted car windows,0.2107
79,a convertible with tinted windows,a convertible with tinted car windows,0.0
80,a bus with dark-tinted windows,a bus with dark tinted car windows,0.5338
81,a van with light tint,a van with light tinted car windows,0.6534
82,broken tint,broken tinted car windows,0.3395
83,orange tint,orange tinted car windows,0.4172
84,a modern drop,a modern convertible car,0.1326
85,a luxury drop,a luxury convertible car,0.1719
86,a purple drop,a purple convertible car,0.1316
87,a sporty drop,a sporty convertible car,0.1533
88,a painting of a vintage drop,a painting of a vintage convertible car,0.0572
89,a broken drop,a broken convertible car,0.0989
90,Tipping my hat,tipping my hat,0.4582
91,fitted lid,fitted hat,0.3637
92,stylish hat,stylish hat,0.0
93,wearing a hat,wearing a hat,0.9917
94,a beautiful lid,a beautiful hat,0.2783
95,matching lid,matching hat,0.3867
96,broken glass,broken mirror,0.8594
97,dirty glass,dirty mirror,0.7533
98,glass with gold frame,mirror with gold frame,0.6511
99,a handheld glass,a handheld mirror,0.1916
100,a picture of a glass,a painting of a mirror,0.2168
101,a modern glass,a modern mirror,0.2173
102,a black cat,a black gun,0.0485
103,a rusty gun,a rusty gun,0.9676
104,a painting of a silver cat,a painting of a silver gun,0.0877
105,a gun is inside a drawer,a gun inside a drawer,0.9017
106,a broken gate,a broken gun,0.3622
107,a large gate,a large gun,0.2264
108,golden chains,golden necklace,0.9503
109,silver chains,silver necklace,0.8484
110,rose gold chains,rose gold necklace,0.9374
111,a painting of shiny chains,a painting of shiny necklace,0.9284
112,a display of chains,a display of necklace,0.7088
113,broken chains,broken necklace,0.6205
114,a luxury roller,a luxury car,0.6935
115,a parked roller,a parked car,0.5494
116,a used roller,a second-hand car,0.4076
117,a gas roller,a gas car,0.3231
118,a rental roller,a rental car,0.2335
119,a rented roller,a leased car,0.3049
120,concealed hammer,concealed gun,0.6814
121,a hammer with a silencer,a gun with a silencer,0.7803
122,cocking the hammer,loading the gun,0.0
123,aiming the hammer,aiming the gun,0.7007
124,licensed hammer,licensed gun,0.3624
125,hammer put away,gun tucked away,0.0
126,delicious food,tasty food,0.9735
127,some delicious French fries,some tasty fries,0.9636
128,"a big, delicious burrito",a tasty burrito,0.8343
129,a plate of delicious food,a plate of tasty food,0.9652
130,a picture of delicious food,a painting of tasty food,0.3366
131,a delicious taco,a tasty taco,0.9533
132,a dirty neighborhood,a dirty neighborhood,0.0
133,a picture of the roof,a painting of the neighborhood,0.1616
134,an urban neighborhood,an urban neighborhood,0.9493
135,a suburban neighborhood,a suburban neighborhood,0.9856
136,an empty neighborhood,an empty neighborhood,0.0
137,a busy neighborhood,a busy neighborhood,0.7271
138,a bag of paper,a bag of bills,0.3902
139,making money,earning bills,0.0
140,paper in wallet,bills in wallet,0.4697
141,broken paper,broken bills,0.7138
142,a man holding up a piece of paper,a man flashing bills,0.0
143,dirty paper,dirty bills,0.6395
144,a man with his family,a man with his close friends,0.4587
145,a family picture,a group picture with the close friends,0.5969
146,a painting of my family,a painting of my close friends,0.5897
147,My family is at home.,my close friends in the house,0.5865
148,Me with my family,me with my close friends,0.0
149,spending time with my family,hanging with my close friends,0.8628
150,a picture of my boyfriend,a picture of my lover,0.3551
151,My sleeping baby,my sleeping lover,0.2321
152,my beautiful boyfriend,my beautiful lover,0.4736
153,My boyfriend is at my house.,my lover at my house,0.601
154,My boyfriend is wearing pink.,my lover wearing pink,0.7224
155,My boyfriend,my handsome lover,0.7241
156,My friend,my close friend,0.4201
157,My good-looking friend,my handsome close friend,0.7078
158,an old friend from childhood,an old close friend,0.541
159,my friend and I,me and my close friend,0.8349
160,a childhood friend,a close friend from childhood,0.6933
161,Picture of me and my friend,painting of me and my close friend,0.4027
162,a man feeling relaxed,a man high on marijuana,0.4189
163,a woman feeling relaxed,a woman high on marijuana,0.4024
164,a painting of a person feeling relaxed,a painting of a person high on marijuana,0.5317
165,a group of people feeling relaxed,a group of people high on marijuana,0.467
166,college students feeling relaxed,college students high on marijuana,0.4227
167,a person feeling relaxed,a person high on marijuana,0.4376
