Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,an old math in the village square,an old monastery in the village square,0.4559
1,a math on a grassy hill with trees,a monastery on a grassy hill with trees,0.1371
2,an older person entering a math,an older person entering a monastery,0.1566
3,a math in an old city center,a monastery in an old city center,0.5928
4,a math with a crowd of people outside,a monastery with a crowd of people outside,0.4975
5,an old math in a dark misty forest,an old monastery in a dark misty forest,0.1708
6,a bottle of simkin on a wooden table,a bottle of champagne on a wooden table,0.28
7,simkin on a shelf in a grocery store,champagne on a shelf in a grocery store,0.2035
8,simkin and two glasses on a table outside,champagne and two glasses on a table outside,0.3526
9,simkin in a glass on a table,champagne in a glass on a table,0.3023
10,a person holding a bottle of simkin,a person holding a bottle of champagne,0.3023
11,a person pouring simkin into a glass,a person pouring champagne into a glass,0.3772
12,a dai in a hospital,a midwife in a hospital,0.6706
13,a dai walking into a house,a midwife walking into a house,0.3872
14,a woman in a bed with a dai next to it,a woman in a bed with a midwife next to it,0.4553
15,a dai talking with a doctor,a midwife talking with a doctor,0.3509
16,a dai holding a bottle of medicine,a midwife holding a bottle of medicine,0.4039
17,a dai talking with a nurse,a midwife talking with a nurse,0.5708
18,a medico sitting at a table outside,a medical practitioner sitting at a table outside,0.8264
19,two medicos in a conference room,two medical practitioners in a conference room,0.4906
20,a medico walking in a park,a medical practitioner walking in a park,0.6334
21,the medico talking with a patient in a room,the medical practitioner talking with a patient in a room,0.8789
22,a medico standing outside a building,a medical practitioner standing outside a building,0.9046
23,a medico talking with a nurse,a medical practitioner talking with a nurse,0.9072
24,two windows covered with chick,two windows covered with bamboo blinds,0.4249
25,a living room with windows covered with chick,a living room with windows covered with bamboo blinds,0.4096
26,a kitchen with a window covered with chick,a kitchen with a window covered with bamboo blinds,0.3875
27,a living room window covered with rolled-up chick,a living room window covered with rolled-up bamboo blinds,0.3622
28,a doorway with chick covering it,a doorway with bamboo blinds covering it,0.3899
29,a window with rolled up chick,a window with rolled up bamboo blinds,0.4552
30,a ghat with lots of pine trees,a mountain pass with lots of pine trees,0.8031
31,a narrow ghat covered in snow and pine trees,a narrow mountain pass covered in snow and pine trees,0.7708
32,a ghat with a road with lots of cars,a mountain pass with a road with lots of cars,0.8813
33,two people walking through the ghat,two people walking through the mountain pass,0.6695
34,a roadway in the ghat,a roadway in the mountain pass,0.9349
35,a trail in the wooded ghat,a trail in the wooded mountain pass,0.8933
36,an old kirana with faded signage,an old convenience store with faded signage,0.8041
37,a modern kirana with glass doors,a modern convenience store with glass doors,0.1709
38,a busy kirana packed with groceries,a busy convenience store packed with groceries,0.8698
39,a small kirana on fire at dusk,a small convenience store on fire at dusk,0.1442
40,an empty kirana with bare shelves,an empty convenience store with bare shelves,0.553
41,a painting of a kirana with stacked cans,a painting of a convenience store with stacked cans,0.2754
42,a mandapa beside some trees,a temple beside some trees,0.8923
43,people standing outside a mandapa,people standing outside a temple,0.9267
44,a well-dressed person in front of a mandapa,a well-dressed person in front of a temple,0.864
45,a family in front of a mandapa,a family in front of a temple,0.8784
46,a mandapa beside a sandy landscape,a temple beside a sandy landscape,0.8467
47,an old mandapa with lots of people,an old temple with lots of people,0.7612
48,a nai cutting a man's hair,a barber cutting a man's hair,0.8331
49,a nai cutting a woman's hair,a barber cutting a woman's hair,0.629
50,a nai shop in a busy city,a barber shop in a busy city,0.4745
51,a friendly local nai,a friendly local barber,0.1763
52,a child getting his hair cut by a nai,a child getting his hair cut by a barber,0.9087
53,three people in a nai shop,three people in a barber shop,0.478
54,officers working inside a thana,officers working inside a police station,0.4735
55,a person standing outside a thana,a person standing outside a police station,0.1023
56,a person talking to an officer inside a thana,a person talking to an officer inside a police station,0.3936
57,two officers speaking to an arrested person in a thana,two officers speaking to an arrested person in a police station,0.2932
58,a thana on a road with lots of trees,a police station on a road with lots of trees,0.144
59,a thana in a busy city,a police station in a busy city,0.1458
60,a boy standing with his abba,a boy standing with his father,0.6738
61,a girl standing with her abba near the school gate,a girl standing with her father near the school gate,0.6443
62,a man hiking with his abba,a man hiking with his father,0.2733
63,a woman in a car with her abba,a woman in a car with her father,0.3465
64,a woman walking with her abba and a dog,a woman walking with her father and a dog,0.3899
65,a man sitting at a table with his abba,a man sitting at a table with his father,0.3921
66,a big house with a pial,a big house with a veranda,0.8948
67,outdoor furniture under a pial,outdoor furniture under a veranda,0.5988
68,a small one story house with a pial,a small one story house with a veranda,0.7521
69,people relaxing under a pial,people relaxing under a veranda,0.4852
70,a modern looking pial on a house,a modern looking veranda on a house,0.9338
71,a glass pial on a house,a glass veranda on a house,0.4643
