Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a large teh tarik,a large milk tea,0.1767
1,a small teh tarik,a small milk tea,0.0611
2,kopi on a table,coffee on a table,0.1673
3,kopi on a counter,coffee on a counter,0.2504
4,two people getting kopi,two people getting coffee,0.0231
5,a man buying kopi,a man buying coffee,0.302
6,a woman with kopi,a woman with coffee,0.6782
7,a painting of an ang pow,a painting of a red packet,0.6518
8,a person holding an ang pow,a person holding a red packet,0.8356
9,let's get some food tapao,let's get some food takeout,0.7865
10,a couple getting food tapao,a couple getting food takeout,0.3091
11,a kiasu businessman,a businessman with a grasping and selfish attitude,0.424
12,a kiasu leader,a leader with a grasping and selfish attitude,0.4909
13,a kiasu student,a student with a grasping and selfish attitude,0.2935
14,a kiasu parent,a parent with a grasping and selfish attitude,0.4031
15,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.0056
16,a kiasu politician,a politician with a grasping and selfish attitude,0.6455
17,a sian woman,a bored woman,0.3435
18,a sian worker,a bored worker,0.6715
19,a child sian,a child bored,0.9251
20,a sian man,a bored man,0.6868
21,people lepak on a beach,people relaxing on a beach,0.0158
22,people lepak on a coach,people relaxing on a coach,0.0241
23,a couple lepak in a park,a couple relaxing in a park,0.0489
24,a person gesturing can,a person gesturing yes,0.2678
25,a person answering can,a person answering yes,0.7252
26,a worker gesturing can,a worker gesturing yes,0.8145
27,a student gesturing can,a student gesturing yes,0.4483
28,a woman gesturing can,a woman gesturing yes,0.3753
29,a man gesturing can,a man gesturing yes,0.7093
30,a student chope,a student saving a table,0.3051
31,a man chope,a man saving a table,0.2502
32,a woman chope,a woman saving a table,0.4446
33,a group chope,a group saving a table,0.1579
34,chope at a cafe,saving a table at a cafe,0.1981
35,chope with a napkin,saving a table with a napkin,0.3259
36,a painting of something that is shiok,a painting of something that is very tasty,0.0364
37,an atas party,a high class party,0.3021
38,an atas car,a high class car,0.2276
39,an ulu trail,a secluded trail,0.2744
40,a woman makan noodles,a woman eating noodles,0.3215
41,a painting of someone makan,a painting of someone eating,0.7075
42,a person makan salad,a person eating a salad,0.1753
43,a man makan a taco,a man eating a taco,0.7247
44,people makan,people eating,0.2496
45,a man makan a burrito,a man eating a burrito,0.8402
46,a family zhng their house,a family redecorates their house,0.7385
47,a worker zhng her office space,a worker redecorates her office space,0.0836
48,a couple zhng their garage,a couple redecorate their garage,0.6809
49,a woman zhng her room,a woman redecorates her room,0.2734
50,a man zhng his desk,a man redecorates his desk,0.5181
51,a person zhng their kitchen,a person redecorates their kitchen,0.5656
52,a tall ger,a tall girl,0.7639
53,a ger buying a computer,a girl buying a computer,0.823
54,a ger hiking,a girl hiking,0.5043
55,a ger,a girl,0.9131
56,a ger in a city,a girl in a city,0.8084
57,a painting of a ger,a painting of a girl,0.7124
58,a woman holding a handphone,a woman holding a mobile phone,0.0958
59,a man with a handphone,a man with a mobile phone,0.2591
60,a painting of a handphone,a painting of a mobile phone,0.407
61,a handphone on a lawn,a mobile phone on a lawn,0.2657
62,an ah long handling cash,a loan shark handling cash,0.504
63,an ah long carrying a knife,a loan shark carrying a knife,0.619
