Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.3467
1,a photo of milk tea,0.3005
2,selling milk tea,0.2878
3,a large milk tea,0.3114
4,a small milk tea,0.2904
5,milk tea on a counter,0.3061
6,coffee on a table,0.2878
7,coffee on a counter,0.2827
8,a painting of coffee,0.3522
9,two people getting coffee,0.299
10,a man buying coffee,0.3053
11,a woman with coffee,0.3094
12,a painting of a red packet,0.3384
13,two red packets on a table,0.3242
14,a red packet on a counter,0.3175
15,a person holding a red packet,0.2986
16,a red packet on the ground,0.3523
17,a child holding a red packet,0.3283
18,a painting of squid,0.3335
19,squid on a table,0.3263
20,a squid in a market,0.3343
21,a squid in an aquarium,0.3261
22,a squid on a counter,0.3419
23,squid in a box,0.3232
24,a person getting takeout,0.2939
25,takeout on a table,0.2998
26,takeout from the food truck,0.2767
27,let's get some food takeout,0.2629
28,chinese food takeout,0.285
29,a couple getting food takeout,0.2996
30,a businessman with a grasping and selfish attitude,0.2668
31,a leader with a grasping and selfish attitude,0.2256
32,a student with a grasping and selfish attitude,0.258
33,a parent with a grasping and selfish attitude,0.2497
34,a businesswoman with a grasping and selfish attitude,0.2796
35,a politician with a grasping and selfish attitude,0.2417
36,a bored cat,0.283
37,a bored woman,0.259
38,a bored worker,0.2815
39,a child bored,0.2844
40,a bored dog,0.2717
41,a bored man,0.2562
42,a relaxing dog,0.2843
43,people relaxing on a beach,0.2919
44,people relaxing on a coach,0.3256
45,a couple relaxing in a park,0.3166
46,a cat relaxing,0.2902
47,a relaxing setting,0.2666
48,a person gesturing yes,0.2516
49,a person answering yes,0.2252
50,a worker gesturing yes,0.2982
51,a student gesturing yes,0.2801
52,a woman gesturing yes,0.2796
53,a man gesturing yes,0.2543
54,a student saving a table,0.3027
55,a man saving a table,0.2988
56,a woman saving a table,0.3007
57,a group saving a table,0.2971
58,saving a table at a cafe,0.2771
59,saving a table with a napkin,0.2744
60,a counter with tasty things,0.2933
61,a painting of something that is very tasty,0.3008
62,a table with very tasty stuff,0.2797
63,a photo of something that is tasty,0.2474
64,something tasty,0.2437
65,a person enjoying something that is tasty,0.2828
66,a high class clothing store,0.2842
67,a high class party,0.2929
68,a painting of something that is high class,0.2768
69,a high class restaurant,0.2749
70,a high class car,0.2722
71,a high class house,0.2774
72,a secluded beach,0.2889
73,a secluded street,0.2897
74,a secluded trail,0.2962
75,a secluded locale,0.2663
76,a secluded house,0.2902
77,a secluded town,0.3055
78,a woman eating noodles,0.3352
79,a painting of someone eating,0.3407
80,a person eating a salad,0.2894
81,a man eating a taco,0.3299
82,people eating,0.285
83,a man eating a burrito,0.3285
84,a family redecorates their house,0.3025
85,a worker redecorates her office space,0.3105
86,a couple redecorate their garage,0.3117
87,a woman redecorates her room,0.3161
88,a man redecorates his desk,0.2973
89,a person redecorates their kitchen,0.3097
90,a tall girl,0.2623
91,a girl buying a computer,0.3082
92,a girl hiking,0.3083
