Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.3101
1,a monastery on a hill,0.3169
2,a small monastery,0.2851
3,a painting of a monastery,0.3278
4,a crowded monastery,0.2898
5,a monastery in a dark forest,0.3101
6,champagne on a wooden table,0.2972
7,champagne in a cabinet,0.32
8,champagne on a table outside,0.2919
9,a painting of some champagne,0.3315
10,champagne on the beach,0.3353
11,champagne on top of a piano,0.3136
12,an old midwife,0.3083
13,a midwife with a woman,0.315
14,a painting of a midwife,0.3438
15,a young midwife,0.313
16,a midwife sitting down,0.3016
17,a photograph of a midwife with a cat,0.373
18,a medical practitioner at a table,0.2941
19,an old medical practitioner,0.2858
20,a medical practitioner at a park,0.3315
21,a medical practitioner with a woman,0.2936
22,a medical practitioner with a notepad,0.2992
23,a painting of a medical practitioner,0.3371
24,a window covered with bamboo blinds,0.3476
25,a doorway with bamboo blinds,0.3346
26,hand-crafted bamboo blinds,0.3367
27,sun-faded bamboo blinds,0.332
28,bamboo blinds with decorative trim,0.3478
29,tattered bamboo blinds,0.3269
30,a dark mountain pass,0.2891
31,a mountain pass covered in snow,0.3096
32,a crowded mountain pass,0.3109
33,a mountain pass with a nearby lake,0.3007
34,a painting of a beautiful mountain pass,0.3333
35,an abandoned mountain pass,0.2837
36,an old convenience store,0.3274
37,a modern convenience store,0.2875
38,a busy convenience store,0.2893
39,a convenience store on fire,0.3297
40,an empty convenience store,0.3094
41,a painting of a convenience store,0.3742
42,an old temple,0.2931
43,a temple on a hill,0.3116
44,a painting of a temple,0.3482
45,a temple in a dark forest,0.3365
46,a temple in a city,0.2888
47,an abandoned temple,0.3107
48,a barber in red,0.339
49,an old barber,0.3492
50,a small barber shop,0.3095
51,a busy barber shop,0.3133
52,a barber by the chair,0.3172
53,a barber working,0.3184
54,a police station in a city,0.2851
55,a busy police station,0.2935
56,a police station in a small town,0.3098
57,a person walking into a police station,0.3012
58,a painting of a police station,0.3367
59,a photograph of a modern police station,0.282
60,a father in front of a house,0.2972
61,a girl standing with her father,0.3002
62,a crying father,0.2631
63,a father on a bed,0.2842
64,an old father with a dog,0.3214
65,an old father in the kitchen,0.3164
66,a beautiful veranda,0.3184
67,an expensive looking veranda,0.2942
68,a modern looking veranda,0.3082
69,a green veranda,0.3371
70,a dimly lit veranda,0.2997
71,a painting of a veranda,0.3419
72,a dry riverbed,0.2936
73,a beautiful riverbed in a painting,0.3396
74,a riverbed in a forest,0.2932
75,a narrow riverbed,0.2914
76,a small riverbed,0.2955
77,a wet riverbed,0.2908
78,a beautiful queen,0.2486
79,a queen in a garden,0.306
80,a painting of an old queen,0.3249
81,a queen covered in snow,0.3197
82,a queen in a large hall,0.3216
83,an old queen on a bed,0.2865
84,a sliced eggplant,0.3223
85,an eggplant on a table,0.3235
86,eggplant in a basket,0.3301
87,a painting of a eggplant,0.386
88,a moldy eggplant,0.3136
89,a dish with eggplant,0.3095
90,a table of food,0.2932
91,a basket with food,0.3011
92,healthy food,0.2824
93,food in a cabinet,0.3114
94,a person with some food,0.2503
95,a family enjoying food,0.2815
96,a bustling town,0.2813
97,an abandoned town,0.2988
98,view of a town,0.3005
99,a beautiful town,0.2617
100,a painting of a town,0.3204
101,a lively town,0.2951
102,a dying camel,0.3155
103,a camel next to water,0.3427
104,a painting of a large camel,0.3496
105,a camel eating food,0.3261
106,a camel in the street,0.3469
107,a camel walking in the heat,0.3186
108,incense in a house,0.316
109,incense on a table,0.2929
110,a painting of incense,0.3122
111,incense burning,0.2839
112,red incense,0.3069
113,incense on a shelf,0.2938
114,a painting of a beautiful crane bird,0.3447
115,a large group of crane birds,0.3308
116,a dirty crane bird,0.2963
117,two crane birds next to each other,0.3178
118,a sleeping crane bird,0.2991
119,a crane bird eating food,0.3345
120,a enormous warehouse,0.3118
121,an abandoned warehouse,0.3052
122,a busy warehouse,0.2905
123,a painting of a warehouse,0.3338
124,a warehouse on fire,0.3117
125,a dark abandoned warehouse,0.3035
126,painting of a pharmacy,0.3791
127,a modern pharmacy,0.3276
128,inside a pharmacy,0.308
129,a busy pharmacy,0.3041
130,entrance of a pharmacy,0.3337
131,a rural pharmacy,0.3609
132,an abandoned gas station,0.344
133,a gas station in a desert,0.3501
134,a photograph of a modern gas station,0.3122
135,a very busy gas station,0.2899
136,a gas station in a big city,0.2943
137,a dirty gas station,0.2834
138,a man with a blue motorcycle,0.3163
139,a black motorcycle,0.2994
140,three motorcycles on the road,0.2848
141,a broken motorcycle,0.2974
142,a motorcycle in the forest,0.3258
143,a group of motorcycles,0.3164
144,two rifles leaning on each other,0.299
145,a person holding a rifle,0.2932
146,a broken rifle,0.2834
147,a rusty rifle,0.3299
148,a rifle in a store,0.2927
149,a rifle on the ground,0.2949
150,an old craftsman,0.3129
151,a group of craftsmen,0.3118
152,a craftsman in a house,0.3008
153,a dirty craftsman,0.2933
154,a craftsman in orange,0.3081
155,a craftsman in a big city,0.29
156,an angry supervisor,0.2438
157,an old supervisor,0.2517
158,a supervisor in a room,0.2843
159,a painting of a supervisor,0.3315
160,a supervisor in the office,0.2585
161,a supervisor with a group of people,0.2739
162,some water on the table,0.2962
163,a child with water,0.2992
164,dirty water,0.2552
165,water in the forest,0.2934
166,water in the house,0.2813
167,water in the well,0.3215
168,a colorful festival,0.3124
169,a lively festival,0.3062
170,a festival in the summer,0.2967
171,an indoor festival,0.3118
172,a bustling festival,0.2721
173,a festival in the winter,0.327
174,a man next to a checkpoint,0.3147
175,a small red checkpoint,0.3
176,a busy checkpoint,0.2793
177,a empty checkpoint,0.2853
178,an abandoned checkpoint,0.3029
179,a checkpoint in the winter,0.3147
180,an outdoor luncheon,0.3202
181,a lively luncheon,0.291
182,a luncheon in the building,0.3048
183,an indoor luncheon,0.31
184,a luncheon in the city,0.3187
185,a luncheon at school,0.3025
186,the inside of a gambling den,0.2816
187,a gambling room,0.3076
188,a place of gambling,0.2779
189,a bustling gambling den,0.2845
190,a luxurious gambling den,0.3013
191,a group of people gambling,0.2988
192,a luxurious wardrobe,0.3165
193,an old wardrobe,0.3107
194,a painting of a wardrobe,0.3577
