Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.2829
1,a monastery on a grassy hill with trees,0.312
2,an older person entering a monastery,0.3683
3,a monastery in an old city center,0.2913
4,a monastery with a crowd of people outside,0.2835
5,an old monastery in a dark misty forest,0.3018
6,a bottle of champagne on a wooden table,0.3162
7,champagne on a shelf in a grocery store,0.3376
8,champagne and two glasses on a table outside,0.2829
9,champagne in a glass on a table,0.3006
10,a person holding a bottle of champagne,0.3108
11,a person pouring champagne into a glass,0.3174
12,a midwife in a hospital,0.2749
13,a midwife walking into a house,0.3076
14,a woman in a bed with a midwife next to it,0.2731
15,a midwife talking with a doctor,0.2762
16,a midwife holding a bottle of medicine,0.3085
17,a midwife talking with a nurse,0.3145
18,a medical practitioner sitting at a table outside,0.2957
19,two medical practitioners in a conference room,0.3009
20,a medical practitioner walking in a park,0.3179
21,the medical practitioner talking with a patient in a room,0.2892
22,a medical practitioner standing outside a building,0.3061
23,a medical practitioner talking with a nurse,0.2796
24,two windows covered with bamboo blinds,0.3344
25,a living room with windows covered with bamboo blinds,0.313
26,a kitchen with a window covered with bamboo blinds,0.3359
27,a living room window covered with rolled-up bamboo blinds,0.3215
28,a doorway with bamboo blinds covering it,0.3309
29,a window with rolled up bamboo blinds,0.3369
30,a mountain pass with lots of pine trees,0.2872
31,a narrow mountain pass covered in snow and pine trees,0.3218
32,a mountain pass with a road with lots of cars,0.3278
33,two people walking through the mountain pass,0.3056
34,a roadway in the mountain pass,0.2808
35,a trail in the wooded mountain pass,0.3089
36,an old convenience store with faded signage,0.3114
37,a modern convenience store with glass doors,0.3405
38,a busy convenience store packed with groceries,0.302
39,a small convenience store on fire at dusk,0.314
40,an empty convenience store with bare shelves,0.3202
41,a painting of a convenience store with stacked cans,0.4098
42,a temple beside some trees,0.2964
43,people standing outside a temple,0.2958
44,a well-dressed person in front of a temple,0.2835
45,a family in front of a temple,0.3274
46,a temple beside a sandy landscape,0.3038
47,an old temple with lots of people,0.2965
48,a barber cutting a man's hair,0.3169
49,a barber cutting a woman's hair,0.3173
50,a barber shop in a busy city,0.3279
51,a friendly local barber,0.2827
52,a child getting his hair cut by a barber,0.3321
53,three people in a barber shop,0.2952
54,officers working inside a police station,0.3002
55,a person standing outside a police station,0.3042
56,a person talking to an officer inside a police station,0.2888
57,two officers speaking to an arrested person in a police station,0.263
58,a police station on a road with lots of trees,0.3192
59,a police station in a busy city,0.2942
60,a boy standing with his father,0.284
61,a girl standing with her father near the school gate,0.3135
62,a man hiking with his father,0.2812
63,a woman in a car with her father,0.2921
64,a woman walking with her father and a dog,0.2653
65,a man sitting at a table with his father,0.2493
66,a big house with a veranda,0.29
67,outdoor furniture under a veranda,0.3018
68,a small one story house with a veranda,0.2826
69,people relaxing under a veranda,0.2712
70,a modern looking veranda on a house,0.2969
71,a glass veranda on a house,0.2878
72,a dry river-bed surrounded by a dry landscape,0.285
73,two people walking through a river-bed,0.3392
74,a dry river-bed in a dense green forest,0.3067
75,a river-bed in an alpine meadow,0.3152
76,a bridge across a river-bed,0.2671
77,a river-bed with some water in it,0.3021
78,a queen sitting on a throne,0.2824
79,a queen making a speech,0.2868
80,a queen in a palace,0.2783
81,a queen sitting at a banquet,0.3128
82,a queen in a garden surrounded by blooming flowers,0.3021
83,a queen riding in a large car,0.3105
84,eggplant in a grocery store,0.3209
85,eggplant sitting on a kitchen counter,0.3636
86,eggplant being sliced,0.347
87,eggplant in a pot,0.347
88,an eggplant plant in a garden,0.3426
89,a spicy curry dish with eggplant slices,0.3091
90,a table with lots of food,0.2996
91,a person eating food,0.2891
92,a couple enjoying food at a restaurant,0.312
93,a person cooking food on the stove,0.2781
94,a person buying food from a grocery store,0.2803
