Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a medieval math,a medieval monastery,0.397
1,a math problem on a hill,a monastery on a hill,0.133
2,a small math,a small monastery,0.2068
3,a picture of math,a painting of a monastery,0.0
4,a crowded math,a crowded monastery,0.1685
5,a mystery in a dark forest,a monastery in a dark forest,0.1309
6,simkin on a wooden table,champagne on a wooden table,0.2277
7,family members in a cabinet,champagne in a cabinet,0.0
8,Simkin on a table outside,champagne on a table outside,0.0
9,a painting of a monkey,a painting of some champagne,0.0
10,Simkin on the beach,champagne on the beach,0.0
11,Simkin on top of a piano,champagne on top of a piano,0.0
12,an old day,an old midwife,0.31
13,a day with a woman,a midwife with a woman,0.2722
14,a painting of a day,a painting of a midwife,0.1345
15,a new day,a young midwife,0.0
16,a day spent sitting,a midwife sitting down,0.0
17,a photograph of a deer with a cat,a photograph of a midwife with a cat,0.0398
18,a doctor at a table,a medical practitioner at a table,0.8882
19,an old doctor,an old medical practitioner,0.9041
20,a doctor at a park,a medical practitioner at a park,0.9812
21,a doctor with a woman,a medical practitioner with a woman,0.9297
22,a doctor with a notebook,a medical practitioner with a notepad,0.8964
23,a portrait of a doctor,a painting of a medical practitioner,0.7608
24,a window covered with chicken wire,a window covered with bamboo blinds,0.6056
25,a doorway with chickens,a doorway with bamboo blinds,0.5074
26,handmade chicken,hand-crafted bamboo blinds,0.3836
27,Sun-weathered woman,sun-faded bamboo blinds,0.2702
28,Decorative trim chicken,bamboo blinds with decorative trim,0.3748
29,tattered chick,tattered bamboo blinds,0.3121
30,a dark ghost,a dark mountain pass,0.2664
31,a ghat covered in snow,a mountain pass covered in snow,0.5621
32,a crowded dock,a crowded mountain pass,0.1645
33,a boat on a nearby lake,a mountain pass with a nearby lake,0.0
34,a painting of a beautiful riverbank,a painting of a beautiful mountain pass,0.4971
35,an abandoned dock,an abandoned mountain pass,0.2781
36,an old grocery store,an old convenience store,0.8447
37,a modern grocery store,a modern convenience store,0.8999
38,a busy grocery store,a busy convenience store,0.6541
39,a grocery store on fire,a convenience store on fire,0.8818
40,a vacant grocery store,an empty convenience store,0.5241
41,a painting of a grocery store,a painting of a convenience store,0.0
42,an old pavilion,an old temple,0.649
43,a mandapa on a hill,a temple on a hill,0.9116
44,a painting of a mandapa,a painting of a temple,0.9029
45,a mandapa in a dark forest,a temple in a dark forest,0.67
46,a pavilion in a city,a temple in a city,0.6881
47,an abandoned mandapa,an abandoned temple,0.0
48,an ant in red,a barber in red,0.2685
49,an old man,an old barber,0.7
50,a small nail shop,a small barber shop,0.4405
51,a busy nail salon,a busy barber shop,0.0
52,a man by the chair,a barber by the chair,0.3789
53,an AI working,a barber working,0.2534
54,a police station in a city,a police station in a city,0.0
55,busier than usual,a busy police station,0.0
56,a police station in a small town,a police station in a small town,0.0
57,a person entering a police station,a person walking into a police station,0.766
58,a painting of a police station,a painting of a police station,0.0
59,a photograph of a modern police station,a photograph of a modern police station,0.0
60,an abbey in front of a house,a father in front of a house,0.1347
61,A girl standing with her mother,a girl standing with her father,0.1746
62,a crying Abba,a crying father,0.1168
63,an album on a bed,a father on a bed,0.2683
64,an old man with a dog,an old father with a dog,0.9258
65,an old woman in the kitchen,an old father in the kitchen,0.0
66,a beautiful pearl,a beautiful veranda,0.1712
67,an expensive-looking pearl,an expensive looking veranda,0.3063
68,a modern-looking pie plate,a modern looking veranda,0.2169
69,a green pearl,a green veranda,0.2316
70,a dimly lit pool,a dimly lit veranda,0.7152
71,a painting of a pearl,a painting of a veranda,0.1441
72,A watercourse or drainage channel that is dry or dry seasonally.,a dry riverbed,0.5852
73,a beautiful creek in a painting,a beautiful riverbed in a painting,0.9489
74,a stream in a forest,a riverbed in a forest,0.9634
75,a narrow gully,a narrow riverbed,0.7824
