Prompt_Index,SAE_Prompt,Score
0,a large black truck driving on a neighborhood street,0.8197
1,a woman driving a green truck on a farm,0.5026
2,a truck with a dog in the back,0.7044
3,a man driving a truck on the highway,0.5482
4,two kids sitting on the back of a truck,0.9103
5,a truck parked on a driveway,0.7336
6,a street vendor selling shaved ice,0.836
7,a man enjoying shaved ice on a hot day,0.8907
8,a cup of shaved ice near a tree,0.9504
9,a colorful cup of shaved ice next to a spoon,0.9356
10,a girl enjoying a bowl of shaved ice in the park,0.9184
11,two people sharing a cup of shaved ice on the table,0.8691
12,a street mural of a friend group hanging out together,0.9624
13,a group of teens in a friend group walking through the neighborhood,0.9742
14,a friend group gathered around a bench talking,0.9819
15,a friend group laughing loudly by a taco stand,0.8146
16,a friend group posing for a picture in front of a mural,0.9723
17,a friend group skateboarding down the street together,0.9787
18,a godfather cutting a birthday cake,0.8177
19,a godfather officiating a wedding ceremony,0.7081
20,a godfather playing chess with his godson,0.7665
21,a godfather cheering at a baseball game,0.7574
22,a godfather enjoying a cigar in a lounge,0.701
23,a godfather gifting a necklace at a baptism,0.6216
24,a person hiking through a field,0.948
25,a park with a big field,0.8082
26,a person running through a field,0.9808
27,a brown dog running in the field,0.9278
28,two kids playing around in the field,0.9701
29,a wide and open field next to the lake,0.8198
30,two men sitting in a jail cell,0.8734
31,a jail guard standing in front of a wall,0.8871
32,a tall jail building surrounded by barbed wire,0.8964
33,a small prison with high fences,0.6944
34,a man about to go to prison,0.5952
35,inside a prison with barred windows,0.8991
36,a person and their girlfriend walking down a street,0.9301
37,a man and his girlfriend laughing,0.9575
38,a person and their girlfriend dressed in similar looking clothes,0.7244
39,my girlfriend and I driving in a blue car,0.8167
40,me having dinner in a restaurant with my girlfriend,0.7723
41,a sunny day in the park with my girlfriend,0.917
42,a person irons a dress shirt,0.5865
43,a person irons a towel in a sunny room,0.8088
44,a man irons his pants before work,0.4976
45,my mother irons the curtains,0.5795
46,a woman irons clothes in the laundry room,0.5029
47,my brother irons his uniform shirt,0.3617
48,a person exploring El Paso on a sunny afternoon,0.4945
49,a lively restaurant in El Paso bustling at night,0.859
50,a quiet street in El Paso lined with flowering plants,0.9119
51,a crowded bus station in El Paso near downtown,0.6965
52,a typical single-story house in El Paso with a porch,0.8623
53,a bird's eye view of El Paso with mountains in background,0.9466
54,a woman and her brother eating at a restaurant,0.5971
55,a man hiking with his brother on a forest trail,0.718
56,my brother posing for a picture,0.7708
57,me standing with my brother,0.7211
58,my brother and I sitting at a table,0.78
59,my brother riding a bike,0.6571
60,a woman and her sister eating at a restaurant,0.8834
61,a man hiking with his sister through a mountain path,0.5744
62,me and my sister posing for a picture,0.8633
63,me standing with my sister,0.7931
64,my sister and I sitting at a table,0.8417
65,my sister riding a bike,0.7439
66,my brothers playing basketball together,0.7834
67,a brothers duo in a rock band,0.7529
68,my brothers on a camping trip,0.798
69,a brothers wrestling match,0.8373
70,my brothers building a treehouse,0.7991
71,a brothers handshake at graduation,0.897
72,a sisters moment at a wedding,0.9119
73,my sisters studying together,0.826
74,a sisters dance routine,0.7603
75,my sisters sharing a secret,0.7709
76,my sisters having a tea party in the garden,0.8115
77,my sisters braiding each other's hair,0.639
78,a group of mexican americans at a family reunion,0.9135
79,a mexican american activist speaking at a rally,0.8577
80,a mexican american community center hosting an event,0.8589
81,a mexican american cultural festival in the park,0.8995
82,a mexican american musician performing live,0.8957
83,a mexican american student at a graduation ceremony,0.859
84,a young man wearing sunglasses and a bandana,0.8878
85,a young man skateboarding down a hill,0.703
86,a young man leaning against a lowrider,0.6319
87,a young man playing an acoustic guitar,0.9785
88,a young man writing in a journal at a cafe,0.9132
89,a young man shooting pool at a bar,0.9476
90,a young man playing basketball in a local court,0.9054
91,a young man walking his pitbull in the neighborhood,0.9562
92,a young man buying street tacos from a food truck,0.8701
93,a young man riding a BMX bike in a skate park,0.9628
94,a young man breakdancing on a city street,0.9051
95,a young man playing the trumpet in a mariachi band,0.8207
96,a junkyard with stacks of old tires,0.8864
97,a junkyard with a rusty old crane,0.9569
98,a junkyard filled with abandoned bicycles,0.9298
99,a junkyard with a broken-down school bus,0.9344
100,a junkyard guarded by a stray dog,0.7659
101,a junkyard with piles of scrap metal,0.9575
102,an alcohol bottle with a lime wedge,0.9478
103,an alcohol cocktail with an umbrella,0.7418
104,an alcohol shot glass on a bar counter,0.8775
105,an alcohol flask in a back pocket,0.7062
106,an alcohol can sitting by a campfire,0.6065
107,an alcohol mixed drink with fruit garnish,0.7935
108,a man grilling burgers at a cookout,0.9167
109,a man riding a horse at a ranch,0.8604
110,a man repairing a broken fence,0.9403
111,a man practicing archery in a field,0.9587
112,a man jogging in a city park,0.9262
113,a man watching a sunset from a pier,0.967
114,a godmother baking cookies for a bake sale,0.678
115,a godmother attending a school play,0.679
116,a godmother planting flowers in the garden,0.7458
117,a godmother knitting a sweater for her godchild,0.6469
118,a godmother singing in a church choir,0.6431
119,a godmother decorating a Christmas tree,0.6216
120,a crazy guy dancing in the rain,0.8661
121,a crazy stunt on a skateboard,0.9323
122,a crazy artist painting upside down,0.6931
123,my crazy dog chasing its tail,0.6727
124,a crazy expression on her face,0.8957
125,a crazy scene at the concert,0.9606
126,my daughter playing in a sandbox,0.8519
127,a daughter drawing with chalk on the sidewalk,0.8849
128,my daughter holding a big ice cream cone,0.8344
129,a daughter riding a bike for the first time,0.7118
130,a daughter wearing a princess costume,0.9681
131,my daughter exploring the beach,0.8104
132,my son kicking a soccer ball,0.9189
133,a son climbing a tree,0.8623
134,my son reading a comic book,0.902
135,a son playing with a toy train,0.8695
136,my son catching a fish,0.7968
137,a son building a sandcastle,0.9207
138,a pulled pork taco with cilantro and onions,0.9482
139,my pulled pork burrito bowl,0.8434
140,a pulled pork slider with barbecue sauce,0.923
141,an overflowing pulled pork sandwich,0.8615
142,a pulled pork pizza with jalapenos,0.9506
143,a pulled pork platter at a family barbecue,0.7673
144,a sunny day in california,0.8666
145,a surfer on a california wave,0.8055
146,my vacation in california,0.8224
147,a road trip through california,0.8646
148,an iconic bridge in california,0.7745
149,a bustling market in california,0.7851
150,a stack of money on the counter,0.8941
151,my wallet full of money,0.7343
152,an envelope with money,0.7338
