Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.315
1,a photo of teh tarik,a photo of milk tea,0.297
2,selling teh tarik,selling milk tea,0.2814
3,a large teh tarik,a large milk tea,0.2879
4,a small teh tarik,a small milk tea,0.274
5,teh tarik on a table,milk tea on a counter,0.2729
6,kopi on a table,coffee on a table,0.2861
7,kopi on a counter,coffee on a counter,0.2868
8,a painting of kopi,a painting of coffee,0.3404
9,two people getting kopi,two people getting coffee,0.2938
10,a man buying kopi,a man buying coffee,0.2945
11,a woman with kopi,a woman with coffee,0.2953
12,a painting of an ang pow,a painting of a red packet,0.2863
13,two ang pows on a table,two red packets on a table,0.2427
14,an ang pow on a counter,a red packet on a counter,0.2992
15,a person holding an ang pow,a person holding a red packet,0.3201
16,an ang pow on the ground,a red packet on the ground,0.311
17,a child holding an ang pow,a child holding a red packet,0.3379
18,a painting of sotong,a painting of squid,0.3046
19,sotong on a table,squid on a table,0.2736
20,a sotong in a market,a squid in a market,0.2766
21,a sotong in an aquarium,a squid in an aquarium,0.3188
22,a sotong on a counter,a squid on a counter,0.2686
23,sotong in a box,squid in a box,0.2919
24,a person getting tapao,a person getting takeout,0.2485
25,tapao on a table,takeout on a table,0.2322
26,tapao from the food truck,takeout from the food truck,0.2327
27,let's get some food tapao,let's get some food takeout,0.2283
28,chinese food tapao,chinese food takeout,0.2441
29,a couple getting food tapao,a couple getting food takeout,0.2522
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2376
31,a kiasu leader,a leader with a grasping and selfish attitude,0.2312
32,a kiasu student,a student with a grasping and selfish attitude,0.2631
33,a kiasu parent,a parent with a grasping and selfish attitude,0.2436
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2724
35,a kiasu politician,a politician with a grasping and selfish attitude,0.2356
36,a sian cat,a bored cat,0.2611
37,a sian woman,a bored woman,0.2088
38,a sian worker,a bored worker,0.2566
39,a child sian,a child bored,0.2532
40,a sian dog,a bored dog,0.2585
41,a sian man,a bored man,0.2267
42,a lepak dog,a relaxing dog,0.2455
43,people lepak on a beach,people relaxing on a beach,0.309
44,people lepak on a coach,people relaxing on a coach,0.2861
45,a couple lepak in a park,a couple relaxing in a park,0.3024
46,a cat lepak,a cat relaxing,0.2578
47,a lepak setting,a relaxing setting,0.2412
48,a person gesturing can,a person gesturing yes,0.2429
49,a person answering can,a person answering yes,0.2115
50,a worker gesturing can,a worker gesturing yes,0.29
51,a student gesturing can,a student gesturing yes,0.2742
52,a woman gesturing can,a woman gesturing yes,0.2591
53,a man gesturing can,a man gesturing yes,0.2467
54,a student chope,a student saving a table,0.2382
55,a man chope,a man saving a table,0.2238
56,a woman chope,a woman saving a table,0.2179
57,a group chope,a group saving a table,0.2441
58,chope at a cafe,saving a table at a cafe,0.2466
59,chope with a napkin,saving a table with a napkin,0.2285
60,a counter with shiok things,a counter with tasty things,0.2757
61,a painting of something that is shiok,a painting of something that is very tasty,0.2633
62,a table with shiok stuff,a table with very tasty stuff,0.2685
63,a photo of something that is shiok,a photo of something that is tasty,0.2558
64,something shiok,something tasty,0.2094
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.2691
66,an atas clothing store,a high class clothing store,0.2823
67,an atas party,a high class party,0.2694
68,a painting of something that is atas,a painting of something that is high class,0.2563
69,an atas restaurant,a high class restaurant,0.2552
70,an atas car,a high class car,0.2332
71,an atas house,a high class house,0.2549
72,an ulu beach,a secluded beach,0.2881
73,an ulu street,a secluded street,0.2763
74,an ulu trail,a secluded trail,0.2789
75,an ulu locale,a secluded locale,0.2322
76,an ulu house,a secluded house,0.2652
77,an ulu town,a secluded town,0.2683
78,a woman makan noodles,a woman eating noodles,0.3315
79,a painting of someone makan,a painting of someone eating,0.3159
80,a person makan salad,a person eating a salad,0.3213
81,a man makan a taco,a man eating a taco,0.3162
82,people makan,people eating,0.2819
83,a man makan a burrito,a man eating a burrito,0.3092
84,a family zhng their house,a family redecorates their house,0.2852
85,a worker zhng her office space,a worker redecorates her office space,0.2712
86,a couple zhng their garage,a couple redecorate their garage,0.2974
87,a woman zhng her room,a woman redecorates her room,0.2613
88,a man zhng his desk,a man redecorates his desk,0.2546
89,a person zhng their kitchen,a person redecorates their kitchen,0.2686
90,a tall ger,a tall girl,0.2096
91,a ger buying a computer,a girl buying a computer,0.2463
92,a ger hiking,a girl hiking,0.2266
93,a ger,a girl,0.1688
94,a ger in a city,a girl in a city,0.2067
95,a painting of a ger,a painting of a girl,0.2218
96,a handphone on a table,a mobile phone on a table,0.2765
97,a woman holding a handphone,a woman holding a mobile phone,0.2972
98,a handphone on the ground,a mobile phone on the ground,0.31
99,a man with a handphone,a man with a mobile phone,0.2681
100,a painting of a handphone,a painting of a mobile phone,0.3468
101,a handphone on a lawn,a mobile phone on a lawn,0.3281
102,an ah long handling cash,a loan shark handling cash,0.2783
103,an ah long carrying a knife,a loan shark carrying a knife,0.2607
104,an ah long holding a bag,a loan shark holding a bag,0.2845
105,an ah long,a loan shark,0.208
106,an ah long talking to someone,a loan shark talking to someone,0.2211
107,an ah long spray painting,a loan shark spray painting,0.2616
108,a man at a kopi tiam,a man at a coffee shop,0.2759
109,a woman at a kopi tiam,a woman at a coffee shop,0.2849
110,buying something at a kopi tiam,buying something at a coffee shop,0.2403
111,a kopi tiam,a coffee shop,0.2489
112,a modern kopi tiam,a modern coffee shop,0.2572
113,an old kopi tiam,an old coffee shop,0.235
114,a painting of a yandao,a painting of a handsome male,0.2653
115,a yandao buying food,a handsome male buying food,0.2622
116,a yandao walking,a handsome male walking,0.2512
117,a photo of a yandao,a photo of a handsome male,0.2173
118,a yandao,a handsome male,0.2082
119,a yandao at a gym,a handsome male at a gym,0.2737
120,a man mugging for finals,a man studying for finals,0.2753
121,a woman mugging at home,a woman studying at home,0.2389
122,a child busy mugging,a child busy studying,0.2857
123,a group of people mugging,a group of people studying,0.2491
124,an older person mugging,an older person studying,0.2686
125,mugging at a table,studying at a table,0.2235
126,a man being a lightbulb,a man being a third wheel,0.1643
127,a woman being a lightbulb,a woman being a third wheel,0.1812
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.1834
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.1654
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.1686
131,a young lightbulb,a young third wheel,0.1653
132,a painting of black teh,a painting of black tea,0.3098
133,teh in a store,tea in a store,0.2666
134,a container with teh,a container with tea,0.27
135,a teh shop in a city,a tea shop in a city,0.3222
136,white teh,white tea,0.2453
137,a jar with dry teh,a jar with dry tea,0.3434
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.297
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.3101
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.3638
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.3231
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.3261
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.3018
144,a sinseh and a man,a traditional Chinese physician and a man,0.2401
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.241
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.2755
147,a sinseh,a traditional Chinese physician,0.203
148,a sinseh with two people,a traditional Chinese physician with two people,0.226
149,a sinseh sitting,a traditional Chinese physician sitting,0.255
150,a large hawker centre,a large food court,0.2903
151,a couple at a hawker centre,a couple at a food court,0.301
152,a modern hawker centre,a modern food court,0.3349
153,an old hawker centre,an older food court,0.3097
154,a person at a hawker centre,a person at a food court,0.275
155,a busy hawker centre,a busy food court,0.2927
156,killer litter falling,litter thrown from a high-rise building falling,0.2031
157,killer litter from window,litter thrown from a high-rise building from window,0.2221
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.307
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.2566
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.2892
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.2667
162,a man holding a changkol,a man holding a hoe,0.2422
163,a changkol on a shelf,a hoe on a shelf,0.2212
164,a painting of a changkol,a painting of a hoe,0.2615
165,an old changkol,an old hoe,0.1778
166,a new changkol,a new hoe,0.1751
167,a changkol leaning on a wall,a hoe leaning on a wall,0.2398
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.3105
169,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.371
170,two plates of chilli crab,two plates of spicy stir-fried crab,0.2839
171,a large chilli crab with rice,a large spicy stir-fried crab with rice,0.349
172,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.3168
