Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a man wearing a purple jumper,a man wearing a purple sweater,0.0639
1,a woman knitting a brown jumper,a woman knitting a brown sweater,0.1316
2,a girl knocking on the loo door,a girl knocking on the bathroom door,0.2012
3,a line of people waiting outside the loo,a line of people waiting outside the bathroom,0.5923
4,a man cutting a banger in half,a man cutting a sausage in half,0.3987
5,a woman throwing away the rubbish,a woman throwing away the trash,0.4763
6,a man loading luggage into the car boot,a man loading luggage into the car trunk,0.6671
7,a woman putting groceries in the car boot,a woman putting groceries in the car trunk,0.509
8,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store,0.4008
9,a queue for the rollercoaster,a line for the rollercoaster,0.5291
10,a queue at the ticket counter,a line at the ticket counter,0.2644
11,a queue for the morning bus,a line for the morning bus,0.4439
12,a queue at the post office,a line at the post office,0.6135
13,a man ironing creases in his trousers,a man ironing creases in his pants,0.0392
14,a kid wearing a pair of blue trousers,a kid wearing a pair of blue pants,0.5054
15,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie,0.1147
16,a man baking homemade biscuits,a man baking homemade cookies,0.5375
17,a man searching in the dark with a torch,a man searching in the dark with a flashlight,0.2832
18,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect,0.0389
19,a mother changing her baby's nappy,a mother changing her baby's diaper,0.627
20,a happy baby wearing pink nappies,a happy baby wearing pink diapers,0.6911
21,a man filling up his car with petrol,a man filling up his car with gasoline,0.1644
22,a group of kids kicking a football,a group of kids kicking a soccer ball,0.6408
23,a football player in the stadium,a soccer player in the stadium,0.7851
24,a football player celebrating a win,a soccer player celebrating a win,0.7504
25,a football goalie in the field,a soccer goalie in the field,0.5437
26,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball,0.8924
27,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy,0.2606
28,a group of people waiting at the chemist,a group of people waiting at the pharmacy,0.4944
29,a boy eating chips,a boy eating french fries,0.3824
30,a barrister talking to his client,an attorney talking to his client,0.4112
31,a man attending a meeting with his barrister,a man attending a meeting with his attorney,0.4847
32,a barrister in a courtroom,an attorney in a courtroom,0.6161
33,my barrister discussing the case,my attorney discussing the case,0.8373
34,a barrister with legal books,an attorney with legal books,0.3464
35,a school caretaker sweeping the hallway,a school janitor sweeping the hallway,0.2711
36,a man talking to a caretaker at the mall,a man talking to a janitor at the mall,0.3241
37,a tired caretaker in an empty hallway,a tired janitor in an empty hallway,0.2665
38,a caretaker sweeping the school hallway,a janitor sweeping the school hallway,0.4242
39,a office caretaker in a storage room,an office janitor in a supply closet,0.6983
40,a building caretaker taking out the rubbish,a building janitor taking out the trash,0.1884
41,a man preparing dinner on the cooker,a man preparing dinner on the stove,0.2051
42,a woman putting the baby down in the cot,a woman putting the baby down in the crib,0.6916
43,a man setting up a cot,a man setting up a crib,0.5217
44,a baby in a colorful cot,a baby in a colorful crib,0.8068
45,a worker changing the image on the hoarding,a worker changing the image on the billboard,0.5266
46,a group of people staring at a large hoarding,a group of people staring at a large billboard,0.2489
47,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet,0.7843
48,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,0.6769
49,a man holding a water jug,a man holding a water pitcher,0.2496
50,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,0.8561
51,a postman delivering packages,a mailman delivering packages,0.602
52,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,0.8937
53,a postman in blue uniform,a mailman in blue uniform,0.4614
54,a postman on a bicycle,a mailman in a truck,0.7194
55,a postman at the front door,a mailman at the front door,0.1235
56,my postman with a big sack,my mailman with a big bag,0.2567
57,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.7752
58,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.889
59,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.4198
60,a man inside a black saloon,a man inside a black sedan,0.1064
61,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.9474
62,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen,0.4764
63,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen,0.2693
64,a woman picking a courgette at the market,a woman picking a zucchini at the market,0.1733
65,a crowd of people waiting for the tube,a crowd of people waiting for the subway,0.1585
66,a man sitting inside the tube,a man sitting inside the subway,0.5781
67,my tube ride during rush hour,my subway ride during rush hour,0.5878
68,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen,0.1204
69,a man picking an aubergine at the market,a man picking an eggplant at the market,0.5235
70,a plaster covering a small wound,a band-aid covering a small wound,0.4212
71,a plaster on someone's forehead,a band-aid on someone's forehead,0.7863
72,a plaster floating in a swimming pool,a band-aid floating in a swimming pool,0.7548
73,a discarded plaster on the sidewalk,a discarded band-aid on the sidewalk,0.7362
74,a plaster with cartoon characters,a band-aid with cartoon characters,0.6149
75,a waterproof plaster on a hand,a waterproof band-aid on a hand,0.5482
76,a waistcoat displayed on a mannequin,a vest displayed on a mannequin,0.432
77,a checked waistcoat on display,a checked vest on display,0.637
78,a man buttoning his waistcoat,a man buttoning his vest,0.0552
79,a silk waistcoat in a boutique,a silk vest in a boutique,0.6384
80,a waistcoat matching formal trousers,a vest matching formal pants,0.1169
81,a waistcoat embroidered with flowers,a vest embroidered with flowers,0.4771
